Schl,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
5016,Algebra I,Historically Underperforming,15,13.3,20.0,13.3,53.3
5016,Biology,All Students,13,15.4,7.7,30.8,46.2
5016,Biology,Historically Underperforming,12,16.7,8.3,33.3,41.7
5016,Literature,All Students,15,0.0,33.3,26.7,40.0
5016,Literature,Historically Underperforming,14,0.0,35.7,28.6,35.7
0156,Algebra I,All Students,317,47.0,43.8,7.3,1.9
0156,Algebra I,Historically Underperforming,73,24.7,46.6,21.9,6.8
0156,Biology,All Students,314,59.2,31.8,6.7,2.2
0156,Biology,Historically Underperforming,71,28.2,47.9,15.5,8.5
0156,Literature,All Students,317,24.6,68.8,5.7,0.9
0156,Literature,Historically Underperforming,73,5.5,69.9,20.5,4.1
0170,Algebra I,All Students,239,16.3,53.6,24.7,5.4
0170,Algebra I,Historically Underperforming,105,7.6,40.0,40.0,12.4
0170,Biology,All Students,240,28.3,44.6,17.9,9.2
0170,Biology,Historically Underperforming,106,14.2,36.8,32.1,17.0
0170,Literature,All Students,238,8.4,73.5,12.2,5.9
0170,Literature,Historically Underperforming,105,4.8,61.0,21.9,12.4
5190,Algebra I,All Students,246,52.4,39.8,6.5,1.2
5190,Algebra I,Historically Underperforming,41,22.0,43.9,29.3,4.9
5190,Biology,All Students,247,62.8,27.9,8.5,0.8
5190,Biology,Historically Underperforming,41,36.6,31.7,26.8,4.9
5190,Literature,All Students,247,34.4,60.7,3.6,1.2
5190,Literature,Historically Underperforming,41,17.1,63.4,14.6,4.9
5153,Algebra I,All Students,163,3.7,46.0,39.3,11.0
5153,Algebra I,Historically Underperforming,110,2.7,40.9,40.0,16.4
5153,Biology,All Students,159,3.8,35.8,39.0,21.4
5153,Biology,Historically Underperforming,106,2.8,30.2,40.6,26.4
5153,Literature,All Students,163,0.0,55.2,35.0,9.8
5153,Literature,Historically Underperforming,110,0.0,48.2,38.2,13.6
8308,Algebra I,All Students,31,0.0,3.2,38.7,58.1
8308,Algebra I,Historically Underperforming,20,0.0,5.0,35.0,60.0
8308,Biology,All Students,28,0.0,3.6,14.3,82.1
8308,Biology,Historically Underperforming,16,0.0,6.3,18.8,75.0
8308,Literature,All Students,30,0.0,10.0,36.7,53.3
8308,Literature,Historically Underperforming,19,0.0,5.3,42.1,52.6
5112,Algebra I,All Students,149,16.1,62.4,16.8,4.7
5112,Algebra I,Historically Underperforming,57,1.8,50.9,36.8,10.5
5112,Biology,All Students,150,18.0,45.3,22.7,14.0
5112,Biology,Historically Underperforming,58,8.6,31.0,29.3,31.0
5112,Literature,All Students,147,6.8,68.0,17.0,8.2
5112,Literature,Historically Underperforming,56,1.8,44.6,35.7,17.9
6105,Algebra I,All Students,182,6.6,27.5,35.7,30.2
6105,Algebra I,Historically Underperforming,107,2.8,18.7,40.2,38.3
6105,Biology,All Students,182,11.5,21.4,26.9,40.1
6105,Biology,Historically Underperforming,106,5.7,15.1,27.4,51.9
6105,Literature,All Students,192,5.2,45.3,31.8,17.7
6105,Literature,Historically Underperforming,114,0.9,32.5,39.5,27.2
6672,Algebra I,All Students,7,,,,
6672,Algebra I,Historically Underperforming,6,,,,
6672,Biology,All Students,8,,,,
6672,Biology,Historically Underperforming,7,,,,
6672,Literature,All Students,5,,,,
6672,Literature,Historically Underperforming,5,,,,
5017,Algebra I,All Students,213,38.0,43.2,16.0,2.8
5017,Algebra I,Historically Underperforming,64,28.1,34.4,31.3,6.3
5017,Biology,All Students,212,42.9,38.7,11.8,6.6
5017,Biology,Historically Underperforming,63,23.8,41.3,22.2,12.7
5017,Literature,All Students,211,17.1,67.8,13.3,1.9
5017,Literature,Historically Underperforming,63,7.9,61.9,23.8,6.3
4951,Algebra I,All Students,293,19.5,63.8,13.7,3.1
4951,Algebra I,Historically Underperforming,73,5.5,46.6,37.0,11.0
4951,Biology,All Students,292,39.7,42.5,11.6,6.2
4951,Biology,Historically Underperforming,73,13.7,37.0,26.0,23.3
4951,Literature,All Students,292,11.6,74.3,11.3,2.7
4951,Literature,Historically Underperforming,72,4.2,51.4,33.3,11.1
0254,Algebra I,All Students,443,32.5,59.6,6.5,1.4
0254,Algebra I,Historically Underperforming,98,16.3,56.1,22.4,5.1
0254,Biology,All Students,441,50.1,41.3,6.8,1.8
0254,Biology,Historically Underperforming,98,38.8,38.8,14.3,8.2
0254,Literature,All Students,441,21.1,73.9,3.9,1.1
0254,Literature,Historically Underperforming,98,10.2,71.4,13.3,5.1
8305,Algebra I,All Students,675,43.7,47.1,7.4,1.8
8305,Algebra I,Historically Underperforming,94,19.1,41.5,26.6,12.8
8305,Biology,All Students,670,53.0,34.3,10.0,2.7
8305,Biology,Historically Underperforming,95,24.2,34.7,27.4,13.7
8305,Literature,All Students,670,31.8,62.1,4.9,1.2
8305,Literature,Historically Underperforming,93,11.8,55.9,23.7,8.6
7101,Algebra I,All Students,316,50.6,31.3,14.9,3.2
7101,Algebra I,Historically Underperforming,83,33.7,27.7,26.5,12.0
7101,Biology,All Students,321,42.4,37.4,15.0,5.3
7101,Biology,Historically Underperforming,87,19.5,35.6,28.7,16.1
7101,Literature,All Students,318,14.8,66.4,15.1,3.8
7101,Literature,Historically Underperforming,85,1.2,57.6,30.6,10.6
0053,Algebra I,All Students,71,5.6,50.7,36.6,7.0
0053,Algebra I,Historically Underperforming,39,2.6,46.2,41.0,10.3
0053,Biology,All Students,74,16.2,36.5,32.4,14.9
0053,Biology,Historically Underperforming,42,4.8,35.7,35.7,23.8
0053,Literature,All Students,74,12.2,60.8,24.3,2.7
0053,Literature,Historically Underperforming,41,4.9,53.7,36.6,4.9
7821,Algebra I,All Students,48,4.2,25.0,43.8,27.1
7821,Algebra I,Historically Underperforming,16,6.3,18.8,43.8,31.3
7821,Biology,All Students,47,0.0,36.2,25.5,38.3
7821,Biology,Historically Underperforming,15,0.0,33.3,20.0,46.7
7821,Literature,All Students,46,0.0,56.5,28.3,15.2
7821,Literature,Historically Underperforming,15,0.0,53.3,40.0,6.7
5274,Algebra I,All Students,2,,,,
5274,Algebra I,Historically Underperforming,1,,,,
5274,Biology,All Students,2,,,,
5274,Biology,Historically Underperforming,1,,,,
5274,Literature,All Students,2,,,,
5274,Literature,Historically Underperforming,1,,,,
0309,Algebra I,All Students,273,4.0,24.5,43.2,28.2
0309,Algebra I,Historically Underperforming,164,1.8,19.5,43.3,35.4
0309,Biology,All Students,279,14.0,21.9,26.5,37.6
0309,Biology,Historically Underperforming,163,6.7,19.6,26.4,47.2
0309,Literature,All Students,277,2.2,47.7,33.6,16.6
0309,Literature,Historically Underperforming,162,0.0,42.6,35.8,21.6
0315,Algebra I,All Students,400,40.5,47.0,11.0,1.5
0315,Algebra I,Historically Underperforming,67,16.4,38.8,38.8,6.0
0315,Biology,All Students,399,47.6,37.8,11.8,2.8
0315,Biology,Historically Underperforming,66,21.2,31.8,34.8,12.1
0315,Literature,All Students,402,10.0,82.8,6.7,0.5
0315,Literature,Historically Underperforming,68,2.9,64.7,29.4,2.9
8203,Algebra I,All Students,84,0.0,8.3,58.3,33.3
8203,Algebra I,Historically Underperforming,72,0.0,5.6,59.7,34.7
8203,Biology,All Students,80,0.0,12.5,25.0,62.5
8203,Biology,Historically Underperforming,68,0.0,10.3,25.0,64.7
8203,Literature,All Students,83,0.0,25.3,45.8,28.9
8203,Literature,Historically Underperforming,71,0.0,23.9,46.5,29.6
0409,Algebra I,All Students,340,20.0,45.6,28.5,5.9
0409,Algebra I,Historically Underperforming,156,7.7,41.0,39.7,11.5
0409,Biology,All Students,339,27.1,29.5,19.8,23.6
0409,Biology,Historically Underperforming,156,9.0,26.3,22.4,42.3
0409,Literature,All Students,340,8.8,67.4,17.1,6.8
0409,Literature,Historically Underperforming,157,5.1,55.4,26.1,13.4
6915,Algebra I,All Students,249,4.8,27.3,49.8,18.1
6915,Algebra I,Historically Underperforming,193,3.1,22.3,53.4,21.2
6915,Biology,All Students,248,2.0,21.0,41.9,35.1
6915,Biology,Historically Underperforming,192,0.5,16.7,43.2,39.6
6915,Literature,All Students,255,0.4,45.5,33.7,20.4
6915,Literature,Historically Underperforming,198,0.0,39.4,36.9,23.7
0412,Algebra I,All Students,141,11.3,43.3,34.8,10.6
0412,Algebra I,Historically Underperforming,97,10.3,34.0,40.2,15.5
0412,Biology,All Students,140,11.4,31.4,33.6,23.6
0412,Biology,Historically Underperforming,96,8.3,26.0,36.5,29.2
0412,Literature,All Students,138,3.6,67.4,24.6,4.3
0412,Literature,Historically Underperforming,96,1.0,66.7,26.0,6.3
0416,Algebra I,All Students,77,0.0,15.6,55.8,28.6
0416,Algebra I,Historically Underperforming,64,0.0,15.6,53.1,31.3
0416,Biology,All Students,78,0.0,12.8,33.3,53.8
0416,Biology,Historically Underperforming,65,0.0,10.8,33.8,55.4
0416,Literature,All Students,79,0.0,41.8,34.2,24.1
0416,Literature,Historically Underperforming,66,0.0,39.4,34.8,25.8
8106,Algebra I,All Students,125,32.0,51.2,16.0,0.8
8106,Algebra I,Historically Underperforming,34,17.6,55.9,23.5,2.9
8106,Biology,All Students,125,36.8,41.6,16.8,4.8
8106,Biology,Historically Underperforming,34,14.7,61.8,11.8,11.8
8106,Literature,All Students,123,22.0,69.9,8.1,0.0
8106,Literature,Historically Underperforming,32,6.3,71.9,21.9,0.0
8110,Algebra I,All Students,67,0.0,26.9,44.8,28.4
8110,Algebra I,Historically Underperforming,62,0.0,25.8,46.8,27.4
8110,Biology,All Students,61,0.0,8.2,26.2,65.6
8110,Biology,Historically Underperforming,58,0.0,6.9,25.9,67.2
8110,Literature,All Students,69,0.0,31.9,33.3,34.8
8110,Literature,Historically Underperforming,64,0.0,29.7,35.9,34.4
8105,Algebra I,All Students,116,9.5,54.3,34.5,1.7
8105,Algebra I,Historically Underperforming,60,3.3,50.0,43.3,3.3
8105,Biology,All Students,116,12.1,36.2,41.4,10.3
8105,Biology,Historically Underperforming,60,3.3,30.0,55.0,11.7
8105,Literature,All Students,116,6.0,74.1,17.2,2.6
8105,Literature,Historically Underperforming,60,6.7,66.7,23.3,3.3
6047,Algebra I,All Students,8,,,,
6047,Algebra I,Historically Underperforming,8,,,,
6047,Biology,All Students,11,0.0,0.0,9.1,90.9
6047,Biology,Historically Underperforming,11,0.0,0.0,9.1,90.9
6047,Literature,All Students,8,,,,
6047,Literature,Historically Underperforming,8,,,,
8300,Algebra I,All Students,24,4.2,33.3,45.8,16.7
8300,Algebra I,Historically Underperforming,13,0.0,23.1,46.2,30.8
8300,Biology,All Students,24,4.2,29.2,37.5,29.2
8300,Biology,Historically Underperforming,13,0.0,30.8,46.2,23.1
8300,Literature,All Students,22,4.5,54.5,36.4,4.5
8300,Literature,Historically Underperforming,11,0.0,54.5,36.4,9.1
8107,Algebra I,All Students,78,28.2,66.7,5.1,0.0
8107,Algebra I,Historically Underperforming,39,20.5,71.8,7.7,0.0
8107,Biology,All Students,78,41.0,55.1,3.8,0.0
8107,Biology,Historically Underperforming,39,30.8,64.1,5.1,0.0
8107,Literature,All Students,78,6.4,88.5,5.1,0.0
8107,Literature,Historically Underperforming,39,7.7,87.2,5.1,0.0
0435,Algebra I,All Students,283,17.0,60.4,20.5,2.1
0435,Algebra I,Historically Underperforming,88,14.8,53.4,26.1,5.7
0435,Biology,All Students,282,30.5,44.7,20.9,3.9
0435,Biology,Historically Underperforming,88,26.1,40.9,28.4,4.5
0435,Literature,All Students,284,7.4,75.7,13.7,3.2
0435,Literature,Historically Underperforming,89,7.9,65.2,20.2,6.7
8129,Algebra I,All Students,52,5.8,42.3,40.4,11.5
8129,Algebra I,Historically Underperforming,36,2.8,30.6,52.8,13.9
8129,Biology,All Students,49,14.3,26.5,32.7,26.5
8129,Biology,Historically Underperforming,34,5.9,20.6,38.2,35.3
8129,Literature,All Students,53,1.9,71.7,18.9,7.5
8129,Literature,Historically Underperforming,37,2.7,59.5,27.0,10.8
7772,Algebra I,All Students,35,0.0,28.6,42.9,28.6
7772,Algebra I,Historically Underperforming,25,0.0,24.0,40.0,36.0
7772,Biology,All Students,35,0.0,25.7,34.3,40.0
7772,Biology,Historically Underperforming,25,0.0,28.0,28.0,44.0
7772,Literature,All Students,35,0.0,51.4,25.7,22.9
7772,Literature,Historically Underperforming,25,0.0,44.0,24.0,32.0
0448,Algebra I,All Students,168,41.7,43.5,11.9,3.0
0448,Algebra I,Historically Underperforming,35,22.9,42.9,20.0,14.3
0448,Biology,All Students,170,51.2,30.0,13.5,5.3
0448,Biology,Historically Underperforming,35,22.9,34.3,22.9,20.0
0448,Literature,All Students,171,21.6,64.9,8.8,4.7
0448,Literature,Historically Underperforming,36,2.8,63.9,13.9,19.4
6928,Algebra I,All Students,64,26.6,45.3,25.0,3.1
6928,Algebra I,Historically Underperforming,17,11.8,41.2,35.3,11.8
6928,Biology,All Students,64,35.9,40.6,15.6,7.8
6928,Biology,Historically Underperforming,18,22.2,33.3,22.2,22.2
6928,Literature,All Students,64,20.3,56.3,21.9,1.6
6928,Literature,Historically Underperforming,18,16.7,27.8,50.0,5.6
0460,Algebra I,All Students,299,13.4,57.2,21.7,7.7
0460,Algebra I,Historically Underperforming,113,9.7,42.5,29.2,18.6
0460,Biology,All Students,303,31.7,43.2,17.5,7.6
0460,Biology,Historically Underperforming,118,19.5,38.1,24.6,17.8
0460,Literature,All Students,301,10.3,68.8,13.6,7.3
0460,Literature,Historically Underperforming,115,4.3,58.3,18.3,19.1
0440,Algebra I,All Students,109,2.8,55.0,35.8,6.4
0440,Algebra I,Historically Underperforming,44,2.3,29.5,52.3,15.9
0440,Biology,All Students,109,17.4,43.1,31.2,8.3
0440,Biology,Historically Underperforming,44,9.1,22.7,50.0,18.2
0440,Literature,All Students,109,3.7,67.9,22.0,6.4
0440,Literature,Historically Underperforming,44,0.0,43.2,40.9,15.9
0470,Algebra I,All Students,206,40.3,49.5,9.2,1.0
0470,Algebra I,Historically Underperforming,38,13.2,50.0,31.6,5.3
0470,Biology,All Students,207,43.5,37.7,17.4,1.4
0470,Biology,Historically Underperforming,38,7.9,47.4,36.8,7.9
0470,Literature,All Students,207,17.9,75.8,5.3,1.0
0470,Literature,Historically Underperforming,38,2.6,73.7,18.4,5.3
0467,Algebra I,All Students,138,33.3,48.6,14.5,3.6
0467,Algebra I,Historically Underperforming,39,15.4,38.5,33.3,12.8
0467,Biology,All Students,135,30.4,49.6,13.3,6.7
0467,Biology,Historically Underperforming,36,19.4,33.3,27.8,19.4
0467,Literature,All Students,138,10.1,71.7,13.0,5.1
0467,Literature,Historically Underperforming,39,2.6,53.8,28.2,15.4
7648,Algebra I,All Students,1,,,,
7648,Algebra I,Historically Underperforming,1,,,,
7648,Biology,All Students,1,,,,
7648,Biology,Historically Underperforming,1,,,,
7648,Literature,All Students,1,,,,
7648,Literature,Historically Underperforming,1,,,,
6113,Algebra I,All Students,4,,,,
6113,Algebra I,Historically Underperforming,3,,,,
6113,Biology,All Students,5,,,,
6113,Biology,Historically Underperforming,4,,,,
6113,Literature,All Students,5,,,,
6113,Literature,Historically Underperforming,4,,,,
0196,Algebra I,All Students,102,15.7,34.3,38.2,11.8
0196,Algebra I,Historically Underperforming,71,9.9,31.0,43.7,15.5
0196,Biology,All Students,100,6.0,29.0,38.0,27.0
0196,Biology,Historically Underperforming,69,1.4,23.2,40.6,34.8
0196,Literature,All Students,100,4.0,55.0,23.0,18.0
0196,Literature,Historically Underperforming,69,2.9,44.9,27.5,24.6
0477,Algebra I,All Students,55,0.0,25.5,56.4,18.2
0477,Algebra I,Historically Underperforming,47,0.0,21.3,57.4,21.3
0477,Biology,All Students,55,1.8,20.0,29.1,49.1
0477,Biology,Historically Underperforming,47,2.1,19.1,27.7,51.1
0477,Literature,All Students,55,1.8,41.8,36.4,20.0
0477,Literature,Historically Underperforming,47,2.1,40.4,36.2,21.3
0492,Algebra I,All Students,340,52.1,37.9,8.8,1.2
0492,Algebra I,Historically Underperforming,69,30.4,33.3,30.4,5.8
0492,Biology,All Students,340,64.4,28.5,5.6,1.5
0492,Biology,Historically Underperforming,69,36.2,37.7,18.8,7.2
0492,Literature,All Students,340,21.5,72.9,5.0,0.6
0492,Literature,Historically Underperforming,69,14.5,62.3,20.3,2.9
7562,Algebra I,All Students,39,5.1,15.4,48.7,30.8
7562,Algebra I,Historically Underperforming,26,7.7,15.4,38.5,38.5
7562,Biology,All Students,38,0.0,18.4,26.3,55.3
7562,Biology,Historically Underperforming,25,0.0,24.0,20.0,56.0
7562,Literature,All Students,40,0.0,32.5,35.0,32.5
7562,Literature,Historically Underperforming,27,0.0,33.3,37.0,29.6
0509,Algebra I,All Students,260,16.9,55.8,21.2,6.2
0509,Algebra I,Historically Underperforming,70,8.6,32.9,37.1,21.4
0509,Biology,All Students,262,27.5,50.0,14.1,8.4
0509,Biology,Historically Underperforming,72,12.5,40.3,23.6,23.6
0509,Literature,All Students,258,9.7,72.1,12.4,5.8
0509,Literature,Historically Underperforming,70,4.3,54.3,25.7,15.7
0523,Algebra I,All Students,216,28.7,50.5,18.1,2.8
0523,Algebra I,Historically Underperforming,50,10.0,46.0,32.0,12.0
0523,Biology,All Students,217,34.1,48.4,13.4,4.1
0523,Biology,Historically Underperforming,50,20.0,38.0,26.0,16.0
0523,Literature,All Students,217,16.6,76.5,5.1,1.8
0523,Literature,Historically Underperforming,49,8.2,73.5,10.2,8.2
0536,Algebra I,All Students,231,3.5,42.4,33.3,20.8
0536,Algebra I,Historically Underperforming,124,3.2,33.9,31.5,31.5
0536,Biology,All Students,229,15.3,33.6,25.8,25.3
0536,Biology,Historically Underperforming,124,11.3,25.0,25.0,38.7
0536,Literature,All Students,229,3.5,64.2,21.0,11.4
0536,Literature,Historically Underperforming,122,0.8,54.1,27.0,18.0
8392,Algebra I,All Students,23,13.0,47.8,30.4,8.7
8392,Algebra I,Historically Underperforming,16,0.0,50.0,43.8,6.3
8392,Biology,All Students,24,16.7,37.5,25.0,20.8
8392,Biology,Historically Underperforming,17,5.9,47.1,35.3,11.8
8392,Literature,All Students,19,21.1,52.6,21.1,5.3
8392,Literature,Historically Underperforming,12,8.3,66.7,25.0,0.0
0107,Algebra I,All Students,224,6.7,33.5,26.8,33.0
0107,Algebra I,Historically Underperforming,123,2.4,17.9,29.3,50.4
0107,Biology,All Students,189,12.7,25.4,27.0,34.9
0107,Biology,Historically Underperforming,100,5.0,18.0,28.0,49.0
0107,Literature,All Students,186,4.8,41.9,28.5,24.7
0107,Literature,Historically Underperforming,99,2.0,25.3,36.4,36.4
2320,Algebra I,All Students,79,3.8,64.6,26.6,5.1
2320,Algebra I,Historically Underperforming,32,0.0,62.5,25.0,12.5
2320,Biology,All Students,79,26.6,44.3,21.5,7.6
2320,Biology,Historically Underperforming,32,18.8,46.9,21.9,12.5
2320,Literature,All Students,79,8.9,69.6,16.5,5.1
2320,Literature,Historically Underperforming,32,0.0,68.8,21.9,9.4
8342,Algebra I,All Students,207,11.1,58.9,27.1,2.9
8342,Algebra I,Historically Underperforming,105,8.6,49.5,36.2,5.7
8342,Biology,All Students,209,42.1,38.8,14.8,4.3
8342,Biology,Historically Underperforming,105,28.6,39.0,23.8,8.6
8342,Literature,All Students,211,3.3,73.9,15.6,7.1
8342,Literature,Historically Underperforming,107,1.9,61.7,23.4,13.1
7640,Algebra I,All Students,74,4.1,77.0,17.6,1.4
7640,Algebra I,Historically Underperforming,28,0.0,67.9,28.6,3.6
7640,Biology,All Students,74,47.3,39.2,12.2,1.4
7640,Biology,Historically Underperforming,28,32.1,35.7,28.6,3.6
7640,Literature,All Students,74,8.1,79.7,9.5,2.7
