Schl,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
7759,Literature,Historically Underperforming,96,8.3,59.4,24.0,8.3
1387,Algebra I,All Students,367,30.0,54.5,15.0,0.5
1387,Algebra I,Historically Underperforming,115,15.7,47.0,35.7,1.7
1387,Biology,All Students,369,33.9,53.1,10.3,2.7
1387,Biology,Historically Underperforming,116,14.7,54.3,23.3,7.8
1387,Literature,All Students,373,21.4,68.9,7.5,2.1
1387,Literature,Historically Underperforming,120,10.8,63.3,19.2,6.7
8174,Algebra I,All Students,207,77.8,22.2,0.0,0.0
8174,Algebra I,Historically Underperforming,15,73.3,26.7,0.0,0.0
8174,Biology,All Students,207,91.3,8.7,0.0,0.0
8174,Biology,Historically Underperforming,15,86.7,13.3,0.0,0.0
8174,Literature,All Students,207,66.7,33.3,0.0,0.0
8174,Literature,Historically Underperforming,15,66.7,33.3,0.0,0.0
1424,Algebra I,All Students,288,58.3,30.9,8.0,2.8
1424,Algebra I,Historically Underperforming,62,27.4,38.7,21.0,12.9
1424,Biology,All Students,289,57.1,33.6,6.6,2.8
1424,Biology,Historically Underperforming,62,29.0,45.2,16.1,9.7
1424,Literature,All Students,289,33.6,63.0,1.7,1.7
1424,Literature,Historically Underperforming,62,16.1,69.4,6.5,8.1
8394,Algebra I,All Students,65,7.7,36.9,36.9,18.5
8394,Algebra I,Historically Underperforming,42,4.8,28.6,42.9,23.8
8394,Biology,All Students,64,3.1,37.5,39.1,20.3
8394,Biology,Historically Underperforming,42,2.4,28.6,40.5,28.6
8394,Literature,All Students,64,3.1,57.8,26.6,12.5
8394,Literature,Historically Underperforming,42,0.0,54.8,28.6,16.7
6482,Algebra I,All Students,313,44.1,32.9,17.6,5.4
6482,Algebra I,Historically Underperforming,130,21.5,32.3,33.1,13.1
6482,Biology,All Students,312,34.3,40.4,10.6,14.7
6482,Biology,Historically Underperforming,130,13.1,36.2,16.2,34.6
6482,Literature,All Students,313,24.9,59.1,9.3,6.7
6482,Literature,Historically Underperforming,130,8.5,53.8,21.5,16.2
1414,Algebra I,All Students,192,16.7,46.9,30.2,6.3
1414,Algebra I,Historically Underperforming,86,8.1,33.7,44.2,14.0
1414,Biology,All Students,196,15.3,30.6,42.3,11.7
1414,Biology,Historically Underperforming,87,9.2,18.4,51.7,20.7
1414,Literature,All Students,191,9.4,62.8,19.4,8.4
1414,Literature,Historically Underperforming,84,4.8,48.8,28.6,17.9
1406,Algebra I,All Students,377,27.3,54.1,15.9,2.7
1406,Algebra I,Historically Underperforming,106,13.2,40.6,36.8,9.4
1406,Biology,All Students,376,44.7,42.3,8.8,4.3
1406,Biology,Historically Underperforming,105,20.0,46.7,19.0,14.3
1406,Literature,All Students,374,17.9,68.4,10.4,3.2
1406,Literature,Historically Underperforming,104,5.8,58.7,24.0,11.5
1420,Algebra I,All Students,295,18.3,40.3,32.5,8.8
1420,Algebra I,Historically Underperforming,117,12.0,32.5,37.6,17.9
1420,Biology,All Students,301,15.0,46.2,27.2,11.6
1420,Biology,Historically Underperforming,119,7.6,34.5,34.5,23.5
1420,Literature,All Students,297,14.5,54.9,18.9,11.8
1420,Literature,Historically Underperforming,119,7.6,47.1,21.8,23.5
7819,Algebra I,All Students,285,19.6,33.0,33.7,13.7
7819,Algebra I,Historically Underperforming,142,10.6,21.8,41.5,26.1
7819,Biology,All Students,278,19.4,37.8,28.8,14.0
7819,Biology,Historically Underperforming,139,11.5,30.2,34.5,23.7
7819,Literature,All Students,281,10.7,63.3,18.9,7.1
7819,Literature,Historically Underperforming,139,5.0,52.5,28.1,14.4
1426,Algebra I,All Students,219,36.5,37.4,21.9,4.1
1426,Algebra I,Historically Underperforming,74,12.2,32.4,43.2,12.2
1426,Biology,All Students,209,38.3,35.4,12.0,14.4
1426,Biology,Historically Underperforming,69,13.0,34.8,13.0,39.1
1426,Literature,All Students,220,16.4,64.1,13.2,6.4
1426,Literature,Historically Underperforming,76,5.3,51.3,26.3,17.1
7636,Algebra I,All Students,72,55.6,34.7,8.3,1.4
7636,Algebra I,Historically Underperforming,24,45.8,29.2,20.8,4.2
7636,Biology,All Students,72,55.6,37.5,5.6,1.4
7636,Biology,Historically Underperforming,24,45.8,41.7,8.3,4.2
7636,Literature,All Students,73,28.8,68.5,1.4,1.4
7636,Literature,Historically Underperforming,24,12.5,79.2,4.2,4.2
1423,Algebra I,All Students,539,69.0,24.3,5.6,1.1
1423,Algebra I,Historically Underperforming,117,41.0,35.0,18.8,5.1
1423,Biology,All Students,542,60.5,30.1,8.3,1.1
1423,Biology,Historically Underperforming,117,29.9,34.2,31.6,4.3
1423,Literature,All Students,542,30.1,62.4,6.3,1.3
1423,Literature,Historically Underperforming,116,12.9,65.5,16.4,5.2
1443,Algebra I,All Students,304,62.2,27.6,9.2,1.0
1443,Algebra I,Historically Underperforming,40,32.5,30.0,30.0,7.5
1443,Biology,All Students,305,54.4,37.4,6.2,2.0
1443,Biology,Historically Underperforming,40,17.5,47.5,22.5,12.5
1443,Literature,All Students,307,52.8,44.3,2.3,0.7
1443,Literature,Historically Underperforming,39,17.9,61.5,15.4,5.1
7894,Algebra I,All Students,307,45.9,45.0,7.5,1.6
7894,Algebra I,Historically Underperforming,57,17.5,43.9,31.6,7.0
7894,Biology,All Students,313,49.8,39.3,8.3,2.6
7894,Biology,Historically Underperforming,65,18.5,43.1,29.2,9.2
7894,Literature,All Students,312,26.0,62.5,8.0,3.5
7894,Literature,Historically Underperforming,64,9.4,54.7,20.3,15.6
6734,Algebra I,All Students,291,51.9,33.7,10.3,4.1
6734,Algebra I,Historically Underperforming,73,23.3,37.0,24.7,15.1
6734,Biology,All Students,290,46.2,38.3,12.1,3.4
6734,Biology,Historically Underperforming,74,17.6,41.9,28.4,12.2
6734,Literature,All Students,291,28.5,57.7,10.7,3.1
6734,Literature,Historically Underperforming,74,9.5,51.4,28.4,10.8
1453,Algebra I,All Students,277,30.7,54.5,11.6,3.2
1453,Algebra I,Historically Underperforming,61,13.1,42.6,29.5,14.8
1453,Biology,All Students,279,34.8,50.9,11.1,3.2
1453,Biology,Historically Underperforming,62,16.1,45.2,27.4,11.3
1453,Literature,All Students,278,17.6,69.8,9.0,3.6
1453,Literature,Historically Underperforming,61,3.3,55.7,24.6,16.4
4664,Algebra I,All Students,48,16.7,35.4,31.3,16.7
4664,Algebra I,Historically Underperforming,20,5.0,30.0,40.0,25.0
4664,Biology,All Students,48,12.5,60.4,18.8,8.3
4664,Biology,Historically Underperforming,20,10.0,55.0,20.0,15.0
4664,Literature,All Students,47,6.4,63.8,27.7,2.1
4664,Literature,Historically Underperforming,19,0.0,63.2,31.6,5.3
1475,Algebra I,All Students,45,17.8,51.1,20.0,11.1
1475,Algebra I,Historically Underperforming,13,7.7,38.5,30.8,23.1
1475,Biology,All Students,46,26.1,47.8,15.2,10.9
1475,Biology,Historically Underperforming,14,7.1,42.9,28.6,21.4
1475,Literature,All Students,48,16.7,58.3,14.6,10.4
1475,Literature,Historically Underperforming,15,0.0,46.7,26.7,26.7
6909,Algebra I,All Students,2,,,,
6909,Algebra I,Historically Underperforming,1,,,,
6909,Biology,All Students,1,,,,
6909,Biology,Historically Underperforming,0,,,,
6909,Literature,All Students,1,,,,
6909,Literature,Historically Underperforming,0,,,,
1480,Algebra I,All Students,49,22.4,59.2,16.3,2.0
1480,Algebra I,Historically Underperforming,19,0.0,57.9,36.8,5.3
1480,Biology,All Students,48,31.3,56.3,8.3,4.2
1480,Biology,Historically Underperforming,18,22.2,55.6,11.1,11.1
1480,Literature,All Students,49,12.2,69.4,16.3,2.0
1480,Literature,Historically Underperforming,19,0.0,63.2,31.6,5.3
1486,Algebra I,All Students,69,8.7,50.7,33.3,7.2
1486,Algebra I,Historically Underperforming,27,3.7,33.3,48.1,14.8
1486,Biology,All Students,68,10.3,47.1,38.2,4.4
1486,Biology,Historically Underperforming,26,3.8,30.8,53.8,11.5
1486,Literature,All Students,68,7.4,66.2,25.0,1.5
1486,Literature,Historically Underperforming,26,3.8,50.0,42.3,3.8
1489,Algebra I,All Students,44,43.2,38.6,15.9,2.3
1489,Algebra I,Historically Underperforming,23,17.4,52.2,26.1,4.3
1489,Biology,All Students,44,22.7,56.8,15.9,4.5
1489,Biology,Historically Underperforming,23,13.0,56.5,26.1,4.3
1489,Literature,All Students,44,11.4,72.7,13.6,2.3
1489,Literature,Historically Underperforming,23,4.3,69.6,21.7,4.3
1495,Algebra I,All Students,58,19.0,56.9,19.0,5.2
1495,Algebra I,Historically Underperforming,22,9.1,45.5,31.8,13.6
1495,Biology,All Students,56,17.9,51.8,19.6,10.7
1495,Biology,Historically Underperforming,21,9.5,42.9,19.0,28.6
1495,Literature,All Students,58,1.7,77.6,12.1,8.6
1495,Literature,Historically Underperforming,22,0.0,63.6,13.6,22.7
1501,Algebra I,All Students,25,8.0,52.0,32.0,8.0
1501,Algebra I,Historically Underperforming,11,0.0,45.5,45.5,9.1
1501,Biology,All Students,25,28.0,36.0,28.0,8.0
1501,Biology,Historically Underperforming,11,18.2,54.5,18.2,9.1
1501,Literature,All Students,25,4.0,60.0,32.0,4.0
1501,Literature,Historically Underperforming,11,0.0,54.5,36.4,9.1
6236,Algebra I,All Students,132,13.6,43.2,29.5,13.6
6236,Algebra I,Historically Underperforming,44,4.5,20.5,43.2,31.8
6236,Biology,All Students,133,12.8,45.9,30.1,11.3
6236,Biology,Historically Underperforming,46,6.5,23.9,43.5,26.1
6236,Literature,All Students,141,14.9,59.6,17.0,8.5
6236,Literature,Historically Underperforming,47,6.4,46.8,21.3,25.5
5276,Algebra I,All Students,4,,,,
5276,Algebra I,Historically Underperforming,1,,,,
5276,Biology,All Students,4,,,,
5276,Biology,Historically Underperforming,1,,,,
5276,Literature,All Students,4,,,,
5276,Literature,Historically Underperforming,1,,,,
1529,Algebra I,All Students,68,8.8,41.2,35.3,14.7
1529,Algebra I,Historically Underperforming,39,5.1,33.3,38.5,23.1
1529,Biology,All Students,58,36.2,25.9,20.7,17.2
1529,Biology,Historically Underperforming,37,32.4,18.9,21.6,27.0
1529,Literature,All Students,58,3.4,56.9,27.6,12.1
1529,Literature,Historically Underperforming,37,0.0,48.6,32.4,18.9
6156,Algebra I,All Students,238,23.1,50.4,16.0,10.5
6156,Algebra I,Historically Underperforming,119,10.9,49.6,19.3,20.2
6156,Biology,All Students,242,29.8,41.7,17.8,10.7
6156,Biology,Historically Underperforming,121,15.7,39.7,24.0,20.7
6156,Literature,All Students,244,13.5,64.3,11.1,11.1
6156,Literature,Historically Underperforming,122,5.7,57.4,15.6,21.3
5219,Algebra I,All Students,52,13.5,53.8,28.8,3.8
5219,Algebra I,Historically Underperforming,31,6.5,45.2,41.9,6.5
5219,Biology,All Students,52,34.6,40.4,15.4,9.6
5219,Biology,Historically Underperforming,31,25.8,41.9,16.1,16.1
5219,Literature,All Students,52,5.8,59.6,30.8,3.8
5219,Literature,Historically Underperforming,31,3.2,54.8,35.5,6.5
8316,Algebra I,All Students,22,22.7,36.4,36.4,4.5
8316,Algebra I,Historically Underperforming,7,,,,
8316,Biology,All Students,22,27.3,36.4,31.8,4.5
8316,Biology,Historically Underperforming,7,,,,
8316,Literature,All Students,22,4.5,77.3,18.2,0.0
8316,Literature,Historically Underperforming,7,,,,
1550,Algebra I,All Students,65,12.3,38.5,41.5,7.7
1550,Algebra I,Historically Underperforming,26,7.7,26.9,50.0,15.4
1550,Biology,All Students,65,16.9,33.8,38.5,10.8
1550,Biology,Historically Underperforming,26,3.8,26.9,46.2,23.1
1550,Literature,All Students,64,10.9,50.0,34.4,4.7
1550,Literature,Historically Underperforming,26,3.8,38.5,50.0,7.7
1560,Algebra I,All Students,107,13.1,35.5,39.3,12.1
1560,Algebra I,Historically Underperforming,55,10.9,16.4,52.7,20.0
1560,Biology,All Students,108,22.2,45.4,20.4,12.0
1560,Biology,Historically Underperforming,57,19.3,38.6,22.8,19.3
1560,Literature,All Students,106,5.7,58.5,21.7,14.2
1560,Literature,Historically Underperforming,54,1.9,50.0,22.2,25.9
1566,Algebra I,All Students,64,9.4,39.1,34.4,17.2
1566,Algebra I,Historically Underperforming,36,8.3,30.6,36.1,25.0
1566,Biology,All Students,66,36.4,31.8,25.8,6.1
1566,Biology,Historically Underperforming,37,27.0,35.1,29.7,8.1
1566,Literature,All Students,65,9.2,56.9,23.1,10.8
1566,Literature,Historically Underperforming,36,8.3,44.4,33.3,13.9
7067,Algebra I,All Students,1,,,,
7067,Algebra I,Historically Underperforming,0,,,,
7067,Biology,All Students,1,,,,
7067,Biology,Historically Underperforming,0,,,,
7067,Literature,All Students,1,,,,
7067,Literature,Historically Underperforming,0,,,,
6241,Algebra I,All Students,26,3.8,50.0,42.3,3.8
6241,Algebra I,Historically Underperforming,16,6.3,50.0,43.8,0.0
6241,Biology,All Students,26,7.7,50.0,19.2,23.1
6241,Biology,Historically Underperforming,16,12.5,43.8,12.5,31.3
6241,Literature,All Students,26,0.0,69.2,26.9,3.8
6241,Literature,Historically Underperforming,16,0.0,68.8,25.0,6.3
7589,Algebra I,All Students,219,17.8,35.2,36.5,10.5
7589,Algebra I,Historically Underperforming,89,7.9,23.6,47.2,21.3
7589,Biology,All Students,214,17.8,35.5,26.6,20.1
7589,Biology,Historically Underperforming,84,9.5,29.8,22.6,38.1
7589,Literature,All Students,217,7.4,54.4,29.5,8.8
7589,Literature,Historically Underperforming,86,2.3,38.4,39.5,19.8
7635,Algebra I,All Students,37,2.7,29.7,37.8,29.7
7635,Algebra I,Historically Underperforming,30,0.0,23.3,40.0,36.7
7635,Biology,All Students,36,2.8,30.6,27.8,38.9
7635,Biology,Historically Underperforming,30,0.0,23.3,30.0,46.7
7635,Literature,All Students,37,0.0,45.9,32.4,21.6
7635,Literature,Historically Underperforming,30,0.0,40.0,33.3,26.7
8434,Algebra I,All Students,54,25.9,55.6,14.8,3.7
8434,Algebra I,Historically Underperforming,26,15.4,53.8,23.1,7.7
8434,Biology,All Students,54,40.7,50.0,3.7,5.6
8434,Biology,Historically Underperforming,26,30.8,53.8,3.8,11.5
8434,Literature,All Students,54,9.3,75.9,9.3,5.6
8434,Literature,Historically Underperforming,26,11.5,61.5,15.4,11.5
1605,Algebra I,All Students,153,17.6,49.0,25.5,7.8
1605,Algebra I,Historically Underperforming,49,6.1,30.6,40.8,22.4
1605,Biology,All Students,152,22.4,43.4,21.1,13.2
1605,Biology,Historically Underperforming,48,4.2,35.4,29.2,31.3
1605,Literature,All Students,152,3.3,65.8,27.0,3.9
1605,Literature,Historically Underperforming,48,2.1,45.8,41.7,10.4
1612,Algebra I,All Students,77,36.4,46.8,15.6,1.3
1612,Algebra I,Historically Underperforming,30,30.0,40.0,26.7,3.3
1612,Biology,All Students,84,22.6,56.0,19.0,2.4
1612,Biology,Historically Underperforming,31,19.4,45.2,29.0,6.5
1612,Literature,All Students,84,10.7,67.9,17.9,3.6
1612,Literature,Historically Underperforming,31,9.7,64.5,16.1,9.7
1619,Algebra I,All Students,120,36.7,50.0,10.8,2.5
1619,Algebra I,Historically Underperforming,30,20.0,40.0,30.0,10.0
1619,Biology,All Students,123,37.4,51.2,7.3,4.1
1619,Biology,Historically Underperforming,31,19.4,54.8,9.7,16.1
1619,Literature,All Students,123,23.6,65.0,8.9,2.4
1619,Literature,Historically Underperforming,31,9.7,54.8,29.0,6.5
5178,Algebra I,All Students,147,15.6,38.1,33.3,12.9
5178,Algebra I,Historically Underperforming,102,10.8,33.3,38.2,17.6
5178,Biology,All Students,148,14.2,31.8,29.7,24.3
5178,Biology,Historically Underperforming,102,9.8,26.5,31.4,32.4
5178,Literature,All Students,147,0.7,48.3,41.5,9.5
5178,Literature,Historically Underperforming,101,0.0,38.6,48.5,12.9
1623,Algebra I,All Students,46,21.7,32.6,23.9,21.7
1623,Algebra I,Historically Underperforming,23,13.0,26.1,17.4,43.5
1623,Biology,All Students,46,21.7,32.6,21.7,23.9
1623,Biology,Historically Underperforming,23,13.0,30.4,8.7,47.8
1623,Literature,All Students,46,10.9,58.7,10.9,19.6
1623,Literature,Historically Underperforming,23,0.0,43.5,17.4,39.1
1627,Algebra I,All Students,103,14.6,76.7,6.8,1.9
1627,Algebra I,Historically Underperforming,17,11.8,52.9,23.5,11.8
1627,Biology,All Students,103,24.3,65.0,6.8,3.9
1627,Biology,Historically Underperforming,17,5.9,64.7,5.9,23.5
1627,Literature,All Students,103,18.4,70.9,8.7,1.9
1627,Literature,Historically Underperforming,17,0.0,64.7,23.5,11.8
7567,Algebra I,All Students,9,,,,
7567,Algebra I,Historically Underperforming,4,,,,
7567,Biology,All Students,11,9.1,9.1,54.5,27.3
7567,Biology,Historically Underperforming,6,,,,
7567,Literature,All Students,10,,,,
7567,Literature,Historically Underperforming,5,,,,
8224,Algebra I,All Students,134,18.7,33.6,38.1,9.7
8224,Algebra I,Historically Underperforming,76,13.2,28.9,42.1,15.8
8224,Biology,All Students,134,20.1,33.6,32.1,14.2
8224,Biology,Historically Underperforming,77,14.3,35.1,29.9,20.8
8224,Literature,All Students,135,13.3,55.6,24.4,6.7
8224,Literature,Historically Underperforming,77,9.1,46.8,32.5,11.7
1632,Algebra I,All Students,63,25.4,31.7,36.5,6.3
1632,Algebra I,Historically Underperforming,24,12.5,25.0,45.8,16.7
1632,Biology,All Students,66,22.7,43.9,24.2,9.1
1632,Biology,Historically Underperforming,24,20.8,29.2,33.3,16.7
1632,Literature,All Students,66,19.7,53.0,19.7,7.6
1632,Literature,Historically Underperforming,24,12.5,41.7,37.5,8.3
1654,Algebra I,All Students,191,23.6,43.5,23.6,9.4
1654,Algebra I,Historically Underperforming,95,8.4,36.8,36.8,17.9
1654,Biology,All Students,192,31.3,45.8,13.0,9.9
1654,Biology,Historically Underperforming,92,17.4,42.4,20.7,19.6
1654,Literature,All Students,191,16.8,62.3,14.1,6.8
1654,Literature,Historically Underperforming,92,4.3,56.5,25.0,14.1
5179,Algebra I,All Students,3,,,,
5179,Algebra I,Historically Underperforming,3,,,,
5179,Biology,All Students,3,,,,
5179,Biology,Historically Underperforming,3,,,,
5179,Literature,All Students,3,,,,
5179,Literature,Historically Underperforming,3,,,,
1629,Algebra I,All Students,64,20.3,50.0,25.0,4.7
1629,Algebra I,Historically Underperforming,26,7.7,38.5,42.3,11.5
1629,Biology,All Students,64,26.6,40.6,20.3,12.5
1629,Biology,Historically Underperforming,26,3.8,34.6,30.8,30.8
1629,Literature,All Students,64,10.9,68.8,12.5,7.8
1629,Literature,Historically Underperforming,26,0.0,53.8,26.9,19.2
6942,Algebra I,All Students,72,20.8,52.8,22.2,4.2
6942,Algebra I,Historically Underperforming,26,15.4,50.0,23.1,11.5
6942,Biology,All Students,72,29.2,34.7,18.1,18.1
6942,Biology,Historically Underperforming,26,23.1,23.1,30.8,23.1
6942,Literature,All Students,72,22.2,61.1,9.7,6.9
6942,Literature,Historically Underperforming,26,19.2,46.2,19.2,15.4
6136,Algebra I,All Students,76,22.4,42.1,21.1,14.5
6136,Algebra I,Historically Underperforming,39,10.3,41.0,25.6,23.1
6136,Biology,All Students,75,34.7,34.7,21.3,9.3
6136,Biology,Historically Underperforming,38,18.4,36.8,31.6,13.2
6136,Literature,All Students,74,16.2,59.5,18.9,5.4
6136,Literature,Historically Underperforming,37,5.4,54.1,29.7,10.8
1677,Algebra I,All Students,193,22.3,37.8,29.0,10.9
1677,Algebra I,Historically Underperforming,71,11.3,28.2,33.8,26.8
1677,Biology,All Students,192,24.0,41.1,22.9,12.0
1677,Biology,Historically Underperforming,70,12.9,35.7,25.7,25.7
1677,Literature,All Students,191,8.9,57.6,23.6,9.9
1677,Literature,Historically Underperforming,69,1.4,44.9,29.0,24.6
1682,Algebra I,All Students,97,46.4,28.9,19.6,5.2
1682,Algebra I,Historically Underperforming,25,16.0,24.0,44.0,16.0
1682,Biology,All Students,96,49.0,41.7,8.3,1.0
1682,Biology,Historically Underperforming,21,19.0,42.9,33.3,4.8
1682,Literature,All Students,101,23.8,63.4,10.9,2.0
1682,Literature,Historically Underperforming,25,0.0,52.0,40.0,8.0
1694,Algebra I,All Students,342,22.8,45.9,25.4,5.8
1694,Algebra I,Historically Underperforming,121,11.6,29.8,44.6,14.0
1694,Biology,All Students,345,30.4,36.2,23.8,9.6
1694,Biology,Historically Underperforming,120,10.8,35.0,32.5,21.7
1694,Literature,All Students,351,13.7,68.7,13.7,4.0
1694,Literature,Historically Underperforming,122,3.3,63.1,23.0,10.7
5277,Algebra I,All Students,8,,,,
5277,Algebra I,Historically Underperforming,3,,,,
5277,Biology,All Students,8,,,,
5277,Biology,Historically Underperforming,3,,,,
5277,Literature,All Students,8,,,,
5277,Literature,Historically Underperforming,3,,,,
1701,Algebra I,All Students,617,39.2,29.2,25.8,5.8
1701,Algebra I,Historically Underperforming,147,14.3,21.8,43.5,20.4
1701,Biology,All Students,613,46.8,33.4,13.1,6.7
1701,Biology,Historically Underperforming,153,16.3,33.3,29.4,20.9
1701,Literature,All Students,628,24.0,57.6,14.2,4.1
1701,Literature,Historically Underperforming,156,7.7,47.4,29.5,15.4
1707,Algebra I,All Students,172,36.6,43.6,15.7,4.1
1707,Algebra I,Historically Underperforming,54,14.8,37.0,35.2,13.0
1707,Biology,All Students,173,30.1,37.6,22.0,10.4
1707,Biology,Historically Underperforming,54,9.3,29.6,35.2,25.9
1707,Literature,All Students,171,13.5,60.8,20.5,5.3
1707,Literature,Historically Underperforming,53,3.8,50.9,28.3,17.0
5098,Algebra I,All Students,259,24.3,52.1,18.1,5.4
5098,Algebra I,Historically Underperforming,79,15.2,35.4,34.2,15.2
5098,Biology,All Students,263,40.7,38.0,14.1,7.2
5098,Biology,Historically Underperforming,86,17.4,40.7,25.6,16.3
5098,Literature,All Students,267,21.3,62.2,12.4,4.1
5098,Literature,Historically Underperforming,88,8.0,53.4,26.1,12.5
5221,Algebra I,All Students,236,26.3,53.0,17.4,3.4
5221,Algebra I,Historically Underperforming,95,14.7,55.8,23.2,6.3
5221,Biology,All Students,239,28.9,33.1,21.8,16.3
5221,Biology,Historically Underperforming,101,16.8,26.7,31.7,24.8
5221,Literature,All Students,241,19.9,55.2,19.1,5.8
5221,Literature,Historically Underperforming,98,6.1,50.0,33.7,10.2
6328,Algebra I,All Students,146,32.2,47.9,17.8,2.1
6328,Algebra I,Historically Underperforming,42,14.3,45.2,33.3,7.1
6328,Biology,All Students,147,32.7,38.8,23.8,4.8
6328,Biology,Historically Underperforming,42,19.0,28.6,35.7,16.7
6328,Literature,All Students,146,8.2,67.8,17.8,6.2
6328,Literature,Historically Underperforming,42,2.4,52.4,28.6,16.7
8278,Algebra I,All Students,45,24.4,55.6,17.8,2.2
8278,Algebra I,Historically Underperforming,16,6.3,68.8,18.8,6.3
8278,Biology,All Students,46,21.7,69.6,6.5,2.2
8278,Biology,Historically Underperforming,17,11.8,76.5,5.9,5.9
8278,Literature,All Students,46,10.9,76.1,10.9,2.2
8278,Literature,Historically Underperforming,17,5.9,64.7,23.5,5.9
1746,Algebra I,All Students,317,8.5,35.0,38.5,18.0
1746,Algebra I,Historically Underperforming,209,6.2,28.2,40.7,24.9
1746,Biology,All Students,305,8.9,28.5,27.2,35.4
1746,Biology,Historically Underperforming,196,9.2,17.9,28.6,44.4
1746,Literature,All Students,317,3.8,50.5,29.7,16.1
1746,Literature,Historically Underperforming,208,2.9,42.8,31.7,22.6
1745,Algebra I,All Students,393,19.1,56.0,21.6,3.3
1745,Algebra I,Historically Underperforming,94,8.5,40.4,40.4,10.6
1745,Biology,All Students,396,15.2,49.2,24.5,11.1
1745,Biology,Historically Underperforming,95,7.4,35.8,29.5,27.4
1745,Literature,All Students,395,13.7,69.9,13.9,2.5
1745,Literature,Historically Underperforming,95,8.4,58.9,23.2,9.5
7774,Algebra I,All Students,682,5.6,23.0,43.7,27.7
7774,Algebra I,Historically Underperforming,369,3.0,16.5,40.4,40.1
7774,Biology,All Students,666,7.1,21.0,32.6,39.3
7774,Biology,Historically Underperforming,367,3.5,13.1,31.6,51.8
7774,Literature,All Students,661,3.8,44.2,36.6,15.4
7774,Literature,Historically Underperforming,363,2.2,31.7,42.4,23.7
5278,Algebra I,All Students,247,9.7,35.6,40.1,14.6
5278,Algebra I,Historically Underperforming,160,6.3,28.8,43.8,21.3
5278,Biology,All Students,243,18.5,26.7,27.6,27.2
5278,Biology,Historically Underperforming,157,10.2,24.8,31.2,33.8
5278,Literature,All Students,248,2.8,52.4,31.0,13.7
5278,Literature,Historically Underperforming,160,1.3,44.4,36.3,18.1
4801,Algebra I,All Students,286,53.5,33.9,10.1,2.4
4801,Algebra I,Historically Underperforming,63,31.7,34.9,25.4,7.9
4801,Biology,All Students,285,50.5,35.4,11.2,2.8
4801,Biology,Historically Underperforming,64,23.4,46.9,21.9,7.8
4801,Literature,All Students,288,30.2,61.5,6.6,1.7
4801,Literature,Historically Underperforming,65,12.3,66.2,15.4,6.2
6330,Algebra I,All Students,62,24.2,51.6,16.1,8.1
6330,Algebra I,Historically Underperforming,26,11.5,34.6,34.6,19.2
6330,Biology,All Students,61,31.1,44.3,14.8,9.8
6330,Biology,Historically Underperforming,25,8.0,40.0,28.0,24.0
6330,Literature,All Students,62,4.8,75.8,14.5,4.8
6330,Literature,Historically Underperforming,26,0.0,53.8,34.6,11.5
8376,Algebra I,All Students,20,5.0,0.0,35.0,60.0
8376,Algebra I,Historically Underperforming,17,5.9,0.0,29.4,64.7
8376,Biology,All Students,19,0.0,0.0,26.3,73.7
8376,Biology,Historically Underperforming,16,0.0,0.0,25.0,75.0
8376,Literature,All Students,19,0.0,15.8,31.6,52.6
8376,Literature,Historically Underperforming,16,0.0,12.5,25.0,62.5
6333,Algebra I,All Students,122,0.0,5.7,46.7,47.5
6333,Algebra I,Historically Underperforming,119,0.0,5.9,46.2,47.9
6333,Biology,All Students,122,0.0,12.3,27.0,60.7
6333,Biology,Historically Underperforming,119,0.0,12.6,25.2,62.2
6333,Literature,All Students,118,0.8,12.7,46.6,39.8
6333,Literature,Historically Underperforming,115,0.9,13.0,45.2,40.9
7902,Algebra I,All Students,66,10.6,62.1,24.2,3.0
7902,Algebra I,Historically Underperforming,55,10.9,60.0,25.5,3.6
7902,Biology,All Students,66,19.7,48.5,27.3,4.5
7902,Biology,Historically Underperforming,55,18.2,45.5,30.9,5.5
7902,Literature,All Students,67,6.0,73.1,17.9,3.0
7902,Literature,Historically Underperforming,56,5.4,69.6,21.4,3.6
1776,Algebra I,All Students,260,41.5,33.8,17.7,6.9
1776,Algebra I,Historically Underperforming,81,21.0,24.7,34.6,19.8
1776,Biology,All Students,260,37.3,41.5,11.5,9.6
1776,Biology,Historically Underperforming,80,15.0,43.8,20.0,21.3
1776,Literature,All Students,260,18.5,61.9,14.2,5.4
1776,Literature,Historically Underperforming,80,3.8,58.8,23.8,13.8
7844,Algebra I,All Students,2,,,,
7844,Algebra I,Historically Underperforming,2,,,,
7844,Biology,All Students,3,,,,
7844,Biology,Historically Underperforming,3,,,,
7844,Literature,All Students,3,,,,
7844,Literature,Historically Underperforming,3,,,,
1790,Algebra I,All Students,161,23.6,37.9,28.6,9.9
1790,Algebra I,Historically Underperforming,68,10.3,33.8,36.8,19.1
1790,Biology,All Students,163,34.4,36.2,18.4,11.0
1790,Biology,Historically Underperforming,70,21.4,31.4,21.4,25.7
1790,Literature,All Students,161,8.7,67.1,18.0,6.2
1790,Literature,Historically Underperforming,68,1.5,58.8,26.5,13.2
1794,Algebra I,All Students,40,15.0,60.0,22.5,2.5
1794,Algebra I,Historically Underperforming,15,13.3,53.3,33.3,0.0
1794,Biology,All Students,40,12.5,50.0,22.5,15.0
1794,Biology,Historically Underperforming,16,12.5,43.8,25.0,18.8
1794,Literature,All Students,40,10.0,62.5,20.0,7.5
