Schl,Subject,Group,N Scored,Pct. Advanced,Pct. Proficient,Pct. Basic,Pct. Below Basic
1177,Biology,Historically Underperforming,72,30.6,27.8,20.8,20.8
1177,Literature,All Students,2,,,,
1177,Literature,Historically Underperforming,2,,,,
6661,Algebra I,All Students,6,,,,
6661,Algebra I,Historically Underperforming,3,,,,
6661,Biology,All Students,5,,,,
6661,Biology,Historically Underperforming,2,,,,
5135,Algebra I,All Students,42,26.2,40.5,16.7,16.7
5135,Algebra I,Historically Underperforming,15,13.3,40.0,13.3,33.3
5135,Biology,All Students,47,8.5,42.6,23.4,25.5
5135,Biology,Historically Underperforming,19,5.3,42.1,10.5,42.1
5135,Literature,All Students,26,0.0,80.8,7.7,11.5
5135,Literature,Historically Underperforming,7,,,,
5212,Algebra I,All Students,93,22.6,44.1,29.0,4.3
5212,Algebra I,Historically Underperforming,26,26.9,34.6,34.6,3.8
5212,Biology,All Students,98,18.4,45.9,26.5,9.2
5212,Biology,Historically Underperforming,30,13.3,40.0,33.3,13.3
5212,Literature,All Students,96,5.2,71.9,20.8,2.1
5212,Literature,Historically Underperforming,29,6.9,58.6,31.0,3.4
1208,Algebra I,All Students,134,23.9,41.8,32.1,2.2
1208,Algebra I,Historically Underperforming,38,15.8,42.1,36.8,5.3
1208,Biology,All Students,73,27.4,53.4,15.1,4.1
1208,Biology,Historically Underperforming,14,42.9,42.9,0.0,14.3
5136,Algebra I,All Students,28,7.1,64.3,21.4,7.1
5136,Algebra I,Historically Underperforming,16,6.3,62.5,18.8,12.5
5136,Biology,All Students,13,15.4,69.2,15.4,0.0
5136,Biology,Historically Underperforming,6,,,,
1225,Algebra I,All Students,11,45.5,45.5,9.1,0.0
1225,Algebra I,Historically Underperforming,7,,,,
1225,Biology,All Students,13,53.8,38.5,7.7,0.0
1225,Biology,Historically Underperforming,9,,,,
1225,Literature,All Students,1,,,,
8382,Algebra I,All Students,117,22.2,52.1,22.2,3.4
8382,Algebra I,Historically Underperforming,44,15.9,38.6,36.4,9.1
8382,Biology,All Students,141,32.6,34.0,21.3,12.1
8382,Biology,Historically Underperforming,67,17.9,34.3,23.9,23.9
8382,Literature,All Students,6,,,,
8382,Literature,Historically Underperforming,5,,,,
5288,Algebra I,All Students,2,,,,
5288,Algebra I,Historically Underperforming,2,,,,
5288,Biology,All Students,1,,,,
5288,Biology,Historically Underperforming,1,,,,
5288,Literature,All Students,1,,,,
5288,Literature,Historically Underperforming,1,,,,
8314,Algebra I,All Students,3,,,,
8314,Algebra I,Historically Underperforming,3,,,,
8314,Biology,All Students,2,,,,
8314,Biology,Historically Underperforming,2,,,,
8314,Literature,All Students,2,,,,
8314,Literature,Historically Underperforming,2,,,,
1251,Algebra I,All Students,96,4.2,14.6,22.9,58.3
1251,Algebra I,Historically Underperforming,86,3.5,14.0,24.4,58.1
1251,Biology,All Students,26,0.0,7.7,19.2,73.1
1251,Biology,Historically Underperforming,23,0.0,8.7,17.4,73.9
1251,Literature,All Students,50,2.0,56.0,14.0,28.0
1251,Literature,Historically Underperforming,46,2.2,58.7,13.0,26.1
6201,Algebra I,All Students,67,28.4,56.7,7.5,7.5
6201,Algebra I,Historically Underperforming,27,14.8,48.1,18.5,18.5
6201,Biology,All Students,53,22.6,56.6,7.5,13.2
6201,Biology,Historically Underperforming,22,9.1,40.9,18.2,31.8
6201,Literature,All Students,4,,,,
6201,Literature,Historically Underperforming,3,,,,
1213,Algebra I,All Students,119,31.1,37.0,30.3,1.7
1213,Algebra I,Historically Underperforming,37,27.0,16.2,51.4,5.4
1213,Biology,All Students,3,,,,
1213,Biology,Historically Underperforming,3,,,,
1213,Literature,All Students,1,,,,
1213,Literature,Historically Underperforming,1,,,,
1270,Algebra I,All Students,69,34.8,30.4,24.6,10.1
1270,Algebra I,Historically Underperforming,30,26.7,20.0,33.3,20.0
1270,Biology,All Students,2,,,,
1270,Biology,Historically Underperforming,2,,,,
1270,Literature,All Students,2,,,,
1270,Literature,Historically Underperforming,2,,,,
7941,Algebra I,All Students,108,45.4,34.3,15.7,4.6
7941,Algebra I,Historically Underperforming,37,32.4,29.7,24.3,13.5
7941,Biology,All Students,24,58.3,37.5,4.2,0.0
7941,Biology,Historically Underperforming,2,,,,
7941,Literature,All Students,106,17.0,70.8,5.7,6.6
7941,Literature,Historically Underperforming,36,11.1,61.1,8.3,19.4
8379,Algebra I,All Students,121,18.2,38.8,32.2,10.7
8379,Algebra I,Historically Underperforming,41,9.8,34.1,34.1,22.0
8379,Biology,All Students,53,45.3,39.6,15.1,0.0
8379,Biology,Historically Underperforming,10,,,,
8379,Literature,All Students,4,,,,
8379,Literature,Historically Underperforming,2,,,,
1299,Algebra I,All Students,24,0.0,29.2,41.7,29.2
1299,Algebra I,Historically Underperforming,19,0.0,26.3,36.8,36.8
1299,Biology,All Students,32,3.1,40.6,40.6,15.6
1299,Biology,Historically Underperforming,23,4.3,26.1,47.8,21.7
1299,Literature,All Students,33,0.0,42.4,45.5,12.1
1299,Literature,Historically Underperforming,24,0.0,37.5,45.8,16.7
4870,Algebra I,All Students,101,12.9,34.7,42.6,9.9
4870,Algebra I,Historically Underperforming,51,9.8,35.3,43.1,11.8
4870,Biology,All Students,16,12.5,37.5,31.3,18.8
4870,Biology,Historically Underperforming,8,,,,
4870,Literature,All Students,2,,,,
4870,Literature,Historically Underperforming,2,,,,
1307,Algebra I,All Students,109,10.1,52.3,30.3,7.3
1307,Algebra I,Historically Underperforming,42,11.9,45.2,23.8,19.0
1307,Biology,All Students,34,11.8,11.8,32.4,44.1
1307,Biology,Historically Underperforming,24,4.2,8.3,25.0,62.5
1307,Literature,All Students,5,,,,
1307,Literature,Historically Underperforming,3,,,,
1315,Algebra I,All Students,108,25.0,39.8,28.7,6.5
1315,Algebra I,Historically Underperforming,38,15.8,42.1,31.6,10.5
1315,Biology,All Students,37,73.0,18.9,5.4,2.7
1315,Biology,Historically Underperforming,9,,,,
4734,Algebra I,All Students,89,42.7,28.1,25.8,3.4
4734,Algebra I,Historically Underperforming,16,18.8,37.5,31.3,12.5
4734,Biology,All Students,3,,,,
4734,Biology,Historically Underperforming,2,,,,
4734,Literature,All Students,1,,,,
4734,Literature,Historically Underperforming,1,,,,
8348,Algebra I,All Students,50,2.0,26.0,46.0,26.0
8348,Algebra I,Historically Underperforming,19,5.3,15.8,47.4,31.6
8348,Biology,All Students,50,8.0,38.0,30.0,24.0
8348,Biology,Historically Underperforming,17,0.0,29.4,35.3,35.3
8348,Literature,All Students,4,,,,
8348,Literature,Historically Underperforming,3,,,,
1327,Algebra I,All Students,26,3.8,46.2,26.9,23.1
1327,Algebra I,Historically Underperforming,16,0.0,37.5,31.3,31.3
1327,Biology,All Students,25,16.0,48.0,28.0,8.0
1327,Biology,Historically Underperforming,15,0.0,53.3,33.3,13.3
1327,Literature,All Students,1,,,,
1327,Literature,Historically Underperforming,1,,,,
1335,Algebra I,All Students,120,33.3,51.7,10.0,5.0
1335,Algebra I,Historically Underperforming,46,15.2,56.5,15.2,13.0
1335,Biology,All Students,120,33.3,46.7,17.5,2.5
1335,Biology,Historically Underperforming,46,26.1,41.3,26.1,6.5
1335,Literature,All Students,27,22.2,48.1,7.4,22.2
1335,Literature,Historically Underperforming,9,,,,
1343,Algebra I,All Students,180,36.1,37.8,19.4,6.7
1343,Algebra I,Historically Underperforming,55,20.0,29.1,29.1,21.8
1343,Biology,All Students,77,48.1,44.2,2.6,5.2
1343,Biology,Historically Underperforming,11,36.4,27.3,9.1,27.3
1343,Literature,All Students,1,,,,
5094,Algebra I,All Students,2,,,,
5094,Algebra I,Historically Underperforming,1,,,,
6231,Algebra I,All Students,104,19.2,40.4,35.6,4.8
6231,Algebra I,Historically Underperforming,34,11.8,26.5,47.1,14.7
6231,Biology,All Students,43,27.9,30.2,34.9,7.0
6231,Biology,Historically Underperforming,18,11.1,22.2,50.0,16.7
6231,Literature,All Students,3,,,,
6231,Literature,Historically Underperforming,1,,,,
1364,Algebra I,All Students,470,61.7,28.9,7.2,2.1
1364,Algebra I,Historically Underperforming,115,46.1,27.8,19.1,7.0
1364,Biology,All Students,50,90.0,6.0,2.0,2.0
1364,Biology,Historically Underperforming,7,,,,
1364,Literature,All Students,4,,,,
1364,Literature,Historically Underperforming,1,,,,
7691,Algebra I,All Students,239,22.2,29.7,31.8,16.3
7691,Algebra I,Historically Underperforming,52,5.8,13.5,34.6,46.2
7691,Biology,All Students,127,15.7,37.8,28.3,18.1
7691,Biology,Historically Underperforming,30,6.7,13.3,33.3,46.7
7691,Literature,All Students,68,0.0,41.2,36.8,22.1
7691,Literature,Historically Underperforming,27,0.0,14.8,40.7,44.4
7824,Algebra I,All Students,97,11.3,17.5,36.1,35.1
7824,Algebra I,Historically Underperforming,61,9.8,14.8,36.1,39.3
7824,Biology,All Students,65,6.2,16.9,36.9,40.0
7824,Biology,Historically Underperforming,42,7.1,7.1,38.1,47.6
7824,Literature,All Students,34,0.0,20.6,47.1,32.4
7824,Literature,Historically Underperforming,21,0.0,14.3,52.4,33.3
7858,Algebra I,All Students,276,8.7,20.7,42.4,28.3
7858,Algebra I,Historically Underperforming,140,7.1,14.3,45.0,33.6
7858,Biology,All Students,138,10.9,23.9,31.9,33.3
7858,Biology,Historically Underperforming,79,5.1,21.5,26.6,46.8
7858,Literature,All Students,80,1.3,31.3,46.3,21.3
7858,Literature,Historically Underperforming,57,0.0,29.8,43.9,26.3
7721,Algebra I,All Students,83,24.1,42.2,31.3,2.4
7721,Algebra I,Historically Underperforming,31,12.9,41.9,41.9,3.2
7721,Biology,All Students,84,38.1,41.7,16.7,3.6
7721,Biology,Historically Underperforming,30,33.3,33.3,26.7,6.7
7721,Literature,All Students,2,,,,
7721,Literature,Historically Underperforming,2,,,,
1367,Algebra I,All Students,378,49.7,31.7,14.0,4.5
1367,Algebra I,Historically Underperforming,109,17.4,38.5,30.3,13.8
1367,Biology,All Students,83,72.3,25.3,0.0,2.4
1367,Biology,Historically Underperforming,7,,,,
1367,Literature,All Students,3,,,,
1367,Literature,Historically Underperforming,2,,,,
7292,Algebra I,All Students,5,,,,
7292,Algebra I,Historically Underperforming,1,,,,
7292,Biology,All Students,2,,,,
7860,Algebra I,All Students,4,,,,
7860,Algebra I,Historically Underperforming,2,,,,
7860,Biology,All Students,1,,,,
7293,Algebra I,All Students,13,15.4,23.1,38.5,23.1
7293,Algebra I,Historically Underperforming,12,16.7,16.7,41.7,25.0
7293,Biology,All Students,11,18.2,27.3,18.2,36.4
7293,Biology,Historically Underperforming,10,,,,
7293,Literature,All Students,1,,,,
7293,Literature,Historically Underperforming,1,,,,
8415,Algebra I,All Students,29,6.9,20.7,20.7,51.7
8415,Algebra I,Historically Underperforming,18,0.0,16.7,16.7,66.7
8415,Biology,All Students,22,13.6,13.6,13.6,59.1
8415,Biology,Historically Underperforming,13,0.0,15.4,15.4,69.2
8415,Literature,All Students,6,,,,
8415,Literature,Historically Underperforming,5,,,,
5012,Algebra I,All Students,404,14.1,19.8,37.1,29.0
5012,Algebra I,Historically Underperforming,207,5.3,12.1,39.1,43.5
5012,Biology,All Students,388,10.8,24.5,28.4,36.3
5012,Biology,Historically Underperforming,198,3.5,17.2,25.3,54.0
5012,Literature,All Students,12,0.0,16.7,16.7,66.7
5012,Literature,Historically Underperforming,11,0.0,18.2,18.2,63.6
7628,Algebra I,All Students,135,24.4,21.5,38.5,15.6
7628,Algebra I,Historically Underperforming,67,13.4,16.4,43.3,26.9
7628,Biology,All Students,64,42.2,40.6,12.5,4.7
7628,Biology,Historically Underperforming,20,50.0,20.0,15.0,15.0
7628,Literature,All Students,1,,,,
7628,Literature,Historically Underperforming,1,,,,
7759,Algebra I,All Students,391,28.9,51.7,16.9,2.6
7759,Algebra I,Historically Underperforming,101,11.9,46.5,32.7,8.9
7759,Biology,All Students,385,40.5,40.8,15.3,3.4
7759,Biology,Historically Underperforming,98,18.4,36.7,33.7,11.2
7759,Literature,All Students,3,,,,
7759,Literature,Historically Underperforming,3,,,,
1387,Algebra I,All Students,389,27.2,49.9,20.8,2.1
1387,Algebra I,Historically Underperforming,102,16.7,38.2,39.2,5.9
1387,Biology,All Students,373,39.4,46.1,13.9,0.5
1387,Biology,Historically Underperforming,98,21.4,49.0,27.6,2.0
1387,Literature,All Students,1,,,,
1387,Literature,Historically Underperforming,1,,,,
8174,Algebra I,All Students,194,74.7,25.3,0.0,0.0
8174,Algebra I,Historically Underperforming,14,64.3,35.7,0.0,0.0
1424,Algebra I,All Students,305,63.9,24.6,8.2,3.3
1424,Algebra I,Historically Underperforming,67,32.8,31.3,22.4,13.4
1424,Biology,All Students,316,67.7,23.1,4.1,5.1
1424,Biology,Historically Underperforming,75,34.7,33.3,12.0,20.0
8394,Algebra I,All Students,131,6.1,19.1,41.2,33.6
8394,Algebra I,Historically Underperforming,56,5.4,14.3,35.7,44.6
8394,Biology,All Students,106,2.8,16.0,37.7,43.4
8394,Biology,Historically Underperforming,48,0.0,8.3,39.6,52.1
8394,Literature,All Students,87,2.3,28.7,46.0,23.0
8394,Literature,Historically Underperforming,37,0.0,18.9,48.6,32.4
6482,Algebra I,All Students,311,32.5,26.7,32.2,8.7
6482,Algebra I,Historically Underperforming,135,14.8,22.2,45.2,17.8
6482,Biology,All Students,29,6.9,20.7,20.7,51.7
6482,Biology,Historically Underperforming,24,0.0,16.7,20.8,62.5
6482,Literature,All Students,23,0.0,21.7,47.8,30.4
6482,Literature,Historically Underperforming,21,0.0,14.3,52.4,33.3
1414,Algebra I,All Students,130,23.1,48.5,24.6,3.8
1414,Algebra I,Historically Underperforming,43,16.3,48.8,25.6,9.3
1414,Biology,All Students,149,14.8,31.5,36.2,17.4
1414,Biology,Historically Underperforming,62,9.7,17.7,43.5,29.0
1414,Literature,All Students,8,,,,
1414,Literature,Historically Underperforming,6,,,,
1406,Algebra I,All Students,384,39.6,37.5,18.8,4.2
1406,Algebra I,Historically Underperforming,114,22.8,31.6,34.2,11.4
1406,Biology,All Students,49,71.4,10.2,6.1,12.2
1406,Biology,Historically Underperforming,17,41.2,5.9,17.6,35.3
1406,Literature,All Students,13,0.0,23.1,23.1,53.8
1406,Literature,Historically Underperforming,13,0.0,23.1,23.1,53.8
1420,Algebra I,All Students,274,19.3,21.5,41.2,17.9
1420,Algebra I,Historically Underperforming,109,8.3,15.6,42.2,33.9
1420,Biology,All Students,285,18.2,35.4,28.4,17.9
1420,Biology,Historically Underperforming,120,7.5,26.7,32.5,33.3
1420,Literature,All Students,7,,,,
1420,Literature,Historically Underperforming,7,,,,
7819,Algebra I,All Students,280,32.9,33.2,26.8,7.1
7819,Algebra I,Historically Underperforming,120,20.0,30.8,34.2,15.0
7819,Biology,All Students,158,49.4,26.6,18.4,5.7
7819,Biology,Historically Underperforming,51,29.4,23.5,31.4,15.7
7819,Literature,All Students,42,2.4,64.3,19.0,14.3
7819,Literature,Historically Underperforming,29,0.0,55.2,24.1,20.7
1426,Algebra I,All Students,259,31.3,48.6,17.4,2.7
1426,Algebra I,Historically Underperforming,73,15.1,39.7,38.4,6.8
1426,Biology,All Students,16,31.3,0.0,31.3,37.5
1426,Biology,Historically Underperforming,11,0.0,0.0,45.5,54.5
1426,Literature,All Students,3,,,,
1426,Literature,Historically Underperforming,2,,,,
7636,Algebra I,All Students,49,44.9,51.0,0.0,4.1
7636,Algebra I,Historically Underperforming,6,,,,
7636,Biology,All Students,41,63.4,26.8,9.8,0.0
7636,Biology,Historically Underperforming,7,,,,
1423,Algebra I,All Students,526,68.4,24.0,7.0,0.6
1423,Algebra I,Historically Underperforming,97,40.2,35.1,21.6,3.1
1423,Biology,All Students,536,63.1,27.2,7.3,2.4
1423,Biology,Historically Underperforming,106,39.6,30.2,19.8,10.4
1443,Algebra I,All Students,311,53.7,39.9,6.1,0.3
1443,Algebra I,Historically Underperforming,49,38.8,44.9,16.3,0.0
1443,Biology,All Students,316,70.3,23.7,5.7,0.3
1443,Biology,Historically Underperforming,50,54.0,28.0,18.0,0.0
1443,Literature,All Students,1,,,,
1443,Literature,Historically Underperforming,1,,,,
7894,Algebra I,All Students,279,36.9,45.2,17.6,0.4
7894,Algebra I,Historically Underperforming,55,20.0,49.1,30.9,0.0
7894,Biology,All Students,289,43.3,30.4,21.5,4.8
7894,Biology,Historically Underperforming,67,22.4,26.9,32.8,17.9
6734,Algebra I,All Students,269,52.4,33.8,13.4,0.4
6734,Algebra I,Historically Underperforming,68,27.9,42.6,27.9,1.5
6734,Biology,All Students,282,45.7,34.8,16.0,3.5
6734,Biology,Historically Underperforming,79,24.1,36.7,27.8,11.4
6734,Literature,All Students,4,,,,
6734,Literature,Historically Underperforming,3,,,,
1453,Algebra I,All Students,322,40.7,40.1,16.8,2.5
1453,Algebra I,Historically Underperforming,52,23.1,38.5,28.8,9.6
1453,Biology,All Students,335,44.5,34.9,15.2,5.4
1453,Biology,Historically Underperforming,69,20.3,29.0,27.5,23.2
1453,Literature,All Students,1,,,,
1453,Literature,Historically Underperforming,1,,,,
4664,Algebra I,All Students,18,22.2,66.7,0.0,11.1
4664,Algebra I,Historically Underperforming,9,,,,
4664,Biology,All Students,27,33.3,48.1,18.5,0.0
4664,Biology,Historically Underperforming,10,,,,
4664,Literature,All Students,1,,,,
1475,Algebra I,All Students,41,29.3,41.5,24.4,4.9
1475,Algebra I,Historically Underperforming,12,50.0,8.3,25.0,16.7
1475,Biology,All Students,53,28.3,34.0,28.3,9.4
1475,Biology,Historically Underperforming,21,23.8,19.0,33.3,23.8
1475,Literature,All Students,1,,,,
1475,Literature,Historically Underperforming,1,,,,
6909,Biology,All Students,2,,,,
6909,Biology,Historically Underperforming,2,,,,
6909,Literature,All Students,1,,,,
1480,Algebra I,All Students,60,31.7,61.7,6.7,0.0
1480,Algebra I,Historically Underperforming,15,26.7,53.3,20.0,0.0
1480,Biology,All Students,56,44.6,44.6,8.9,1.8
1480,Biology,Historically Underperforming,13,23.1,46.2,23.1,7.7
1480,Literature,All Students,1,,,,
1480,Literature,Historically Underperforming,1,,,,
1486,Algebra I,All Students,37,13.5,40.5,37.8,8.1
1486,Algebra I,Historically Underperforming,10,,,,
1486,Biology,All Students,59,6.8,23.7,52.5,16.9
1486,Biology,Historically Underperforming,24,0.0,8.3,70.8,20.8
1486,Literature,All Students,1,,,,
1486,Literature,Historically Underperforming,1,,,,
1489,Algebra I,All Students,39,43.6,53.8,2.6,0.0
1489,Algebra I,Historically Underperforming,17,47.1,47.1,5.9,0.0
1489,Biology,All Students,38,28.9,55.3,15.8,0.0
1489,Biology,Historically Underperforming,16,37.5,43.8,18.8,0.0
1495,Algebra I,All Students,70,15.7,42.9,37.1,4.3
1495,Algebra I,Historically Underperforming,33,12.1,36.4,42.4,9.1
1495,Biology,All Students,30,40.0,30.0,3.3,26.7
1495,Biology,Historically Underperforming,10,,,,
1495,Literature,All Students,51,5.9,56.9,25.5,11.8
1495,Literature,Historically Underperforming,26,0.0,50.0,30.8,19.2
1501,Algebra I,All Students,25,16.0,44.0,36.0,4.0
1501,Algebra I,Historically Underperforming,11,9.1,27.3,54.5,9.1
1501,Biology,All Students,37,21.6,21.6,27.0,29.7
1501,Biology,Historically Underperforming,21,9.5,19.0,23.8,47.6
6236,Algebra I,All Students,161,14.3,36.0,39.1,10.6
6236,Algebra I,Historically Underperforming,79,2.5,32.9,44.3,20.3
6236,Biology,All Students,156,22.4,33.3,28.2,16.0
6236,Biology,Historically Underperforming,76,7.9,32.9,39.5,19.7
6236,Literature,All Students,1,,,,
6236,Literature,Historically Underperforming,1,,,,
5276,Algebra I,All Students,1,,,,
5276,Algebra I,Historically Underperforming,1,,,,
1529,Algebra I,All Students,79,20.3,24.1,41.8,13.9
1529,Algebra I,Historically Underperforming,46,13.0,19.6,45.7,21.7
1529,Biology,All Students,1,,,,
6156,Algebra I,All Students,179,36.3,36.9,15.6,11.2
6156,Algebra I,Historically Underperforming,75,24.0,32.0,22.7,21.3
6156,Biology,All Students,74,64.9,25.7,8.1,1.4
6156,Biology,Historically Underperforming,16,62.5,12.5,18.8,6.3
6156,Literature,All Students,3,,,,
6156,Literature,Historically Underperforming,1,,,,
5219,Algebra I,All Students,51,25.5,43.1,27.5,3.9
5219,Algebra I,Historically Underperforming,23,21.7,39.1,30.4,8.7
8316,Algebra I,All Students,16,37.5,25.0,18.8,18.8
8316,Algebra I,Historically Underperforming,6,,,,
8316,Biology,All Students,2,,,,
8316,Biology,Historically Underperforming,2,,,,
8316,Literature,All Students,16,18.8,43.8,31.3,6.3
8316,Literature,Historically Underperforming,6,,,,
1550,Algebra I,All Students,64,9.4,37.5,42.2,10.9
1550,Algebra I,Historically Underperforming,27,7.4,22.2,48.1,22.2
1550,Biology,All Students,61,8.2,39.3,39.3,13.1
1550,Biology,Historically Underperforming,24,0.0,25.0,58.3,16.7
1550,Literature,All Students,1,,,,
1550,Literature,Historically Underperforming,1,,,,
1560,Algebra I,All Students,66,25.8,39.4,31.8,3.0
1560,Algebra I,Historically Underperforming,13,7.7,38.5,46.2,7.7
1560,Biology,All Students,5,,,,
1560,Biology,Historically Underperforming,3,,,,
1560,Literature,All Students,3,,,,
1560,Literature,Historically Underperforming,2,,,,
1566,Algebra I,All Students,74,13.5,33.8,44.6,8.1
1566,Algebra I,Historically Underperforming,31,6.5,19.4,58.1,16.1
1566,Biology,All Students,31,51.6,41.9,3.2,3.2
1566,Biology,Historically Underperforming,6,,,,
1566,Literature,All Students,2,,,,
1566,Literature,Historically Underperforming,2,,,,
7067,Algebra I,All Students,1,,,,
7067,Algebra I,Historically Underperforming,1,,,,
6241,Algebra I,All Students,32,12.5,34.4,40.6,12.5
6241,Algebra I,Historically Underperforming,21,4.8,23.8,52.4,19.0
6241,Biology,All Students,1,,,,
6241,Biology,Historically Underperforming,1,,,,
7589,Algebra I,All Students,171,33.3,42.1,22.2,2.3
7589,Algebra I,Historically Underperforming,74,23.0,43.2,29.7,4.1
7589,Biology,All Students,40,72.5,22.5,2.5,2.5
7589,Biology,Historically Underperforming,11,54.5,36.4,0.0,9.1
7589,Literature,All Students,2,,,,
7589,Literature,Historically Underperforming,2,,,,
7635,Algebra I,All Students,36,0.0,30.6,47.2,22.2
7635,Algebra I,Historically Underperforming,20,0.0,35.0,30.0,35.0
7635,Biology,All Students,32,3.1,25.0,46.9,25.0
7635,Biology,Historically Underperforming,18,0.0,27.8,33.3,38.9
7635,Literature,All Students,35,2.9,45.7,25.7,25.7
7635,Literature,Historically Underperforming,20,5.0,35.0,20.0,40.0
8434,Algebra I,All Students,43,23.3,30.2,27.9,18.6
8434,Algebra I,Historically Underperforming,18,11.1,27.8,27.8,33.3
8434,Biology,All Students,13,46.2,53.8,0.0,0.0
8434,Biology,Historically Underperforming,1,,,,
1605,Algebra I,All Students,133,11.3,48.1,27.1,13.5
1605,Algebra I,Historically Underperforming,66,6.1,28.8,42.4,22.7
1605,Biology,All Students,37,51.4,24.3,13.5,10.8
1605,Biology,Historically Underperforming,13,38.5,7.7,23.1,30.8
1605,Literature,All Students,24,37.5,33.3,8.3,20.8
1605,Literature,Historically Underperforming,11,18.2,27.3,9.1,45.5
1612,Algebra I,All Students,86,30.2,23.3,39.5,7.0
1612,Algebra I,Historically Underperforming,25,20.0,20.0,52.0,8.0
1612,Biology,All Students,48,35.4,41.7,16.7,6.3
1612,Biology,Historically Underperforming,6,,,,
1619,Algebra I,All Students,132,49.2,34.1,14.4,2.3
1619,Algebra I,Historically Underperforming,25,20.0,40.0,36.0,4.0
1619,Biology,All Students,61,62.3,26.2,9.8,1.6
1619,Biology,Historically Underperforming,10,,,,
1619,Literature,All Students,3,,,,
1619,Literature,Historically Underperforming,2,,,,
5178,Algebra I,All Students,42,26.2,35.7,35.7,2.4
5178,Algebra I,Historically Underperforming,24,12.5,37.5,45.8,4.2
1623,Algebra I,All Students,37,18.9,29.7,37.8,13.5
1623,Algebra I,Historically Underperforming,15,13.3,13.3,46.7,26.7
1627,Algebra I,All Students,100,34.0,48.0,13.0,5.0
1627,Algebra I,Historically Underperforming,27,25.9,37.0,18.5,18.5
1627,Biology,All Students,4,,,,
1627,Biology,Historically Underperforming,2,,,,
1627,Literature,All Students,99,4.0,54.5,27.3,14.1
1627,Literature,Historically Underperforming,28,3.6,42.9,17.9,35.7
7567,Algebra I,All Students,16,12.5,43.8,31.3,12.5
7567,Algebra I,Historically Underperforming,9,,,,
7567,Biology,All Students,6,,,,
7567,Biology,Historically Underperforming,4,,,,
7567,Literature,All Students,3,,,,
7567,Literature,Historically Underperforming,3,,,,
8224,Algebra I,All Students,57,35.1,56.1,7.0,1.8
8224,Algebra I,Historically Underperforming,22,18.2,63.6,13.6,4.5
8224,Biology,All Students,105,12.4,42.9,35.2,9.5
8224,Biology,Historically Underperforming,53,7.5,41.5,39.6,11.3
8224,Literature,All Students,6,,,,
8224,Literature,Historically Underperforming,3,,,,
1632,Algebra I,All Students,52,28.8,32.7,36.5,1.9
1632,Algebra I,Historically Underperforming,20,20.0,35.0,45.0,0.0
1632,Biology,All Students,65,41.5,32.3,13.8,12.3
1632,Biology,Historically Underperforming,28,35.7,17.9,28.6,17.9
1654,Algebra I,All Students,128,25.8,38.3,28.9,7.0
1654,Algebra I,Historically Underperforming,45,11.1,35.6,37.8,15.6
1654,Biology,All Students,143,38.5,36.4,14.7,10.5
1654,Biology,Historically Underperforming,55,21.8,38.2,23.6,16.4
1654,Literature,All Students,2,,,,
1654,Literature,Historically Underperforming,1,,,,
5179,Algebra I,All Students,2,,,,
5179,Biology,All Students,2,,,,
5179,Literature,All Students,1,,,,
1629,Algebra I,All Students,59,15.3,28.8,33.9,22.0
1629,Algebra I,Historically Underperforming,32,12.5,12.5,40.6,34.4
1629,Biology,All Students,5,,,,
1629,Biology,Historically Underperforming,4,,,,
6942,Algebra I,All Students,74,9.5,40.5,39.2,10.8
6942,Algebra I,Historically Underperforming,35,0.0,31.4,51.4,17.1
6942,Biology,All Students,2,,,,
6942,Biology,Historically Underperforming,1,,,,
6136,Algebra I,All Students,60,11.7,70.0,5.0,13.3
6136,Algebra I,Historically Underperforming,19,5.3,57.9,5.3,31.6
1677,Algebra I,All Students,192,27.1,32.3,28.1,12.5
1677,Algebra I,Historically Underperforming,79,11.4,24.1,35.4,29.1
1677,Biology,All Students,188,26.6,42.0,20.2,11.2
1677,Biology,Historically Underperforming,77,13.0,32.5,31.2,23.4
1677,Literature,All Students,10,,,,
1677,Literature,Historically Underperforming,10,,,,
1682,Algebra I,All Students,94,30.9,37.2,27.7,4.3
1682,Algebra I,Historically Underperforming,15,13.3,33.3,40.0,13.3
1682,Biology,All Students,97,54.6,33.0,8.2,4.1
1682,Biology,Historically Underperforming,17,29.4,35.3,17.6,17.6
1682,Literature,All Students,2,,,,
1682,Literature,Historically Underperforming,1,,,,
1694,Algebra I,All Students,219,38.8,31.5,25.6,4.1
1694,Algebra I,Historically Underperforming,70,25.7,27.1,40.0,7.1
1694,Biology,All Students,97,63.9,25.8,6.2,4.1
1694,Biology,Historically Underperforming,22,50.0,18.2,18.2,13.6
1694,Literature,All Students,3,,,,
1694,Literature,Historically Underperforming,3,,,,
5277,Algebra I,All Students,4,,,,
5277,Algebra I,Historically Underperforming,1,,,,
5277,Biology,All Students,2,,,,
5277,Biology,Historically Underperforming,1,,,,
5277,Literature,All Students,2,,,,
1701,Algebra I,All Students,634,34.9,31.7,25.1,8.4
1701,Algebra I,Historically Underperforming,123,16.3,14.6,42.3,26.8
1701,Biology,All Students,140,90.7,5.0,1.4,2.9
1701,Biology,Historically Underperforming,10,,,,
1701,Literature,All Students,3,,,,
1701,Literature,Historically Underperforming,3,,,,
1707,Algebra I,All Students,122,46.7,34.4,15.6,3.3
1707,Algebra I,Historically Underperforming,42,42.9,19.0,28.6,9.5
