,aun,percent
246,211348906,0.0
247,300481400,49.4
248,213360862,0.0
249,213360902,0.0
250,300461610,0.0
251,213360932,0.0
252,213360952,4.0
253,202021305,31.2
254,201631605,14.1
255,300231300,0.0
256,314060037,100.0
257,210145503,0.0
258,323460017,0.0
259,300462850,0.0
260,224158702,55.2
261,300263450,67.7
262,207260000,53.5
263,208070002,0.0
264,322090033,0.0
265,300091070,0.0
266,216550403,0.0
267,300150650,0.0
268,205200304,100.0
269,223460000,77.0
270,218400003,81.3
271,226511012,100.0
272,224158252,0.0
273,213360972,0.0
274,205250000,100.0
275,204430434,0.0
276,213361002,0.0
277,213381503,0.0
278,212670004,0.0
279,205200404,0.0
280,216490002,0.0
281,215210952,0.0
282,224151632,0.0
283,213361072,0.0
284,213361052,0.0
285,201261255,0.0
286,209530002,0.0
287,213361042,0.0
288,209421504,100.0
289,203020255,47.0
290,300233400,0.0
291,300231410,75.0
292,315210005,0.0
293,215210008,17.7
294,300091120,0.0
295,300024910,27.1
296,300081250,0.0
297,300461570,28.6
298,300230800,0.0
299,300213620,22.2
300,300631040,0.0
301,300091150,0.0
302,216470303,0.0
303,314060029,100.0
304,212672453,25.0
305,202025305,37.5
306,226511122,81.8
307,224151662,0.0
308,203027965,30.5
309,207652605,26.2
310,226511102,19.9
311,225231652,18.7
312,207651325,34.2
313,206611404,0.0
314,222091102,0.0
315,208050655,0.0
316,215211502,0.0
317,215221583,0.0
318,212672503,14.7
319,206160001,73.7
320,300651860,0.0
321,211441083,0.0
322,213361062,0.0
323,300671370,36.5
324,226514095,0.0
325,226519094,46.3
326,226511132,100.0
327,226515832,45.7
328,325230001,0.0
329,326510169,0.0
330,215502103,0.0
331,210171534,48.9
332,212280723,0.0
333,211441103,0.0
334,213361102,0.0
335,213361082,0.0
336,213361122,0.0
337,207651505,2.6
338,224150027,0.0
339,206611454,0.0
340,226511172,62.3
341,211340002,0.0
342,211440009,0.0
343,225230918,23.5
344,213362083,0.0
345,213361222,0.0
346,216190700,4.5
347,300250800,95.2
348,202021405,0.0
349,326510079,92.5
350,213361112,0.0
351,300091245,0.0
352,225230014,60.0
353,300151120,0.0
354,213361162,3.3
355,213361172,0.0
356,213361182,0.0
357,201261505,34.8
358,300261850,0.0
359,212280953,0.0
360,222091252,0.0
361,300512880,0.0
362,300151300,0.0
363,300280100,78.5
364,300512620,81.9
365,300029770,16.3
366,201630005,32.5
367,226511052,0.0
368,213360081,0.0
369,212281003,4.6
370,223460802,5.3
371,205250003,29.4
372,204371004,0.0
373,223460902,8.6
374,224151572,0.0
375,213360087,0.0
376,210180002,0.0
377,213369536,0.0
378,210180007,0.0
379,215210015,0.0
380,213361225,0.0
381,217410005,0.0
382,213361232,0.0
383,206160004,0.0
384,216600103,0.0
385,216470403,0.0
386,204430004,0.0
387,213381703,0.0
388,211441183,0.0
389,208071255,0.0
390,215221753,0.0
391,220480852,0.0
392,223460942,9.3
393,210180005,0.0
394,205250009,100.0
395,300021860,0.0
396,300021850,20.0
397,306610007,0.0
398,224151852,0.0
399,305200004,0.0
400,300461670,0.0
401,204430007,50.0
402,225230012,11.9
403,226514122,14.0
404,228320005,0.0
405,226510080,65.4
406,226511235,100.0
407,208561255,0.0
408,208561265,0.0
409,226510068,0.0
410,213360962,0.0
411,212281503,0.0
412,212281603,0.0
413,300421500,100.0
414,214061592,100.0
415,300404030,50.0
416,300471041,0.0
417,316470000,0.0
418,300231780,56.5
419,228030000,0.0
420,213361242,3.8
421,222091802,100.0
422,213361252,0.0
423,210181003,0.0
424,204430001,0.0
425,228030002,0.0
426,225231672,1.2
427,224150022,2.3
428,211340006,0.0
429,223460982,2.6
430,212012003,12.0
431,300513270,0.0
432,226517602,84.4
433,300022250,0.0
434,300222030,0.0
435,300151903,100.0
436,300151900,0.0
437,300151904,89.0
438,300151902,92.2
439,224152002,0.0
440,213361352,0.0
441,213360041,46.2
442,315210043,0.0
443,208117305,28.0
444,208115005,20.5
445,228032504,36.4
446,223460782,7.3
447,223465472,8.3
448,300091340,10.3
449,300250603,0.0
450,300250600,97.5
451,225230008,89.0
452,208050705,0.0
453,228031004,0.0
454,213360068,0.0
455,206177004,30.3
456,206171504,22.0
457,206171554,0.0
458,213360017,0.0
459,206200000,0.0
460,204430734,0.0
461,205250014,0.0
462,300467980,0.0
463,206331250,0.0
464,202027445,46.4
465,213361372,0.0
466,216601153,0.0
467,213361382,0.0
468,213361362,0.0
469,211341683,0.0
470,300394380,0.0
471,300091500,100.0
472,300462440,90.0
473,300513640,100.0
474,300232455,100.0
475,300023260,0.0
476,300020400,0.0
477,300023240,0.0
478,300023270,0.0
479,220480006,0.0
480,213360422,0.0
481,213360004,0.0
482,203022325,0.0
483,203020004,0.0
484,203022345,0.0
485,213360289,0.0
486,224150004,0.0
487,213361385,0.0
488,218667001,100.0
489,207651655,0.0
490,300361590,0.0
491,209242254,18.4
492,224150026,0.0
493,210141703,0.0
494,202028805,0.0
495,300371950,0.0
496,222091852,62.5
497,208070003,0.0
498,212281703,0.0
499,221392302,0.0
500,218668001,0.0
501,213361402,0.0
502,217082001,13.3
503,225230009,0.0
504,205250012,17.7
505,205250013,26.8
506,205259404,0.0
507,205252234,0.0
508,213361412,0.0
509,225230017,0.0
510,204101784,9.3
511,228030050,0.0
512,226511492,55.6
513,213360085,0.0
514,312670005,0.0
515,213361422,0.0
516,224362250,0.0
517,213360005,0.0
518,213361432,0.0
519,213361462,0.0
520,214061802,0.0
521,214061702,25.6
522,213380007,0.0
523,213361512,0.0
524,204430002,0.0
525,224152242,0.0
526,300469090,75.4
527,222091902,0.0
528,205201834,0.0
529,206611854,0.0
530,222092002,0.0
531,201632605,0.0
532,220481502,59.6
533,220481512,30.0
534,226515682,18.8
535,204371254,0.0
536,213361442,0.0
537,219583351,0.0
538,208071405,0.0
539,226511552,0.0
540,225231842,100.0
541,202028905,16.6
542,212670010,100.0
543,223460015,7.1
544,215500001,0.0
545,213361482,0.0
546,213361472,0.0
547,226511602,41.0
548,204371904,0.0
549,229540000,0.0
550,204101804,0.0
551,226511642,0.0
552,201630003,65.2
553,222092100,0.0
554,315220121,0.0
555,213361502,0.0
556,210181803,0.0
557,229540001,0.0
558,214062102,0.0
559,213360055,0.0
560,215222200,0.0
561,213382133,0.0
562,205250010,100.0
563,300023750,0.0
564,213360015,0.0
565,213361532,0.0
566,224150005,0.0
567,320480011,28.6
568,205201854,0.0
569,203022675,18.6
570,300543060,0.0
571,226511622,0.0
572,306610001,0.0
573,225231892,92.9
574,212012373,0.0
575,224150028,0.0
576,205206604,50.0
577,300461960,10.3
578,213360075,0.0
579,223461302,0.0
580,225239102,58.5
581,226511652,0.0
582,224150020,0.0
583,224152322,0.0
584,211293002,34.6
585,213361582,0.0
586,213361552,0.0
587,300250602,0.0
588,213360024,0.0
589,212670005,0.0
590,215220303,0.0
591,300232610,45.5
592,214061902,0.0
593,327040000,100.0
594,300462460,0.0
595,213361602,0.0
596,201262505,16.6
597,208112050,0.0
598,300118750,0.0
599,300232650,25.8
600,224152522,0.0
601,222092252,4.8
602,213361622,0.0
603,223461502,0.0
604,226511702,0.0
605,226511802,78.7
606,212012503,37.5
607,213361652,0.0
608,226511852,100.0
609,300461550,1.1
610,300238850,100.0
611,300024400,12.7
612,300468750,0.0
613,213361682,0.0
614,208050005,0.0
615,206170001,0.0
616,222090002,16.7
617,300151950,0.0
618,218401001,28.9
619,223466002,8.8
620,220485402,12.8
621,215212503,10.9
622,213361712,0.0
623,213361702,0.0
624,224152542,10.9
625,211441903,0.0
626,224152548,0.0
627,207650002,0.0
628,228033204,31.0
629,223461622,0.0
630,300144850,12.5
631,221390004,33.3
632,221390005,16.7
633,213361742,17.5
634,210140002,8.2
635,300091530,0.0
636,224152532,0.0
637,208071855,16.9
638,226511922,100.0
639,203022945,31.8
640,211441073,0.0
641,216602103,0.0
642,213360037,0.0
643,211440002,0.0
644,204431504,0.0
645,213361782,0.0
646,226511952,0.0
647,300513960,0.0
648,201300005,73.3
649,213361792,0.0
650,207652005,20.5
651,213361802,0.0
652,208560006,0.0
653,216191083,21.6
654,222092502,0.0
655,208312105,0.0
656,213361762,0.0
657,204433654,0.0
658,300452150,0.0
659,300633970,0.0
660,223460006,0.0
661,223461802,0.0
662,223461752,0.0
663,213360020,0.0
664,213360063,0.0
665,212672703,0.0
666,208072205,0.0
667,205252504,100.0
668,213360026,0.0
669,226512022,67.7
670,215217903,6.0
671,215222403,37.5
672,215221503,79.4
673,215222503,68.6
674,213361902,0.0
675,216602303,0.0
676,213360007,0.0
677,207652255,63.7
678,213361942,0.0
679,306610000,0.0
680,223469352,26.0
681,213361952,0.0
682,218401281,0.0
683,304020000,0.0
684,209532004,78.3
685,229542002,0.0
686,228320008,0.0
687,207652305,0.0
688,215217933,0.0
689,215503253,42.3
690,208072305,0.0
691,225232452,0.0
692,213362052,0.0
693,213362112,0.0
694,213362122,0.0
695,211441923,0.0
696,224152712,0.0
697,228322005,0.0
698,208560003,0.0
699,215210006,0.0
700,224152722,0.0
701,224150021,0.0
702,213360061,0.0
703,214062252,0.0
704,215212803,0.0
705,208562455,0.0
706,214062302,0.0
707,213362182,0.0
708,224152742,0.0
709,206330000,0.0
710,301260007,42.9
711,313360031,0.0
712,213362142,0.0
713,223469402,7.4
714,210140003,0.0
715,225232422,1.3
716,213362092,0.0
717,211440007,0.0
718,213380006,0.0
719,203022975,6.1
720,213360042,0.0
721,202023005,41.6
722,228320002,0.0
723,206610005,0.0
724,213362132,0.0
725,204372104,0.0
726,206334079,0.0
727,300392910,10.0
728,206330001,0.0
729,213360010,0.0
730,215222453,69.2
731,213367192,0.0
732,213360046,0.0
733,204431804,0.0
734,228320006,0.0
735,300233300,0.0
736,213362162,32.8
737,204100001,0.0
738,300514200,81.0
739,323460116,0.0
740,213362202,0.0
741,211441933,0.0
742,226512042,35.5
743,225237102,0.0
744,223467102,0.8
745,202027985,8.4
746,219351201,15.8
747,223460017,2.1
748,226512152,62.1
749,225232502,22.2
750,218400201,19.2
751,216193203,29.6
752,303020017,100.0
753,300024478,84.2
754,225238152,8.4
755,222096002,9.6
756,220482252,9.6
757,224157302,4.1
758,222092602,1.8
759,214062502,33.0
760,220482752,42.7
761,226512252,94.4
762,215222753,11.8
763,208112755,23.6
764,218400281,27.3
765,204375504,46.2
766,226512352,100.0
767,223461102,11.3
768,218401401,6.6
769,204102754,15.6
770,208074005,20.1
771,208072505,21.1
772,208078205,10.5
773,207652805,30.9
774,203023295,7.7
775,222092802,17.1
776,214150001,0.0
777,214150002,0.0
778,224152802,0.0
779,213362822,0.0
780,215500007,0.0
781,218670000,0.0
782,227040001,100.0
783,212670006,0.0
784,226512032,58.7
785,300414500,0.0
786,222092902,16.5
787,326510060,100.0
788,210142003,0.0
789,226512672,68.2
790,211310753,0.0
791,223461652,60.0
792,223460020,25.7
793,203023465,82.9
794,214060002,10.4
795,212013003,8.8
796,206163004,21.7
797,220483002,21.0
798,226512702,6.2
799,218402601,0.0
800,226515382,13.5
801,226510083,0.0
802,211290000,0.0
803,204372304,0.0
804,223462052,0.0
805,228324005,0.0
806,226510051,100.0
807,226512732,67.8
808,213362842,0.0
809,213360035,0.0
810,226512752,100.0
811,226512762,96.6
812,213362902,0.0
813,204372504,0.0
814,300383320,0.0
815,223460202,20.0
816,216550953,0.0
817,213383053,0.0
818,226512842,0.0
819,300363350,22.2
820,300361550,0.0
821,214065402,7.1
822,226510019,45.5
823,300673180,0.0
824,300393080,0.0
825,300393100,0.0
826,201633205,31.7
827,214063102,100.0
828,226512852,0.4
829,208563005,29.8
830,213381803,0.0
831,300092500,0.0
832,203023675,5.8
833,226511232,11.8
834,222099402,0.0
835,211341753,12.3
836,226510072,100.0
837,216550008,0.0
838,216492523,0.0
839,225230003,0.0
840,214068052,0.0
841,204433504,25.8
842,300153500,0.0
843,226510057,100.0
844,300029255,0.0
845,302020005,6.9
846,224153002,0.0
847,300322400,0.0
848,213363102,0.0
849,300496000,0.0
850,300363190,0.0
851,300032200,0.0
852,223461172,0.0
853,226512872,0.0
854,226510031,100.0
855,300066540,100.0
856,300393580,100.0
857,224153252,0.0
858,213363202,0.0
859,300093260,0.0
860,222090008,84.6
861,214063252,24.9
862,211441983,0.0
863,228324505,0.0
864,213360080,0.0
865,226519532,0.0
866,322090001,0.0
867,212673483,0.0
868,210143003,0.0
869,213360025,0.0
870,211342103,0.0
871,300463280,43.0
872,201631505,0.0
873,216551063,0.0
874,300063150,0.0
875,213368002,0.0
876,213363552,0.0
877,213367952,14.2
878,213363602,23.6
879,215222433,0.0
880,213363502,2.6
881,213363632,28.2
882,213363852,19.9
883,213364502,43.6
884,224150008,0.0
885,213363572,0.0
886,300462550,0.0
887,300233580,0.0
888,223462502,0.0
889,225231902,0.0
890,214067402,10.8
891,226510023,97.7
892,219358501,18.2
893,219351671,10.5
894,223462602,4.1
895,300025470,0.0
896,225233682,0.0
897,211342303,0.0
898,205250001,25.4
899,216551073,0.0
900,300420750,0.0
901,308110015,0.0
902,213383503,16.7
903,213381653,0.0
904,214063402,0.0
905,203020018,0.0
906,226511242,100.0
907,321390022,10.0
908,221393492,20.4
909,320480033,0.0
910,221393512,0.0
911,221393702,0.0
912,300394390,33.3
913,323460113,33.3
914,300091455,0.0
915,300103000,0.0
916,327040007,0.0
917,214063702,0.0
918,208073476,0.0
919,204373604,0.0
920,307650030,0.0
921,307650029,0.0
922,213360012,0.0
923,213363672,0.0
924,216470002,0.0
925,210187103,0.0
926,216603153,0.0
927,213363682,0.0
928,213363692,0.0
929,213363702,0.0
930,213363752,0.0
931,213360049,0.0
932,213363782,0.0
933,213363792,12.0
934,213363812,0.0
935,205624004,100.0
936,204375404,0.0
937,226512952,0.0
938,226512962,0.0
939,308050001,0.0
940,308110005,0.0
941,308560008,0.0
942,308110004,0.0
943,308560003,0.0
944,210140004,0.0
945,204103504,0.0
946,212283603,0.0
947,204430009,34.4
948,204433604,16.4
949,300239650,0.0
950,210183503,21.2
951,216551103,0.0
952,213360033,0.0
953,210180000,0.0
954,205203504,0.0
955,226510004,84.1
956,300673480,85.3
957,224153602,0.0
958,300225870,0.0
959,206332504,0.0
960,208050001,0.0
961,304100015,100.0
962,213363862,0.0
963,226512992,17.7
964,226510001,100.0
965,204373664,0.0
966,300253780,0.0
967,221393852,0.0
968,219350002,15.4
969,213363902,0.0
970,210180010,0.0
971,201638005,15.1
972,215223413,0.0
973,321130003,84.0
974,223464022,0.0
975,224154002,0.0
976,300152190,0.0
977,323460034,0.0
978,221390002,0.0
979,215504203,0.0
980,213363952,12.4
981,212283803,0.0
982,224154152,0.0
983,206333154,0.0
984,206610006,0.0
985,213360045,0.0
986,228320000,0.0
987,208563384,0.0
988,224154302,0.0
989,216492903,4.2
990,300021510,0.0
991,229544002,32.9
992,300464050,85.2
993,213363992,0.0
994,223460005,0.0
995,203020013,40.0
996,203025485,30.1
997,207654405,23.1
998,207658355,15.4
999,223469002,8.5
1000,226514052,72.1
1001,215223573,0.0
1002,206167879,0.0
1003,212283903,0.0
1004,300043000,88.2
1005,215210004,0.0
1006,212280004,0.0
1007,210184003,0.0
1008,213364142,0.0
1009,211314503,0.0
1010,213364022,0.0
1011,204373704,0.0
1012,215220013,0.0
1013,213360013,0.0
1014,215210005,0.0
1015,213364032,0.0
1016,204430005,0.0
1017,206160003,0.0
1018,211443003,0.0
1019,205250008,100.0
1020,213380553,0.0
1021,213364162,0.0
1022,216551153,0.0
1023,228030005,0.0
1024,206610002,0.0
1025,209530000,0.0
1026,216492913,0.0
1027,208563955,0.0
1028,223469452,4.8
1029,213364062,0.0
1030,300460630,0.0
1031,213365379,0.0
1032,216492923,54.8
1033,213364042,0.0
1034,206166504,0.0
1035,224154512,0.0
1036,300234600,0.0
1037,225234002,0.0
1038,213364122,0.0
1039,300234800,0.0
1040,205204504,0.0
1041,301630021,0.0
1042,315210013,43.5
1043,315220122,40.0
1044,300519545,100.0
1045,307650039,11.8
1046,308070003,0.0
1047,328030004,88.0
1048,322090083,40.0
1049,312280004,75.0
1050,307650014,0.0
1051,314060032,75.8
1052,319350021,0.0
1053,308070009,0.0
1054,310140017,75.0
1055,326510075,100.0
1056,212287503,0.0
1057,226514102,84.9
1058,221394002,100.0
1059,205254004,12.5
1060,223464302,5.2
1061,300515921,100.0
1062,213364102,0.0
1063,213364132,0.0
1064,210140010,0.0
1065,215213243,0.0
1066,300234860,0.0
1067,211443503,25.0
1068,325230051,0.0
1069,323460089,0.0
1070,300404510,100.0
1071,213364172,0.0
1072,226514112,0.0
1073,213360032,0.0
1074,213364222,0.0
1075,224154520,0.0
1076,213384053,0.0
1077,213384003,0.0
1078,213384083,0.0
1079,213364202,0.0
1080,213364282,0.0
1081,219359801,47.7
1082,215224123,100.0
1083,213360079,0.0
1084,223464502,15.5
1085,226510050,100.0
1086,324150059,0.0
1087,212673753,0.0
1088,210140012,0.0
1089,213360083,0.0
1090,218404201,0.0
1091,301630017,0.0
1092,225231002,11.1
1093,220454001,19.8
1094,300286650,0.0
1095,300364100,7.0
1096,300026470,0.0
1097,300091390,5.0
1098,300155630,0.0
1099,300673550,0.0
1100,300064150,0.0
1101,300250760,30.8
1102,300464850,0.0
1103,224154532,0.0
1104,220484002,9.5
1105,220483972,13.3
1106,220483952,7.7
1107,216603503,0.0
1108,213364272,0.0
1109,226514252,100.0
1110,225238052,1.7
1111,207654205,6.1
1112,205252604,82.9
1113,223464702,0.0
1114,213364252,0.0
1115,201264005,50.9
1116,203024285,0.0
1117,201264305,0.0
1118,214064252,0.0
1119,213364232,0.0
1120,223464802,0.0
1121,201634505,0.0
1122,216600001,0.0
1123,213360014,0.0
1124,210180006,0.0
1125,216550007,0.0
1126,212284003,0.0
1127,211340004,0.0
1128,211444003,0.0
1129,208564005,0.0
1130,217414201,72.7
1131,216603593,0.0
1132,215504253,0.0
1133,213364262,0.0
1134,217410003,0.0
1135,210144203,0.0
1136,206338504,0.0
1137,215210011,0.0
1138,212284033,0.0
1139,226514262,100.0
1140,300140400,0.0
1141,212284053,0.0
1142,300026440,0.0
1143,213364332,0.0
1144,213364302,0.0
1145,216490000,0.0
1146,218404501,0.0
1147,206330002,0.0
1148,303020075,0.0
1149,213364342,0.0
1150,209530001,0.0
1151,213364362,0.0
1152,213384103,0.0
1153,213384503,0.0
1154,213364402,0.0
1155,213360036,0.0
1156,229544502,19.3
1157,222094502,11.3
1158,215220001,100.0
1159,226514352,14.3
1160,226514402,1.4
1161,302020002,69.2
1162,300093960,0.0
1163,206166954,0.0
1164,228034004,0.0
1165,204373914,0.0
1166,217596001,27.6
1167,213384803,23.5
1168,213360062,0.0
1169,301260006,100.0
1170,229544702,0.0
1171,300235300,0.0
1172,213364552,0.0
1173,213364602,50.0
1174,322090041,0.0
1175,322090000,0.0
1176,226510047,37.0
1177,213360052,0.0
1178,223464872,100.0
1179,226510020,66.0
1180,201264655,0.0
1181,213364582,0.0
1182,303020003,100.0
1183,213360053,0.0
1184,300364320,17.0
1185,213360057,0.0
1186,226510006,0.0
1187,213364622,0.0
1188,222094752,0.9
1189,300235350,0.0
1190,308560009,100.0
1191,208117550,0.0
1192,300140300,18.6
1193,208566005,0.0
1194,212284173,33.3
1195,208050003,0.0
1196,203024335,0.0
1197,213364752,0.0
1198,300462770,0.0
1199,203024355,13.0
1200,213364802,0.0
1201,214064602,0.0
1202,215224703,0.0
1203,205200000,0.0
1204,216490003,0.0
1205,217084401,23.6
1206,213364872,0.0
1207,226515662,61.5
1208,208114205,27.0
1209,215224733,0.0
1210,202026125,58.1
1211,216493003,21.1
1212,312670013,100.0
1213,307650032,63.2
1214,226514502,2.6
1215,225234602,8.8
1216,220457001,9.9
1217,220484502,16.3
1218,220454501,19.1
1219,220484462,10.5
1220,213364902,0.0
1221,210180001,0.0
1222,206334004,0.0
1223,215213453,0.0
1224,208566505,0.0
1225,214064752,0.0
1226,213360027,0.0
1227,213364932,0.0
1228,202024495,9.2
1229,215213503,0.0
1230,222095175,0.0
1231,205204704,0.0
1232,213360034,0.0
1233,226519782,0.0
1234,226510081,84.7
1235,300235400,0.0
1236,223465052,14.2
1237,201305005,0.0
1238,314060009,66.7
1239,204434054,0.0
1240,228034254,0.0
1241,206200001,0.0
1242,205200005,0.0
1243,211440001,0.0
1244,210185503,0.0
1245,204435417,0.0
1246,228174514,0.0
1247,212285003,0.0
1248,300145800,0.0
1249,224155052,0.0
1250,221395002,60.1
1251,203020605,21.7
1252,220485002,12.4
1253,225235402,18.4
1254,226514852,5.1
1255,226514875,100.0
1256,226514602,85.9
1257,227045005,13.0
1258,222095002,1.4
1259,203024545,9.2
1260,222095302,1.0
1261,226511502,5.5
1262,216496003,19.3
1263,223467352,2.6
1264,222095402,0.0
1265,205255004,18.4
1266,219355501,2.0
1267,205255254,21.0
1268,220485202,6.8
1269,226514552,100.0
1270,221137402,31.3
1271,213367602,22.5
1272,210145003,9.5
1273,203024605,44.7
1274,226515302,49.4
1275,226515352,75.5
1276,213365002,11.6
1277,300656550,100.0
1278,300516560,0.0
1279,300516590,54.9
1280,229544802,0.0
1281,213387682,0.0
1282,228034504,0.0
1283,222095432,0.0
1284,304100012,25.0
1285,300027200,84.6
1286,321130012,74.2
1287,300175000,0.0
1288,216551253,0.0
1289,205200001,0.0
1290,213360040,0.0
1291,300371000,0.0
1292,300146150,0.0
1293,213360043,0.0
1294,212285403,0.0
1295,300466670,10.9
1296,213360031,0.0
1297,210140000,0.0
1298,213365552,0.0
1299,222099202,4.9
1300,213360069,0.0
1301,223465462,51.9
1302,300104280,14.4
1303,213360051,0.0
1304,300075750,6.7
1305,308070010,0.0
1306,216551303,0.0
1307,216550001,0.0
1308,210145523,0.0
1309,300517000,95.5
1310,213365652,0.0
1311,213365672,0.0
1312,213360022,0.0
1313,223465502,40.1
1314,215505103,0.0
1315,325230014,0.0
1316,300466850,0.0
1317,224158902,0.0
1318,226513572,0.0
1319,222095502,0.0
1320,226510086,8.1
1321,226510071,88.1
1322,223465712,0.0
1323,226515462,19.3
1324,213360028,0.0
1325,204436004,0.0
1326,224150013,0.0
1327,214065502,0.0
1328,228326005,0.0
1329,213365702,0.0
1330,204436154,0.0
1331,213365732,0.0
1332,228326025,0.0
1333,205250005,100.0
1334,206331804,0.0
1335,206615004,0.0
1336,217414601,0.0
1337,208075305,0.0
1338,202024645,0.0
1339,202024675,40.0
1340,220485602,35.5
1341,323460039,16.7
1342,300466785,50.0
1343,323460038,0.0
1344,323460032,20.0
1345,300462290,0.0
1346,300463310,0.0
1347,323460033,21.1
1348,300462300,10.0
1349,300462340,40.0
1350,300462320,20.0
1351,300330001,0.0
1352,303020074,60.0
1353,213365782,0.0
1354,212675603,0.0
1355,214065602,0.0
1356,213365802,0.0
1357,213365832,0.0
1358,205205554,0.0
1359,213360073,0.0
1360,228037849,0.0
1361,213365852,0.0
