,aun,percent
451,300513640.0,0.0
452,300232455.0,0.0
453,300023260.0,0.0
454,300023240.0,0.0
455,300023270.0,0.0
456,213360422.0,0.0
457,213360004.0,0.0
458,213360430.0,0.0
459,203022325.0,0.0
460,203022345.0,0.0
461,203020004.0,0.0
462,213360289.0,0.0
463,224150004.0,0.0
464,213361385.0,0.0
465,207651655.0,0.0
466,300361590.0,0.0
467,209242254.0,19.2
468,210141703.0,0.0
469,224150026.0,0.0
470,202028805.0,0.0
471,300371950.0,0.0
472,213360029.0,0.0
473,208070003.0,0.0
474,221392302.0,0.0
475,218668001.0,0.0
476,224154665.0,0.0
477,213361402.0,0.0
478,217082001.0,9.0
479,225230009.0,0.5
480,205250012.0,18.2
481,205250013.0,14.1
482,205259404.0,19.0
483,205252234.0,18.0
484,213361412.0,0.0
485,228030050.0,0.0
486,213360085.0,0.0
487,224159167.0,0.0
488,300410300.0,0.0
489,213361422.0,0.0
490,213360005.0,0.0
491,213361462.0,0.0
492,214061702.0,31.3
493,213361512.0,0.0
494,204430002.0,0.0
495,224152242.0,0.0
496,218404756.0,0.0
497,222091902.0,19.7
498,205201834.0,0.0
499,206611854.0,0.0
500,222092002.0,0.0
501,201632605.0,0.0
502,220481502.0,0.0
503,220481512.0,0.0
504,226515682.0,62.5
505,204371254.0,0.0
506,213361442.0,0.0
507,219583351.0,35.4
508,226511552.0,0.0
509,225231842.0,100.0
510,202028905.0,17.0
511,300023570.0,0.0
512,223460015.0,0.0
513,215500001.0,0.0
514,226511602.0,16.2
515,204371904.0,0.0
516,229540000.0,0.0
517,204101804.0,0.0
518,226511642.0,0.0
519,201630003.0,100.0
520,205200428.0,0.0
521,213361502.0,0.0
522,210181803.0,0.0
523,229540001.0,0.0
524,214062102.0,0.0
525,213360055.0,0.0
526,215222200.0,0.0
527,213382133.0,0.0
528,205250010.0,0.0
529,300023750.0,0.0
530,212010001.0,0.0
531,213360015.0,0.0
532,213361532.0,0.0
533,224150005.0,0.0
534,215502600.0,5.9
535,226511622.0,11.0
536,225231892.0,100.0
537,212012373.0,0.0
538,224150028.0,0.0
539,205205087.0,0.0
540,205206604.0,16.7
541,300461960.0,10.2
542,213360075.0,0.0
543,223461322.0,3.3
544,223461302.0,5.2
545,208052005.0,0.0
546,225239102.0,32.7
547,226511652.0,0.0
548,224150020.0,0.0
549,224152322.0,0.0
550,214060516.0,0.0
551,213361582.0,0.0
552,213361552.0,0.0
553,300250602.0,0.0
554,226510054.0,100.0
555,223466526.0,11.1
556,213360024.0,0.0
557,212670005.0,0.0
558,215220303.0,0.0
559,300232610.0,40.0
560,214061902.0,0.0
561,300462460.0,0.0
562,213361602.0,0.0
563,201262505.0,37.8
564,223465752.0,0.0
565,208112050.0,0.0
566,300118750.0,0.0
567,300232650.0,0.0
568,222092252.0,10.8
569,213361622.0,0.0
570,223461502.0,0.0
571,226511702.0,6.9
572,226511802.0,60.1
573,212012503.0,87.5
574,213361652.0,0.0
575,226511852.0,100.0
576,300461550.0,0.0
577,300024400.0,2.4
578,213361682.0,0.0
579,212289796.0,0.0
580,220454676.0,9.1
581,208050005.0,0.0
582,206170001.0,0.0
583,222090002.0,0.0
584,300151950.0,0.0
585,218401001.0,15.5
586,223466002.0,7.0
587,220485402.0,19.7
588,213361712.0,0.0
589,213361702.0,0.0
590,224152542.0,0.0
591,212672683.0,0.0
592,224152548.0,0.0
593,207650002.0,0.0
594,301634047.0,0.0
595,228033204.0,25.8
596,223461622.0,0.0
597,300144850.0,0.0
598,221390005.0,34.8
599,213361742.0,12.5
600,210140002.0,13.2
601,212673409.0,71.4
602,300091530.0,0.0
603,325235070.0,9.3
604,208071855.0,10.7
605,226511922.0,100.0
606,203022945.0,58.8
607,211441073.0,0.0
608,216602103.0,0.0
609,213360037.0,0.0
610,211440002.0,0.0
611,215214063.0,0.0
612,300513970.0,100.0
613,212678102.0,0.0
614,213361782.0,0.0
615,210145974.0,0.0
616,226511952.0,28.7
617,300513960.0,0.0
618,201300005.0,100.0
619,213361792.0,0.0
620,207652005.0,35.4
621,213361802.0,0.0
622,208560006.0,0.0
623,216191083.0,8.7
624,216193524.0,0.0
625,220450013.0,53.3
626,208312105.0,0.0
627,213361762.0,0.0
628,204433654.0,0.0
629,300452150.0,0.0
630,202027125.0,45.8
631,212679955.0,0.0
632,300633970.0,26.3
633,223460006.0,0.0
634,223461802.0,0.0
635,223461752.0,0.0
636,213360063.0,0.0
637,212672703.0,0.0
638,208072205.0,0.0
639,205252504.0,100.0
640,213360026.0,0.0
641,215217903.0,0.8
642,215222403.0,34.0
643,215221503.0,83.5
644,215222503.0,65.6
645,213361902.0,0.0
646,213360007.0,0.0
647,207652255.0,14.5
648,213361942.0,0.0
649,223469352.0,18.1
650,213361952.0,0.0
651,206338982.0,0.0
652,218401281.0,0.0
653,304020000.0,0.0
654,209532004.0,0.0
655,229542002.0,0.0
656,228320008.0,0.0
657,207652305.0,20.0
658,215217933.0,0.0
659,215503253.0,6.4
660,225232452.0,0.0
661,215224287.0,0.0
662,213360810.0,0.0
663,213362052.0,0.0
664,213362112.0,0.0
665,213362122.0,0.0
666,211441923.0,0.0
667,224152712.0,0.0
668,228322005.0,0.0
669,208560003.0,0.0
670,215210006.0,0.0
671,224152722.0,0.0
672,215210911.0,0.0
673,224150021.0,0.0
674,213360061.0,0.0
675,214062252.0,0.0
676,215212803.0,0.0
677,208562455.0,0.0
678,214062302.0,0.0
679,208566291.0,0.0
680,213362182.0,0.0
681,224152742.0,0.0
682,206330000.0,0.0
683,301260007.0,82.9
684,224153949.0,0.0
685,213362142.0,0.0
686,223469402.0,0.0
687,210140003.0,0.0
688,225232422.0,5.1
689,213362092.0,0.0
690,213380006.0,0.0
691,203022975.0,18.8
692,213360042.0,0.0
693,202023005.0,35.8
694,228320002.0,0.0
695,206610005.0,0.0
696,213362132.0,0.0
697,204372104.0,0.0
698,206334079.0,0.0
699,300392910.0,7.1
700,213360010.0,0.0
701,213360046.0,0.0
702,204431804.0,0.0
703,228320006.0,0.0
704,213362162.0,79.9
705,204100001.0,59.8
706,300514200.0,100.0
707,312015874.0,100.0
708,213362202.0,0.0
709,211441933.0,0.0
710,226512042.0,65.3
711,225237102.0,0.0
712,223467102.0,0.0
713,202027985.0,12.1
714,219351201.0,14.2
715,223460017.0,1.4
716,226512152.0,32.4
717,225232502.0,9.0
718,218400201.0,17.7
719,203026685.0,32.2
720,300024478.0,100.0
721,225238152.0,0.0
722,222096002.0,0.0
723,220482252.0,8.7
724,224157302.0,5.4
725,222092602.0,3.8
726,214062502.0,25.9
727,220482752.0,94.0
728,226512252.0,75.0
729,215222753.0,9.0
730,208112755.0,20.6
731,218400281.0,13.5
732,226512352.0,78.1
733,223461102.0,0.0
734,218401401.0,10.9
735,204102754.0,19.5
736,204377604.0,84.5
737,212677503.0,52.0
738,208074005.0,24.3
739,208072505.0,22.4
740,208078205.0,22.0
741,222092802.0,0.0
742,214150002.0,67.9
743,224152802.0,0.0
744,213362822.0,0.0
745,215500007.0,0.0
746,218670000.0,33.3
747,227040001.0,100.0
748,211292738.0,0.0
749,212670006.0,0.0
750,226512032.0,100.0
751,222092902.0,21.4
752,326510060.0,100.0
753,303024315.0,100.0
754,210142003.0,0.0
755,226512672.0,52.6
756,211310753.0,0.0
757,223461652.0,54.4
758,300403400.0,0.0
759,226510052.0,0.0
760,203023465.0,100.0
761,214060002.0,9.4
762,206163004.0,16.7
763,220483002.0,15.6
764,226512702.0,8.2
765,218402601.0,49.6
766,211290000.0,0.0
767,204372304.0,0.0
768,223462052.0,9.7
769,228324005.0,0.0
770,225239128.0,0.0
771,226512732.0,100.0
772,213362842.0,0.0
773,213360035.0,0.0
774,226512762.0,77.8
775,213362902.0,0.0
776,204372504.0,0.0
777,300383320.0,0.0
778,223460202.0,18.1
779,216550953.0,0.0
780,213383053.0,0.0
781,300363350.0,24.6
782,300361550.0,8.3
783,214065402.0,0.0
784,226510019.0,60.0
785,300393100.0,7.7
786,201633205.0,20.2
787,214063102.0,100.0
788,226512852.0,27.2
789,208563005.0,70.2
790,213381803.0,0.0
791,315221534.0,100.0
792,203023675.0,22.7
793,226511232.0,48.0
794,211341753.0,20.9
795,211444299.0,0.0
796,216492523.0,0.0
797,213366057.0,24.0
798,214068052.0,0.0
799,204433504.0,33.7
800,300153500.0,0.0
801,206330001.0,0.0
802,302020005.0,7.1
803,300322400.0,0.0
804,213363102.0,0.0
805,212671928.0,78.4
806,300032200.0,0.0
807,223461172.0,0.0
808,300066540.0,100.0
809,300393580.0,100.0
810,224153252.0,3.9
811,300093260.0,0.0
812,214063252.0,37.4
813,211441983.0,0.0
814,228324505.0,0.0
815,213360080.0,0.0
816,226519532.0,0.0
817,322090001.0,0.0
818,220486356.0,0.0
819,223460020.0,66.7
820,212673483.0,0.0
821,210143003.0,0.0
822,213364312.0,0.0
823,213360025.0,0.0
824,213363502.0,12.5
825,211342103.0,0.0
826,300463280.0,69.4
827,216551063.0,0.0
828,201631505.0,0.0
829,300063150.0,0.0
830,213368002.0,17.8
831,213363552.0,3.3
832,213367952.0,18.1
833,313369291.0,0.0
834,313362960.0,0.0
835,213363852.0,30.3
836,213364502.0,50.0
837,213363632.0,25.5
838,213363572.0,0.0
839,313360119.0,0.0
840,201306542.0,0.0
841,300462550.0,0.0
842,223462502.0,0.0
843,225231902.0,0.0
844,214067402.0,0.0
845,226510023.0,90.6
846,219351671.0,18.6
847,223462602.0,4.0
848,300025470.0,0.0
849,213368101.0,0.0
850,211342303.0,0.0
851,213363642.0,0.0
852,205250001.0,25.7
853,216551073.0,0.0
854,300420750.0,0.0
855,305200004.0,17.9
856,308058812.0,0.0
857,213381653.0,4.0
858,214063402.0,0.0
859,226511242.0,100.0
860,321390022.0,76.9
861,221393492.0,29.3
862,320480033.0,0.0
863,217413537.0,0.0
864,300091455.0,16.7
865,300103000.0,0.0
866,327040007.0,0.0
867,214063702.0,0.0
868,215221094.0,0.0
869,212678329.0,0.0
870,306275058.0,20.0
871,204373604.0,0.0
872,307650030.0,0.0
873,307650029.0,0.0
874,326510730.0,100.0
875,212676102.0,0.0
876,213360012.0,0.0
877,213363672.0,0.0
878,216470002.0,0.0
879,210187103.0,0.0
880,216603153.0,0.0
881,213363682.0,0.0
882,213363828.0,0.0
883,213363692.0,0.0
884,213363702.0,0.0
885,213363752.0,0.0
886,213360049.0,0.0
887,213364051.0,20.7
888,213363782.0,21.9
889,213363792.0,13.3
890,213363812.0,3.9
891,205624004.0,0.0
892,204375404.0,0.0
893,213363802.0,0.0
894,226512952.0,8.2
895,308050001.0,0.0
896,308110005.0,0.0
897,308560008.0,0.0
898,308110004.0,0.0
899,308560003.0,0.0
900,210140004.0,0.0
901,211448211.0,0.0
902,212283603.0,0.0
903,210183503.0,14.2
904,210181889.0,0.0
905,211440895.0,0.0
906,210180000.0,0.0
907,213360033.0,0.0
908,205203504.0,0.0
909,226510004.0,71.6
910,300673480.0,52.9
911,215220705.0,77.1
912,224153602.0,0.0
913,300225870.0,0.0
914,206332504.0,0.0
915,206176028.0,0.0
916,208050001.0,0.0
917,208075592.0,0.0
918,304100015.0,90.2
919,213363862.0,0.0
920,226512992.0,25.5
921,212281469.0,4.8
922,204373664.0,0.0
923,300253780.0,23.5
924,219350002.0,57.1
925,213363902.0,0.0
926,210180010.0,0.0
927,201638005.0,41.9
928,215223413.0,0.0
929,321130003.0,93.3
930,225239916.0,0.0
931,223464022.0,0.0
932,224154002.0,0.0
933,300152190.0,0.0
934,323460034.0,0.0
935,221390002.0,0.0
936,215504203.0,0.0
937,213363952.0,3.8
938,300594100.0,0.0
939,212283803.0,0.0
940,224154152.0,0.0
941,206333154.0,0.0
942,206610006.0,0.0
943,213360045.0,0.0
944,210140295.0,0.0
945,228320000.0,0.0
946,228036673.0,0.0
947,205206183.0,0.0
948,208565464.0,0.0
949,208563384.0,0.0
950,217085349.0,0.0
951,216492903.0,0.0
952,300021510.0,0.0
953,229544002.0,25.1
954,300464050.0,87.4
955,223467176.0,0.0
956,213363992.0,0.0
957,223460005.0,0.0
958,203025485.0,46.4
959,207654405.0,28.9
960,207658355.0,28.8
961,223469002.0,0.0
962,226514052.0,32.6
963,215223573.0,0.0
964,213361489.0,0.0
965,206167879.0,0.0
966,212283903.0,0.0
967,300043000.0,52.6
968,215210004.0,0.0
969,213365598.0,0.0
970,212280004.0,0.0
971,210184003.0,0.0
972,213364142.0,0.0
973,213364022.0,0.0
974,204373704.0,0.0
975,215220013.0,0.0
976,213360013.0,0.0
977,215210005.0,0.0
978,213364032.0,0.0
979,204430005.0,0.0
980,206160003.0,0.0
981,216550819.0,0.0
982,211443003.0,0.0
983,205250008.0,0.0
984,213380553.0,0.0
985,213364162.0,0.0
986,228030005.0,0.0
987,205208751.0,0.0
988,206610002.0,0.0
989,209530000.0,0.0
990,216492913.0,0.0
991,208563955.0,0.0
992,223469452.0,0.0
993,213364062.0,0.0
994,300460630.0,0.0
995,213365379.0,0.0
996,216492923.0,20.0
997,213364042.0,0.0
998,206166504.0,0.0
999,224154512.0,0.0
1000,300234600.0,0.0
1001,225234002.0,0.0
1002,213364122.0,0.0
1003,318666152.0,0.0
1004,300234800.0,0.0
1005,205204504.0,0.0
1006,315210013.0,45.5
1007,315220122.0,100.0
1008,301630021.0,90.5
1009,307650039.0,100.0
1010,308070003.0,0.0
1011,322090083.0,77.8
1012,312280004.0,0.0
1013,328030004.0,100.0
1014,319350021.0,85.7
1015,308070009.0,0.0
1016,310140017.0,50.0
1017,326514352.0,100.0
1018,212287503.0,0.0
1019,226514102.0,48.5
1020,221394002.0,100.0
1021,205254004.0,15.3
1022,223464302.0,0.0
1023,223461534.0,63.6
1024,223461169.0,0.0
1025,300515921.0,66.7
1026,213364132.0,0.0
1027,210140010.0,0.0
1028,215213243.0,0.0
1029,300234860.0,0.0
1030,211443503.0,26.8
1031,323460089.0,0.0
1032,325230051.0,0.0
1033,323467305.0,85.7
1034,300404510.0,100.0
1035,213364172.0,0.0
1036,226514112.0,0.0
1037,213360032.0,0.0
1038,213364222.0,0.0
1039,224154520.0,0.0
1040,213384003.0,0.0
1041,213384083.0,0.0
1042,216603694.0,0.0
1043,213364202.0,0.0
1044,213360540.0,0.0
1045,213364282.0,0.0
1046,219359801.0,62.3
1047,213361781.0,0.0
1048,215224123.0,100.0
1049,213360079.0,0.0
1050,223464502.0,1.6
1051,324150059.0,0.0
1052,210140012.0,0.0
1053,213360083.0,0.0
1054,218404201.0,0.0
1055,301630017.0,0.0
1056,225231002.0,0.0
1057,300286650.0,0.0
1058,300364100.0,0.0
1059,300026470.0,0.0
1060,300091390.0,0.0
1061,300155630.0,0.0
1062,300673550.0,0.0
1063,300064150.0,0.0
1064,300250760.0,0.0
1065,300464850.0,10.2
1066,224154532.0,0.0
1067,220484002.0,8.6
1068,220483972.0,12.3
1069,220483952.0,0.7
1070,216603503.0,0.0
1071,308118437.0,0.0
1072,213364272.0,0.0
1073,226514252.0,42.4
1074,202026345.0,22.0
1075,225238052.0,0.0
1076,207654205.0,17.6
1077,205252604.0,100.0
1078,223464702.0,0.0
1079,213364252.0,1.4
1080,201264005.0,9.5
1081,203024285.0,8.9
1082,201264305.0,7.8
1083,214064252.0,0.0
1084,213364232.0,0.0
1085,223464802.0,0.0
1086,213360065.0,0.0
1087,216600001.0,0.0
1088,213360014.0,0.0
1089,210180006.0,0.0
1090,212284003.0,0.0
1091,211340004.0,0.0
1092,211444003.0,0.0
1093,210144203.0,0.0
1094,206338504.0,0.0
1095,215210011.0,0.0
1096,211295002.0,0.0
1097,208564005.0,0.0
1098,217414201.0,22.2
1099,213364262.0,0.0
1100,216603593.0,0.0
1101,215504253.0,0.0
1102,217410003.0,0.0
1103,212284033.0,0.0
1104,214066065.0,0.0
1105,226514262.0,100.0
1106,213360000.0,0.0
1107,300026440.0,0.0
1108,213364302.0,0.0
1109,218404501.0,0.0
1110,206330002.0,0.0
1111,303020075.0,0.0
1112,213364342.0,0.0
1113,209530001.0,0.0
1114,213364362.0,0.0
1115,213384103.0,0.0
1116,213384503.0,0.0
1117,213364402.0,0.0
1118,213360036.0,0.0
1119,229544502.0,20.1
1120,300395100.0,0.0
1121,219353783.0,100.0
1122,222094502.0,0.0
1123,215220001.0,100.0
1124,226514352.0,0.0
1125,226514402.0,0.0
1126,203027948.0,63.7
1127,302020002.0,100.0
1128,206166954.0,0.0
1129,228034004.0,0.0
1130,204373914.0,33.7
1131,217596001.0,0.0
1132,213384803.0,43.1
1133,213360062.0,0.0
1134,301260006.0,100.0
1135,229544702.0,0.0
1136,322090041.0,0.0
1137,322090000.0,0.0
1138,226510047.0,79.6
1139,213360052.0,0.0
1140,205208096.0,0.0
1141,226510020.0,100.0
1142,220523852.0,0.0
1143,201264655.0,0.0
1144,213364582.0,0.0
1145,303020003.0,100.0
1146,213360053.0,0.0
1147,300364320.0,6.5
1148,213360057.0,0.0
1149,213364622.0,0.0
1150,222094752.0,1.2
1151,300235350.0,0.0
