,school number,total enrollment,low income enrollment,percent of enrollment from low income families
977,7468,186,62,33.3%
978,8409,7,7,100.0%
979,6125,225,225,100.0%
980,7316,82,82,100.0%
981,3145,625,203,32.5%
982,8202,438,171,39.0%
983,3143,252,93,36.9%
984,6844,547,197,36.0%
985,5038,415,174,41.9%
986,6330,256,72,28.1%
987,6331,249,97,39.0%
988,808,682,282,41.3%
989,7447,522,242,46.4%
990,809,351,143,40.7%
991,7992,544,294,54.0%
992,175,456,60,13.2%
993,5190,949,133,14.0%
994,179,678,100,14.7%
995,178,333,32,9.6%
996,176,373,60,16.1%
997,2891,932,457,49.0%
998,7007,466,270,57.9%
999,8199,299,191,63.9%
1000,2888,290,192,66.2%
1001,8470,61,61,100.0%
1002,4565,263,151,57.4%
1003,4570,634,408,64.4%
1004,4571,519,270,52.0%
1005,4566,297,227,76.4%
1006,4568,237,105,44.3%
1007,7511,564,361,64.0%
1008,2047,281,110,39.1%
1009,2048,343,129,37.6%
1010,7948,690,223,32.3%
1011,2046,329,111,33.7%
1012,5227,473,173,36.6%
1013,7195,132,64,48.5%
1014,8316,120,35,29.2%
1015,8268,770,692,89.9%
1016,8264,712,605,85.0%
1017,8376,242,203,83.9%
1018,8265,384,365,95.1%
1019,1766,542,514,94.8%
1020,6333,992,759,76.5%
1021,7902,363,207,57.0%
1022,8266,129,115,89.1%
1023,7901,338,284,84.0%
1024,8267,609,532,87.4%
1025,7623,819,695,84.9%
1026,7667,566,524,92.6%
1027,5079,421,183,43.5%
1028,3271,616,207,33.6%
1029,3272,"1,511",408,27.0%
1030,6639,"1,084",315,29.1%
1031,3267,276,102,37.0%
1032,3270,702,84,12.0%
1033,1871,608,63,10.4%
1034,1876,646,55,8.5%
1035,1877,535,54,10.1%
1036,1878,"1,554",227,14.6%
1037,1879,"1,886",324,17.2%
1038,1874,600,77,12.8%
1039,1875,718,122,17.0%
1040,5151,735,388,52.8%
1041,7937,439,190,43.3%
1042,7661,734,178,24.3%
1043,6718,911,413,45.3%
1044,8333,488,234,48.0%
1045,7348,"3,513","1,529",43.5%
1046,7936,802,506,63.1%
1047,6930,"1,106",645,58.3%
1048,8334,971,614,63.2%
1049,8245,780,294,37.7%
1050,7340,915,176,19.2%
1051,7569,900,543,60.3%
1052,4389,497,187,37.6%
1053,7268,418,138,33.0%
1054,4404,"1,789",493,27.6%
1055,4394,435,92,21.1%
1056,5359,553,225,40.7%
1057,7269,473,113,23.9%
1058,4399,493,211,42.8%
1059,7270,416,157,37.7%
1060,4400,424,121,28.5%
1061,5236,512,124,24.2%
1062,5055,598,215,36.0%
1063,2574,469,219,46.7%
1064,2577,536,199,37.1%
1065,2578,"2,187",697,31.9%
1066,6294,488,139,28.5%
1067,7421,526,170,32.3%
1068,7442,575,140,24.3%
1069,2576,646,268,41.5%
1070,2575,472,187,39.6%
1071,3146,600,271,45.2%
1072,8069,318,123,38.7%
1073,3150,828,261,31.5%
1074,3147,321,145,45.2%
1075,182,241,121,50.2%
1076,191,656,364,55.5%
1077,7202,761,392,51.5%
1078,5153,720,302,41.9%
1079,7097,486,247,50.8%
1080,7381,557,186,33.4%
1081,6195,649,250,38.5%
1082,927,808,292,36.1%
1083,5207,838,283,33.8%
1084,6797,418,204,48.8%
1085,2331,418,187,44.7%
1086,8154,168,148,88.1%
1087,672,387,80,20.7%
1088,674,676,214,31.7%
1089,675,597,176,29.5%
1090,671,280,72,25.7%
1091,7280,214,54,25.2%
1092,8209,275,79,28.7%
1093,5333,458,221,48.3%
1094,2305,555,229,41.3%
1095,7525,349,157,45.0%
1096,7620,452,264,58.4%
1097,6606,287,163,56.8%
1098,8155,408,251,61.5%
1099,7542,571,475,83.2%
1100,7683,818,427,52.2%
1101,8361,611,403,66.0%
1102,2314,446,211,47.3%
1103,4964,376,148,39.4%
1104,2321,225,90,40.0%
1105,2322,216,84,38.9%
1106,2324,671,258,38.5%
1107,2325,903,339,37.5%
1108,7032,476,245,51.5%
1109,7765,255,31,12.2%
1110,8371,567,507,89.4%
1111,7557,266,202,75.9%
1112,8394,"1,852",991,53.5%
1113,1881,610,363,59.5%
1114,1885,"1,057",507,48.0%
1115,7643,271,149,55.0%
1116,1883,534,275,51.5%
1117,6508,555,278,50.1%
1118,4847,340,222,65.3%
1119,0,299,190,63.5%
1120,2052,643,479,74.5%
1121,4817,582,414,71.1%
1122,6127,204,85,41.7%
1123,6126,219,80,36.5%
1124,8421,447,243,54.4%
1125,8024,558,322,57.7%
1126,5180,374,233,62.3%
1127,7029,442,221,50.0%
1128,2280,312,145,46.5%
1129,3276,396,66,16.7%
1130,8049,334,53,15.9%
1131,3031,178,90,50.6%
1132,5243,651,318,48.8%
1133,3034,709,283,39.9%
1134,3033,585,256,43.8%
1135,5060,168,66,39.3%
1136,1307,597,296,49.6%
1137,6965,739,395,53.5%
1138,7785,661,378,57.2%
1139,8149,888,789,88.9%
1140,5326,298,157,52.7%
1141,6218,277,132,47.7%
1142,8452,466,233,50.0%
1143,2394,489,205,41.9%
1144,8451,680,347,51.0%
1145,6255,588,282,48.0%
1146,7220,417,213,51.1%
1147,5230,304,158,52.0%
1148,2308,421,183,43.5%
1149,5244,449,278,61.9%
1150,5245,364,161,44.2%
1151,3100,251,134,53.4%
1152,1153,445,208,46.7%
1153,1154,619,270,43.6%
1154,7396,257,142,55.3%
1155,8172,438,242,55.3%
1156,1401,569,277,48.7%
1157,6482,"1,362",566,41.6%
1158,6834,"1,006",429,42.6%
1159,8171,278,115,41.4%
1160,1400,503,185,36.8%
1161,7979,673,546,81.1%
1162,7067,439,222,50.6%
1163,7795,98,68,69.4%
1164,6241,122,84,68.9%
1165,7589,"1,081",507,46.9%
1166,7590,843,451,53.5%
1167,4815,239,174,72.8%
1168,4917,218,124,56.9%
1169,1570,321,150,46.7%
1170,6242,183,132,72.1%
1171,6245,375,270,72.0%
1172,1588,267,130,48.7%
1173,7506,149,135,90.6%
1174,7461,369,123,33.3%
1175,203,224,41,18.3%
1176,5112,571,202,35.4%
1177,7462,450,192,42.7%
1178,204,313,159,50.8%
1179,6694,438,201,45.9%
1180,1486,479,193,40.3%
1181,8358,547,478,87.4%
1182,8431,299,263,88.0%
1183,7776,859,742,86.4%
1184,8363,396,349,88.1%
1185,8124,355,309,87.0%
1186,7191,464,322,69.4%
1187,4431,"1,120",420,37.5%
1188,7189,551,260,47.2%
1189,7190,566,204,36.0%
1190,4516,295,111,37.6%
1191,8277,574,286,49.8%
1192,810,213,84,39.4%
1193,6315,329,114,34.7%
1194,816,444,136,30.6%
1195,6316,380,127,33.4%
1196,7538,228,228,100.0%
1197,7565,592,330,55.7%
1198,4524,501,179,35.7%
1199,4528,475,180,37.9%
1200,7146,284,156,54.9%
1201,6403,430,145,33.7%
1202,6404,700,256,36.6%
1203,2924,853,261,30.6%
1204,7060,285,125,43.9%
1205,2922,403,104,25.8%
1206,2920,179,81,45.3%
1207,3155,337,134,39.8%
1208,7069,216,106,49.1%
1209,3154,390,196,50.3%
1210,2606,653,165,25.3%
1211,7939,686,162,23.6%
1212,2607,993,243,24.5%
1213,6297,703,198,28.2%
1214,5285,408,107,26.2%
1215,5283,410,109,26.6%
1216,5284,526,130,24.7%
1217,2598,321,284,88.5%
1218,7182,394,380,96.4%
1219,2599,742,596,80.3%
1220,2581,387,361,93.3%
1221,2589,538,523,97.2%
1222,2592,472,417,88.3%
1223,2593,515,508,98.6%
1224,2597,373,293,78.6%
1225,5056,478,457,95.6%
1226,2584,501,472,94.2%
1227,2595,501,463,92.4%
1228,2596,"2,631","2,381",90.5%
1229,7922,350,343,98.0%
1230,6762,473,439,92.8%
1231,2594,489,434,88.8%
1232,2587,300,275,91.7%
1233,2590,367,292,79.6%
1234,2600,577,524,90.8%
1235,2591,395,367,92.9%
1236,0,782,421,53.8%
1237,2146,293,137,46.8%
1238,2163,336,91,27.1%
1239,4700,362,153,42.3%
1240,5146,674,308,45.7%
1241,6600,867,431,49.7%
1242,4820,271,103,38.0%
1243,7001,535,149,27.9%
1244,2680,362,89,24.6%
1245,8432,151,36,23.8%
1246,4940,368,212,57.6%
1247,5156,609,27,4.4%
1248,6616,647,519,80.2%
1249,5337,375,295,78.7%
1250,2754,"1,141",864,75.7%
1251,5155,"1,344",952,70.8%
1252,6894,687,601,87.5%
1253,2746,493,364,73.8%
1254,2743,524,396,75.6%
1255,6579,324,240,74.1%
1256,7923,213,88,41.3%
1257,8393,159,103,64.8%
1258,5338,"2,284","1,424",62.3%
1259,7681,"1,790",757,42.3%
1260,7634,637,213,33.4%
1261,8130,453,346,76.4%
1262,8439,"1,045",548,52.4%
1263,1315,743,367,49.4%
1264,1314,581,324,55.8%
1265,4807,531,248,46.7%
1266,4665,458,130,28.4%
1267,4084,590,169,28.6%
1268,4085,619,153,24.7%
1269,4081,277,91,32.9%
1270,6940,246,144,58.5%
1271,4442,488,151,30.9%
1272,4440,335,125,37.3%
1273,5361,430,142,33.0%
1274,7675,647,641,99.1%
1275,0,"1,491",910,61.0%
1276,8125,841,714,84.9%
1277,7859,790,161,20.4%
1278,8206,711,551,77.5%
1279,6786,384,180,46.9%
1280,3532,370,126,34.1%
1281,8286,349,142,40.7%
1282,8406,855,344,40.2%
1283,14,594,193,32.5%
1284,13,442,164,37.1%
1285,1747,218,65,29.8%
1286,1752,379,107,28.2%
1287,1775,265,108,40.8%
1288,1776,"1,131",266,23.5%
1289,7414,912,200,21.9%
1290,1774,385,95,24.7%
1291,7844,11,8,72.7%
1292,1797,409,69,16.9%
1293,3293,"1,054",124,11.8%
1294,7597,478,70,14.6%
1295,3286,566,44,7.8%
1296,3291,747,58,7.8%
1297,3296,"1,240",163,13.1%
1298,3295,"1,532",222,14.5%
1299,3287,626,66,10.5%
1300,3288,688,101,14.7%
1301,3289,795,89,11.2%
1302,3294,"1,060",142,13.4%
1303,4960,770,140,18.2%
1304,7212,607,91,15.0%
1305,3297,"1,012",117,11.6%
1306,3036,705,306,43.4%
1307,3037,386,173,44.8%
1308,4828,485,170,35.1%
1309,7149,53,53,100.0%
1310,0,516,370,71.7%
1311,7291,299,143,47.8%
1312,7223,510,365,71.6%
1313,8403,408,272,66.7%
1314,7549,384,314,81.8%
1315,8461,393,183,46.6%
1316,8422,719,261,36.3%
1317,7953,928,355,38.3%
1318,2618,"1,002",319,31.8%
1319,2619,277,106,38.3%
1320,6733,416,164,39.4%
1321,8246,972,274,28.2%
1322,2623,"1,817",553,30.4%
1323,5114,958,277,28.9%
1324,2621,335,70,20.9%
1325,4708,514,131,25.5%
1326,7383,363,74,20.4%
1327,2620,320,112,35.0%
1328,7672,"1,322","1,322",100.0%
1329,2339,600,280,46.7%
1330,8066,318,158,49.7%
1331,8138,374,194,51.9%
1332,7777,861,575,66.8%
1333,1898,463,72,15.6%
1334,1899,406,92,22.7%
1335,1902,"1,054",231,21.9%
1336,1901,807,179,22.2%
1337,1894,335,57,17.0%
1338,1896,399,61,15.3%
1339,7929,527,53,10.1%
1340,1155,765,76,9.9%
1341,5363,536,34,6.3%
1342,1158,536,38,7.1%
1343,1159,"1,038",29,2.8%
1344,7574,"1,445",633,43.8%
1345,8360,982,625,63.6%
1346,8453,889,619,69.6%
1347,7678,582,490,84.2%
1348,8259,733,677,92.4%
1349,8288,626,569,90.9%
1350,7588,"1,179","1,014",86.0%
1351,8365,523,497,95.0%
1352,8208,538,503,93.5%
1353,8207,"1,276","1,140",89.3%
1354,8153,822,760,92.5%
1355,8152,563,478,84.9%
1356,7961,894,823,92.1%
1357,7909,755,634,84.0%
1358,8151,793,751,94.7%
1359,7910,"1,315","1,050",79.8%
1360,8427,334,266,79.6%
1361,7582,"1,001","1,001",100.0%
1362,4248,511,199,38.9%
1363,4244,202,73,36.1%
1364,4249,469,136,29.0%
1365,6976,367,118,32.2%
1366,7673,793,530,66.8%
1367,8400,625,382,61.1%
1368,6105,"1,005",574,57.1%
1369,8399,763,579,75.9%
1370,6672,264,166,62.9%
1371,1709,253,84,33.2%
1372,7837,680,258,37.9%
1373,8008,378,128,33.9%
1374,5098,"1,220",365,29.9%
1375,1715,"1,056",365,34.6%
1376,5021,244,90,36.9%
1377,1711,257,94,36.6%
1378,4851,359,115,32.0%
1379,8257,720,601,83.5%
1380,3157,536,245,45.7%
1381,7792,182,89,48.9%
1382,3158,320,134,41.9%
1383,6744,462,264,57.1%
1384,6716,766,124,16.2%
1385,6845,406,39,9.6%
1386,3303,388,105,27.1%
1387,3305,"1,524",218,14.3%
1388,8139,774,126,16.3%
1389,5252,442,58,13.1%
1390,7573,420,50,11.9%
1391,6208,327,179,54.7%
1392,3994,276,136,49.3%
1393,7613,188,106,56.4%
1394,2423,"1,027",535,52.1%
1395,8304,809,403,49.8%
1396,5175,817,219,26.8%
1397,8005,230,165,71.7%
1398,1788,431,201,46.6%
1399,1790,676,320,47.3%
1400,1785,656,333,50.8%
1401,7756,480,309,64.4%
1402,3962,836,361,43.2%
1403,7799,319,152,47.6%
1404,3961,566,272,48.1%
1405,8232,385,220,57.1%
1406,6566,263,171,65.0%
1407,0,44,10,22.7%
1408,8307,375,210,56.0%
1409,6261,260,144,55.4%
1410,8182,410,168,41.0%
1411,8183,213,85,39.9%
1412,7789,511,383,75.0%
1413,8184,493,303,61.5%
1414,8187,"1,165",497,42.7%
1415,8186,776,384,49.5%
1416,8185,787,414,52.6%
1417,3196,244,133,54.5%
1418,7863,452,211,46.7%
1419,6809,429,197,45.9%
1420,4091,620,235,37.9%
1421,6360,446,214,48.0%
1422,2053,556,164,29.5%
1423,2054,620,309,49.8%
1424,4724,382,180,47.1%
1425,5329,628,275,43.8%
1426,4954,576,264,45.8%
1427,8071,"2,163",867,40.1%
1428,2059,496,304,61.3%
1429,7384,530,186,35.1%
1430,2062,586,318,54.3%
1431,1793,352,166,47.2%
1432,6682,192,92,47.9%
1433,1794,227,98,43.2%
1434,7064,326,141,43.3%
1435,1623,296,121,40.9%
1436,5353,678,415,61.2%
1437,6863,500,278,55.6%
1438,3541,615,293,47.6%
1439,3537,227,119,52.4%
1440,4836,102,32,31.4%
1441,6699,514,265,51.6%
1442,6583,512,218,42.6%
1443,7108,803,362,45.1%
1444,8404,256,91,35.5%
1445,2686,420,159,37.9%
1446,6635,510,340,66.7%
1447,4444,395,282,71.4%
1448,7399,162,111,68.5%
1449,6181,231,140,60.6%
1450,6605,639,316,49.5%
1451,1164,565,244,43.2%
1452,6674,"1,054",438,41.6%
1453,7800,569,322,56.6%
1454,3039,547,295,53.9%
1455,3040,370,198,53.5%
1456,0,304,61,20.1%
1457,8177,902,251,27.8%
1458,8418,"1,128",310,27.5%
1459,5017,928,260,28.0%
1460,5343,643,186,28.9%
1461,3044,257,55,21.4%
1462,3042,440,122,27.7%
1463,3045,610,135,22.1%
1464,5354,260,101,38.8%
1465,6421,399,171,42.9%
1466,4044,590,232,39.3%
1467,240,563,86,15.3%
1468,7441,367,77,21.0%
1469,8347,209,67,32.1%
1470,7952,208,20,9.6%
1471,8253,586,183,31.2%
1472,8254,626,148,23.6%
1473,4951,"1,178",266,22.6%
1474,8370,197,102,51.8%
1475,8112,236,156,66.1%
1476,8381,436,277,63.5%
1477,8380,201,144,71.6%
1478,6929,429,239,55.7%
1479,1550,403,212,52.6%
1480,7498,815,591,72.5%
1481,6936,422,256,60.7%
1482,8135,259,169,65.3%
1483,4454,94,46,48.9%
1484,4458,595,237,39.8%
1485,7791,326,155,47.5%
1486,4455,483,209,43.3%
1487,4457,474,193,40.7%
1488,2295,85,45,52.9%
1489,2297,315,202,64.1%
1490,7944,399,224,56.1%
1491,7733,233,111,47.6%
1492,2291,260,153,58.8%
1493,7339,495,234,47.3%
1494,4049,430,168,39.1%
1495,249,264,37,14.0%
1496,251,308,38,12.3%
1497,248,367,50,13.6%
1498,250,310,20,6.5%
1499,7535,638,70,11.0%
1500,246,440,63,14.3%
1501,247,321,15,4.7%
1502,7534,674,100,14.8%
1503,254,"1,792",247,13.8%
1504,245,426,63,14.8%
1505,8006,913,646,70.8%
1506,4919,"1,105",696,63.0%
1507,6610,988,578,58.5%
1508,827,"1,011",667,66.0%
1509,7546,263,148,56.3%
1510,3048,474,201,42.4%
1511,3047,510,223,43.7%
1512,8054,365,52,14.2%
1513,8055,360,73,20.3%
1514,3495,"1,549",308,19.9%
1515,8053,"1,094",250,22.9%
1516,3494,800,168,21.0%
1517,8056,611,190,31.1%
1518,5154,579,80,13.8%
1519,7128,653,216,33.1%
1520,1069,468,178,38.0%
1521,7380,"1,334",396,29.7%
1522,1071,509,196,38.5%
1523,6455,"2,611",758,29.0%
1524,1077,927,319,34.4%
1525,1076,756,279,36.9%
1526,1072,437,150,34.3%
1527,8374,758,217,28.6%
1528,2689,581,127,21.9%
1529,2688,633,158,25.0%
1530,6720,622,479,77.0%
1531,695,419,282,67.3%
1532,694,291,219,75.3%
1533,2701,76,67,88.2%
1534,8319,771,626,81.2%
1535,8284,732,531,72.5%
1536,2704,761,439,57.7%
1537,7164,763,588,77.1%
1538,7762,161,41,25.5%
1539,7649,"1,549",858,55.4%
1540,1084,487,41,8.4%
1541,1082,242,28,11.6%
1542,7561,332,36,10.8%
1543,7830,296,27,9.1%
1544,8321,322,219,68.0%
1545,4466,180,108,60.0%
1546,8322,599,449,75.0%
1547,8323,823,536,65.1%
1548,5260,451,228,50.6%
1549,7930,313,124,39.6%
1550,7931,246,117,47.6%
1551,7566,45,6,13.3%
1552,3263,429,335,78.1%
1553,3265,898,592,65.9%
1554,3321,782,596,76.2%
1555,5080,399,370,92.7%
1556,3318,362,284,78.5%
1557,3408,626,485,77.5%
1558,6729,"1,834","1,225",66.8%
1559,5253,531,343,64.6%
1560,8313,269,172,63.9%
1561,6998,147,119,81.0%
1562,3320,777,612,78.8%
1563,7364,526,428,81.4%
1564,263,519,13,2.5%
1565,5108,697,85,12.2%
1566,265,376,10,2.7%
1567,6603,379,48,12.7%
1568,266,468,19,4.1%
1569,270,497,21,4.2%
1570,7346,914,33,3.6%
1571,7379,814,30,3.7%
1572,268,772,93,12.0%
1573,8305,"2,690",182,6.8%
1574,269,428,54,12.6%
1575,7151,65,,100.0%
1576,5139,336,124,36.9%
1577,1489,295,120,40.7%
1578,4946,327,169,51.7%
1579,6145,491,187,38.1%
1580,6144,382,204,53.4%
1581,7360,429,189,44.1%
1582,8142,620,163,26.3%
1583,8052,702,146,20.8%
1584,6106,709,197,27.8%
1585,7101,"1,279",336,26.3%
1586,291,671,119,17.7%
1587,290,520,197,37.9%
1588,4958,"1,046",378,36.1%
1589,7406,532,81,15.2%
1590,6907,393,69,17.6%
1591,4831,580,202,34.8%
1592,7314,566,95,16.8%
1593,5344,479,282,58.9%
1594,3379,532,184,34.6%
1595,3309,599,339,56.6%
1596,3275,542,189,34.9%
1597,4830,680,107,15.7%
1598,5345,"3,005","1,020",33.9%
1599,3325,415,88,21.2%
1600,3280,509,287,56.4%
1601,3322,886,193,21.8%
1602,3324,"1,261",517,41.0%
1603,3323,926,326,35.2%
1604,7407,574,138,24.0%
1605,3278,286,118,41.3%
1606,8097,264,56,21.2%
1607,8098,574,224,39.0%
1608,2446,934,320,34.3%
1609,8099,440,162,36.8%
1610,5233,752,297,39.5%
1611,7950,"1,032",464,45.0%
1612,3883,968,444,45.9%
1613,4837,403,213,52.9%
1614,7259,343,178,51.9%
1615,3988,327,166,50.8%
1616,7430,868,373,43.0%
1617,5062,497,235,47.3%
1618,3499,491,167,34.0%
1619,3500,396,103,26.0%
1620,3505,"1,851",573,31.0%
1621,5258,"1,336",471,35.3%
1622,5209,360,205,56.9%
1623,964,366,220,60.1%
1624,0,138,104,75.4%
1625,4572,266,105,39.5%
1626,7375,245,92,37.6%
1627,4578,647,270,41.7%
1628,4577,"1,153",433,37.6%
1629,5272,369,183,49.6%
1630,7962,483,216,44.7%
1631,7644,472,215,45.6%
1632,4576,257,142,55.3%
1633,7167,423,177,41.8%
1634,8436,279,116,41.6%
1635,8435,194,82,42.3%
1636,6859,325,194,59.7%
1637,6201,366,154,42.1%
1638,6860,286,147,51.4%
1639,2758,169,70,41.4%
1640,2755,193,69,35.8%
1641,2757,504,207,41.1%
1642,2756,183,60,32.8%
1643,8310,542,214,39.5%
1644,2760,681,248,36.4%
1645,6829,233,113,48.5%
1646,2818,476,210,44.1%
1647,2813,364,187,51.4%
1648,6727,474,235,49.6%
1649,6931,305,183,60.0%
1650,3875,219,142,64.8%
1651,6908,403,220,54.6%
1652,6371,315,204,64.8%
1653,4058,352,183,52.0%
1654,4060,504,332,65.9%
1655,4057,382,216,56.5%
1656,6373,547,273,49.9%
1657,6816,425,243,57.2%
1658,4579,464,66,14.2%
1659,4581,324,117,36.1%
1660,6345,"1,034",229,22.1%
1661,6346,785,191,24.3%
1662,7572,475,108,22.7%
1663,4580,234,70,29.9%
1664,30,272,157,57.7%
1665,6977,353,189,53.5%
1666,53,446,232,52.0%
1667,6353,265,171,64.5%
1668,2958,485,222,45.8%
1669,2955,292,161,55.1%
1670,2956,233,127,54.5%
1671,0,257,3,1.2%
1672,6449,421,106,25.2%
1673,2821,727,122,16.8%
1674,7353,510,110,21.6%
1675,2819,394,68,17.3%
1676,5144,361,190,52.6%
1677,6146,375,258,68.8%
1678,6745,418,237,56.7%
1679,2070,194,105,54.1%
1680,7856,766,506,66.1%
1681,8101,574,118,20.6%
1682,7758,842,197,23.4%
1683,4482,864,190,22.0%
1684,4717,"1,609",299,18.6%
1685,7757,438,178,40.6%
1686,5270,462,106,22.9%
1687,7716,471,51,10.8%
1688,1414,"1,101",428,38.9%
1689,1413,310,154,49.7%
1690,8004,351,156,44.4%
1691,7656,447,204,45.6%
1692,4115,412,202,49.0%
1693,7215,599,329,54.9%
1694,4931,574,270,47.0%
1695,8235,180,85,47.2%
1696,4116,103,29,28.2%
1697,2448,532,275,51.7%
1698,2449,418,177,42.3%
1699,7378,667,221,33.1%
1700,6319,386,131,33.9%
1701,6318,553,157,28.4%
1702,8205,"1,986","1,464",73.7%
1703,3876,217,144,66.4%
1704,3877,98,51,52.0%
1705,7753,86,50,58.1%
1706,3106,288,162,56.3%
1707,3107,303,162,53.5%
1708,7304,555,120,21.6%
1709,7198,573,156,27.2%
1710,7197,573,83,14.5%
1711,6487,625,153,24.5%
1712,1406,"1,656",274,16.5%
1713,5010,936,153,16.3%
1714,7994,577,45,7.8%
1715,8063,484,198,40.9%
1716,8064,538,201,37.4%
1717,6624,228,90,39.5%
1718,6623,492,218,44.3%
1719,1420,"1,292",413,32.0%
1720,1418,577,210,36.4%
1721,7063,225,60,26.7%
1722,1094,551,120,21.8%
1723,7312,336,91,27.1%
1724,1091,221,65,29.4%
1725,6456,166,43,25.9%
1726,4734,469,121,25.8%
1727,7140,301,104,34.6%
1728,7993,184,92,50.0%
1729,7172,449,206,45.9%
1730,1319,334,104,31.1%
1731,2761,362,81,22.4%
1732,8157,598,110,18.4%
1733,8162,249,87,34.9%
1734,2765,888,196,22.1%
1735,2766,"1,150",200,17.4%
1736,2764,369,102,27.6%
1737,7985,755,594,78.7%
1738,1322,498,335,67.3%
1739,8349,432,257,59.5%
1740,8348,692,322,46.5%
1741,2824,623,152,24.4%
1742,4672,594,187,31.5%
1743,8141,657,116,17.7%
1744,2823,379,91,24.0%
1745,6801,403,91,22.6%
1746,2827,471,177,37.6%
1747,7604,967,322,33.3%
1748,2829,"3,199",859,26.9%
1749,2826,608,142,23.4%
1750,2825,430,159,37.0%
1751,7603,"1,296",334,25.8%
1752,5274,882,391,44.3%
1753,8308,167,143,85.6%
1754,6439,501,156,31.1%
1755,3511,395,179,45.3%
1756,5351,595,255,42.9%
1757,1213,559,219,39.2%
1758,7139,228,112,49.1%
1759,6990,506,225,44.5%
1760,6202,114,57,50.0%
1761,1255,216,116,53.7%
1762,8160,422,201,47.6%
1763,5019,997,726,72.8%
1764,8327,"1,162",822,70.7%
1765,309,"1,137",746,65.6%
1766,7141,619,261,42.2%
1767,2516,319,123,38.6%
1768,2629,335,138,41.2%
1769,2626,616,334,54.2%
1770,2627,316,90,28.5%
1771,7410,492,211,42.9%
1772,2628,329,131,39.8%
1773,5238,376,144,38.3%
1774,2633,"1,632",648,39.7%
1775,2634,399,174,43.6%
1776,1630,448,233,52.0%
1777,1629,410,172,42.0%
1778,6137,461,213,46.2%
1779,6942,464,191,41.2%
1780,7278,450,159,35.3%
1781,6136,446,152,34.1%
1782,1911,479,114,23.8%
1783,1910,349,97,27.8%
1784,5143,816,227,27.8%
1785,1912,277,99,35.7%
1786,5223,405,64,15.8%
1787,1915,"1,050",286,27.2%
1788,1053,455,75,16.5%
1789,1054,407,60,14.7%
1790,1055,417,91,21.8%
1791,1097,466,196,42.1%
1792,4681,627,125,19.9%
1793,1100,"2,338",468,20.0%
1794,7957,622,107,17.2%
1795,1099,452,145,32.1%
1796,1098,352,95,27.0%
1797,1052,431,72,16.7%
1798,7260,365,101,27.7%
1799,7028,369,200,54.2%
1800,2345,423,205,48.5%
1801,1347,228,83,36.4%
1802,1346,118,61,51.7%
1803,6847,426,158,37.1%
1804,6231,657,220,33.5%
1805,7519,553,39,7.1%
1806,7308,707,188,26.6%
1807,4853,557,34,6.1%
1808,1111,582,113,19.4%
1809,7465,276,76,27.5%
1810,1109,399,76,19.0%
1811,1107,449,143,31.8%
1812,1106,412,122,29.6%
1813,1101,418,143,34.2%
1814,4682,"2,940",642,21.8%
1815,1116,787,195,24.8%
1816,1102,489,37,7.6%
1817,8441,11,6,54.5%
1818,1112,363,124,34.2%
1819,1113,964,231,24.0%
1820,7650,"9,840","3,405",34.6%
1821,7821,811,347,42.8%
1822,7819,"3,055","1,349",44.2%
1823,7687,"1,996","1,121",56.2%
1824,6185,439,105,23.9%
1825,6186,249,52,20.9%
1826,4490,390,76,19.5%
1827,4492,582,109,18.7%
1828,6648,"1,299",215,16.6%
1829,6187,325,31,9.5%
1830,7111,187,66,35.3%
1831,6189,333,71,21.3%
1832,7685,535,410,76.6%
1833,8037,503,297,59.0%
1834,2649,470,226,48.1%
1835,6300,230,118,51.3%
1836,2648,296,149,50.3%
1837,7459,563,70,12.4%
1838,3328,"1,803",272,15.1%
1839,3326,731,101,13.8%
1840,7794,580,129,22.2%
1841,7766,493,136,27.6%
1842,7554,670,61,9.1%
1843,3327,548,90,16.4%
1844,7770,585,491,83.9%
1845,7594,672,36,5.4%
1846,7393,887,63,7.1%
1847,5083,"1,371",115,8.4%
1848,4256,610,36,5.9%
1849,4255,439,16,3.6%
1850,7587,"1,166",535,45.9%
1851,7904,"1,061",490,46.2%
1852,7256,449,176,39.2%
1853,5292,491,421,85.7%
1854,3758,988,716,72.5%
1855,6823,435,312,71.7%
1856,7024,320,210,65.6%
1857,3804,489,398,81.4%
1858,3805,292,146,50.0%
1859,8039,647,217,33.5%
1860,3618,489,254,51.9%
1861,6824,"1,501",714,47.6%
1862,8029,609,501,82.3%
1863,3732,641,493,76.9%
1864,3847,552,382,69.2%
1865,5183,607,513,84.5%
1866,3662,429,360,83.9%
1867,3663,417,341,81.8%
1868,7070,603,350,58.0%
1869,3620,349,277,79.4%
1870,3745,792,476,60.1%
1871,3684,399,312,78.2%
1872,6529,609,426,70.0%
1873,3601,466,392,84.1%
1874,8332,350,229,65.4%
1875,7230,854,605,70.8%
1876,7023,911,359,39.4%
1877,3602,500,386,77.2%
1878,7404,431,346,80.3%
1879,3848,"2,412",890,36.9%
1880,3622,546,418,76.6%
1881,6767,386,320,82.9%
1882,3782,473,387,81.8%
1883,3760,516,217,42.1%
1884,7905,385,234,60.8%
1885,6525,330,242,73.3%
1886,5122,464,218,47.0%
1887,7239,434,356,82.0%
1888,5123,505,424,84.0%
1889,6996,736,283,38.5%
1890,3762,330,214,64.8%
1891,3706,473,349,73.8%
1892,7175,833,695,83.4%
