,aun,records,compensation,netprofits,miscellaneousincome,dividends&interest,outofstatetaxrecords,outofstatetaxcredit,outofstateincome(calculated),totalpersonalincome,adjustedpersonalincome
71,108058003.0,2924.0,91987651.0,6006260.0,2571508.0,1748114.0,21.0,16279.0,530261.0,102313533.0,101783272.0
72,114060503.0,3321.0,130521139.0,7821580.0,4119100.0,4067095.0,21.0,7868.0,256287.0,146528914.0,146272627.0
73,114060753.0,22782.0,1205680264.0,102047197.0,93210776.0,41713158.0,233.0,498666.0,16243192.0,1442651395.0,1426408203.0
74,114060853.0,6346.0,298306512.0,23222561.0,12720351.0,14859395.0,57.0,91579.0,2983029.0,349108819.0,346125790.0
75,114061103.0,9529.0,414553211.0,35905834.0,30512174.0,19423596.0,95.0,273563.0,8910847.0,500394815.0,491483968.0
76,114061503.0,10057.0,562890238.0,44814394.0,18933838.0,17776037.0,113.0,190059.0,6190847.0,644414507.0,638223660.0
77,114062003.0,12424.0,648565646.0,47380536.0,27099597.0,22701947.0,122.0,173569.0,5653713.0,745747726.0,740094013.0
78,114062503.0,8122.0,384896993.0,28167169.0,10120612.0,11552061.0,64.0,52260.0,1702280.0,434736835.0,433034555.0
79,114063003.0,15143.0,760998617.0,88986483.0,52931042.0,81201150.0,172.0,269918.0,8792117.0,984117292.0,975325175.0
80,114063503.0,9006.0,367385755.0,32716821.0,15566986.0,13508417.0,59.0,116242.0,3786384.0,429177979.0,425391595.0
81,114064003.0,6428.0,266786858.0,30527570.0,23944084.0,15436327.0,74.0,76213.0,2482508.0,336694839.0,334212331.0
82,114065503.0,11286.0,432323516.0,23329606.0,9671937.0,15782554.0,65.0,77101.0,2511433.0,481107613.0,478596180.0
83,114066503.0,6319.0,314299933.0,53744511.0,37374872.0,21484610.0,55.0,181179.0,5901596.0,426903926.0,421002330.0
84,114067002.0,38542.0,944052036.0,44328879.0,18947448.0,19665065.0,170.0,145845.0,4750651.0,1026993428.0,1022242777.0
85,114067503.0,6684.0,331137655.0,34925345.0,26916374.0,17720930.0,61.0,54638.0,1779739.0,410700304.0,408920565.0
86,114068003.0,5788.0,231874512.0,50271543.0,31722111.0,11406069.0,49.0,56318.0,1834463.0,325274235.0,323439772.0
87,114068103.0,11409.0,565674720.0,73860186.0,99575987.0,22925126.0,207.0,339879.0,11070977.0,762036019.0,750965042.0
88,114069103.0,17907.0,973498054.0,110557277.0,79257459.0,62735992.0,221.0,565159.0,18409088.0,1226048782.0,1207639694.0
89,114069353.0,6114.0,380892096.0,72816882.0,78996417.0,69039142.0,121.0,265445.0,8646417.0,601744537.0,593098120.0
90,108070502.0,25324.0,824730164.0,64956503.0,42133461.0,29259359.0,98.0,172421.0,5616319.0,961079487.0,955463168.0
91,108071003.0,3893.0,151349714.0,18054800.0,4265925.0,6319611.0,16.0,12959.0,422117.0,179990050.0,179567933.0
92,108071504.0,2382.0,75362793.0,11578059.0,3217538.0,2873720.0,11.0,7276.0,237003.0,93032110.0,92795107.0
93,108073503.0,12757.0,578096308.0,105255224.0,65594672.0,37934045.0,144.0,350692.0,11423192.0,786880249.0,775457057.0
94,108077503.0,6294.0,209125866.0,32807116.0,32963337.0,9049460.0,29.0,25914.0,844104.0,283945779.0,283101675.0
95,108078003.0,5931.0,208851875.0,18327532.0,11813100.0,6447153.0,32.0,26572.0,865537.0,245439660.0,244574123.0
96,108079004.0,1589.0,51575486.0,4376532.0,3997036.0,1287890.0,9.0,4701.0,153127.0,61236944.0,61083817.0
97,117080503.0,6168.0,242964838.0,23423136.0,31760768.0,10354875.0,1114.0,1413163.0,46031368.0,308503617.0,262472249.0
98,117081003.0,2733.0,90149431.0,11557002.0,19075070.0,2735564.0,104.0,100658.0,3278762.0,123517067.0,120238305.0
99,117083004.0,2537.0,82483052.0,10025785.0,23230335.0,2620686.0,372.0,445846.0,14522671.0,118359858.0,103837187.0
100,117086003.0,3892.0,147694114.0,5936398.0,8068867.0,5805464.0,756.0,873492.0,28452508.0,167504843.0,139052335.0
101,117086503.0,5042.0,172343120.0,17005840.0,39778955.0,8340088.0,165.0,179654.0,5851922.0,237468003.0,231616081.0
102,117086653.0,4695.0,152941419.0,19126280.0,73736405.0,7054931.0,676.0,929934.0,30291010.0,252859035.0,222568025.0
103,117089003.0,4340.0,142128043.0,13898119.0,115498090.0,5924161.0,83.0,111146.0,3620391.0,277448413.0,273828022.0
104,122091002.0,29613.0,1360450877.0,116845346.0,39389066.0,33043955.0,494.0,675869.0,22015277.0,1549729244.0,1527713967.0
105,122091303.0,4545.0,165336476.0,9702426.0,4045031.0,3223093.0,55.0,85548.0,2786580.0,182307026.0,179520446.0
106,122091352.0,24936.0,996347888.0,40942687.0,13549095.0,13491635.0,288.0,311724.0,10153876.0,1064331305.0,1054177429.0
107,122092002.0,25175.0,1134256890.0,96904031.0,58275416.0,76544196.0,360.0,391685.0,12758469.0,1365980533.0,1353222064.0
108,122092102.0,55899.0,4500724976.0,611101875.0,359067597.0,248578404.0,1683.0,3975983.0,129510847.0,5719472852.0,5589962005.0
109,122092353.0,35924.0,3366048120.0,694767812.0,377856081.0,255461445.0,1986.0,8072034.0,262932704.0,4694133458.0,4431200754.0
110,122097203.0,4200.0,180694033.0,9419384.0,2930136.0,3264296.0,120.0,160847.0,5239316.0,196307849.0,191068533.0
111,122097502.0,33738.0,1883306146.0,162514722.0,90952791.0,82786572.0,780.0,1457357.0,47470912.0,2219560231.0,2172089319.0
112,122097604.0,6548.0,814762774.0,180564963.0,228730793.0,97629229.0,529.0,3547263.0,115546026.0,1321687759.0,1206141733.0
113,122098003.0,7775.0,418031296.0,89044021.0,77502310.0,36809096.0,276.0,1198365.0,39034691.0,621386723.0,582352032.0
114,122098103.0,23873.0,1362965713.0,143695000.0,81859131.0,60784811.0,343.0,749846.0,24424951.0,1649304655.0,1624879704.0
115,122098202.0,33325.0,2466002132.0,268915737.0,151969146.0,151583510.0,1592.0,5291235.0,172352932.0,3038470525.0,2866117593.0
116,122098403.0,17224.0,871014953.0,84214296.0,48586656.0,30152151.0,204.0,631169.0,20559251.0,1033968056.0,1013408805.0
117,104101252.0,26161.0,992551666.0,79475231.0,89562673.0,43299736.0,119.0,150755.0,4910586.0,1204889306.0,1199978720.0
118,104103603.0,4384.0,171121063.0,9976762.0,14019923.0,5369670.0,13.0,8625.0,280945.0,200487418.0,200206473.0
119,104105003.0,10296.0,827659356.0,115605903.0,77517932.0,55887761.0,198.0,546644.0,17805993.0,1076670952.0,1058864959.0
120,104105353.0,4309.0,155920780.0,12446116.0,21748457.0,4024285.0,26.0,34216.0,1114528.0,194139638.0,193025110.0
121,104107903.0,23883.0,1649922029.0,140492886.0,104163877.0,68263149.0,330.0,378193.0,12318990.0,1962841941.0,1950522951.0
122,104107503.0,8317.0,328182049.0,34849965.0,24887871.0,14146891.0,60.0,33963.0,1106287.0,402066776.0,400960489.0
123,104107803.0,9223.0,404287531.0,61054598.0,42761508.0,25790292.0,90.0,126382.0,4116678.0,533893929.0,529777251.0
124,108110603.0,2167.0,69629830.0,2711369.0,1027853.0,902977.0,7.0,1841.0,59967.0,74272029.0,74212062.0
125,108111203.0,4638.0,161564168.0,13103781.0,8753806.0,5231559.0,14.0,125494.0,4087752.0,188653314.0,184565562.0
126,108111303.0,6379.0,235228647.0,22624305.0,10052980.0,9969975.0,29.0,32458.0,1057264.0,277875907.0,276818643.0
127,108111403.0,2973.0,96478979.0,3259130.0,1292824.0,1800533.0,6.0,773.0,25179.0,102831466.0,102806287.0
128,108112003.0,2119.0,61556646.0,2066668.0,605971.0,1277396.0,11.0,6079.0,198013.0,65506681.0,65308668.0
129,108112203.0,6008.0,225880155.0,18588733.0,13737526.0,6560649.0,38.0,50214.0,1635635.0,264767063.0,263131428.0
130,108112502.0,11215.0,274169117.0,10642346.0,8457590.0,8078479.0,39.0,43139.0,1405179.0,301347532.0,299942353.0
131,108114503.0,3525.0,120103238.0,9698902.0,3668952.0,3420454.0,10.0,10690.0,348208.0,136891546.0,136543338.0
132,108116003.0,5909.0,223164081.0,17935494.0,11654710.0,7558115.0,25.0,30165.0,982573.0,260312400.0,259329827.0
133,108116303.0,2829.0,96717020.0,3208763.0,2555031.0,2436672.0,10.0,1495.0,48697.0,104917486.0,104868789.0
134,108116503.0,6357.0,270553555.0,29304369.0,12314982.0,12599212.0,49.0,29953.0,975668.0,324772118.0,323796450.0
135,108118503.0,6293.0,293956504.0,42414444.0,18980409.0,21648012.0,88.0,39806.0,1296612.0,376999369.0,375702757.0
136,109122703.0,2329.0,69705822.0,4781903.0,6737473.0,4530359.0,26.0,17807.0,580033.0,85755557.0,85175524.0
137,121135003.0,6731.0,243443767.0,20959057.0,10665206.0,9105333.0,189.0,326450.0,10633550.0,284173363.0,273539813.0
138,121135503.0,8214.0,302966184.0,20154568.0,15301498.0,9776906.0,66.0,91477.0,2979707.0,348199156.0,345219449.0
139,121136503.0,6306.0,248636806.0,20753665.0,13989095.0,10410644.0,42.0,57036.0,1857850.0,293790210.0,291932360.0
140,121136603.0,5445.0,166870100.0,5796606.0,3289793.0,5065231.0,22.0,32168.0,1047818.0,181021730.0,179973912.0
141,121139004.0,2391.0,81243827.0,5742133.0,3313141.0,3373591.0,21.0,27248.0,887557.0,93672692.0,92785135.0
142,110141003.0,6322.0,230382132.0,17538946.0,9446679.0,5613937.0,41.0,36014.0,1173094.0,262981694.0,261808600.0
143,110141103.0,11128.0,464366906.0,38805402.0,23762302.0,14465769.0,68.0,41197.0,1341922.0,541400379.0,540058457.0
144,110147003.0,5833.0,202644895.0,31426770.0,17579561.0,9203739.0,38.0,30295.0,986808.0,260854965.0,259868157.0
145,110148002.0,29136.0,1497621589.0,214724123.0,231973104.0,122845055.0,525.0,866001.0,28208502.0,2067163871.0,2038955369.0
146,124150503.0,13780.0,945582964.0,87614234.0,85076727.0,48910412.0,2988.0,9712106.0,316355244.0,1167184337.0,850829093.0
147,124151902.0,28975.0,1431173593.0,92518739.0,39578581.0,39082011.0,728.0,1116867.0,36380033.0,1602352924.0,1565972891.0
148,124152003.0,32144.0,2955048672.0,320274944.0,227880979.0,124217828.0,1492.0,3971889.0,129377492.0,3627422423.0,3498044931.0
149,124153503.0,13071.0,1282881511.0,260899839.0,261546937.0,133653988.0,629.0,2942514.0,95847362.0,1938982275.0,1843134913.0
150,124154003.0,11911.0,890303864.0,140979169.0,107660967.0,88014892.0,2553.0,10866020.0,353942020.0,1226958892.0,873016872.0
151,124156503.0,8046.0,354275880.0,65722927.0,31147114.0,13200952.0,376.0,622761.0,20285375.0,464346873.0,444061498.0
152,124156603.0,15583.0,1197427124.0,187720067.0,99420329.0,66796648.0,403.0,1187209.0,38671303.0,1551364168.0,1512692865.0
153,124156703.0,10334.0,512760288.0,43670768.0,25258834.0,16837190.0,1185.0,2221892.0,72374332.0,598527080.0,526152748.0
154,124157203.0,16080.0,1172696421.0,121090648.0,187432987.0,64210396.0,387.0,1049573.0,34188046.0,1545430452.0,1511242406.0
155,124157802.0,19844.0,2323638617.0,561319410.0,419672878.0,266613278.0,1257.0,4419224.0,143948664.0,3571244183.0,3427295519.0
156,124158503.0,11146.0,1166583126.0,252217357.0,244938996.0,160423543.0,2200.0,12182115.0,396811564.0,1824163022.0,1427351458.0
157,124159002.0,51656.0,4015533999.0,579885674.0,457381773.0,272015766.0,3198.0,10559766.0,343966319.0,5324817212.0,4980850893.0
158,106160303.0,2588.0,88469417.0,5680511.0,7906468.0,3591643.0,16.0,18966.0,617785.0,105648039.0,105030254.0
159,106161203.0,3147.0,115295454.0,13662534.0,11816493.0,9887101.0,29.0,14307.0,466026.0,150661582.0,150195556.0
160,106161703.0,3252.0,102763457.0,13866896.0,6836560.0,5328649.0,19.0,15172.0,494202.0,128795562.0,128301360.0
161,106166503.0,3514.0,113488724.0,13769061.0,6307710.0,4961535.0,26.0,20694.0,674072.0,138527030.0,137852958.0
162,106167504.0,2206.0,74236121.0,7783268.0,8166057.0,6412797.0,7.0,5062.0,164886.0,96598243.0,96433357.0
163,106168003.0,3683.0,119792897.0,11003463.0,6856530.0,4463055.0,13.0,5952.0,193876.0,142115945.0,141922069.0
164,106169003.0,1805.0,54531350.0,3589385.0,2557923.0,1712988.0,6.0,3219.0,104853.0,62391646.0,62286793.0
165,110171003.0,9016.0,282374211.0,23291100.0,16330057.0,14795565.0,45.0,27550.0,897394.0,336790933.0,335893539.0
166,110171803.0,3326.0,104960255.0,8973702.0,4295453.0,3902770.0,16.0,11532.0,375635.0,122132180.0,121756545.0
167,106172003.0,14365.0,510088792.0,62838701.0,28320713.0,21983095.0,90.0,63697.0,2074821.0,623231301.0,621156480.0
168,110173003.0,2304.0,74090941.0,3021918.0,1448936.0,2250587.0,22.0,20592.0,670749.0,80812382.0,80141633.0
169,110173504.0,987.0,29627496.0,1973213.0,1541674.0,836450.0,4.0,294.0,9577.0,33978833.0,33969256.0
170,110175003.0,2926.0,97705786.0,4277537.0,2591124.0,2386914.0,10.0,6108.0,198958.0,106961361.0,106762403.0
171,110177003.0,6022.0,213189211.0,13324755.0,8812262.0,5173832.0,42.0,48566.0,1581954.0,240500060.0,238918106.0
172,110179003.0,3298.0,112980246.0,4983718.0,4217470.0,2542776.0,16.0,7001.0,228046.0,124724210.0,124496164.0
173,110183602.0,15686.0,559980058.0,51552457.0,28301934.0,16562329.0,78.0,77072.0,2510489.0,656396778.0,653886289.0
174,116191004.0,2591.0,87990067.0,5475784.0,4368731.0,3759581.0,16.0,3518.0,114593.0,101594163.0,101479570.0
175,116191103.0,10732.0,375736710.0,25870373.0,15453231.0,13129980.0,102.0,123601.0,4026091.0,430190294.0,426164203.0
176,116191203.0,6192.0,243047076.0,17662333.0,10781058.0,8646896.0,53.0,42894.0,1397199.0,280137363.0,278740164.0
177,116191503.0,7122.0,313395917.0,31400537.0,31319892.0,13923767.0,72.0,98995.0,3224593.0,390040113.0,386815520.0
178,116195004.0,2511.0,90645489.0,9349496.0,5624071.0,3361288.0,15.0,18511.0,602964.0,108980344.0,108377380.0
179,116197503.0,5238.0,212951675.0,20078754.0,11799784.0,10940408.0,33.0,44858.0,1461173.0,255770621.0,254309448.0
180,105201033.0,7856.0,240281540.0,35292763.0,17655366.0,10116765.0,72.0,60934.0,1984821.0,303346434.0,301361613.0
181,105201352.0,13220.0,450608318.0,72479736.0,43538545.0,24805339.0,111.0,279969.0,9119511.0,591431938.0,582312427.0
182,105204703.0,10135.0,358132633.0,49452419.0,25929496.0,11817217.0,69.0,91402.0,2977264.0,445331765.0,442354501.0
183,115210503.0,10029.0,373063578.0,50670709.0,21228603.0,27143368.0,72.0,51031.0,1662248.0,472106258.0,470444010.0
184,115211003.0,4179.0,228441932.0,25803671.0,13582655.0,14315286.0,66.0,103346.0,3366319.0,282143544.0,278777225.0
185,115211103.0,17161.0,672286300.0,55930093.0,34707404.0,39083267.0,168.0,135655.0,4418730.0,802007064.0,797588334.0
186,115211603.0,28818.0,1743236737.0,242928861.0,123688723.0,92004568.0,391.0,756422.0,24639153.0,2201858889.0,2177219736.0
187,115212503.0,10292.0,485927040.0,35963900.0,21921143.0,14980418.0,79.0,102806.0,3348730.0,558792501.0,555443771.0
188,115216503.0,14876.0,721813836.0,78964640.0,117240767.0,44051691.0,141.0,219817.0,7160163.0,962070934.0,954910771.0
189,115218003.0,11929.0,431285378.0,55492728.0,25475966.0,12922506.0,96.0,71314.0,2322932.0,525176578.0,522853646.0
190,115218303.0,7472.0,334480438.0,33216399.0,19020070.0,18371278.0,87.0,49820.0,1622801.0,405088185.0,403465384.0
191,115221402.0,46047.0,2175891733.0,166383838.0,109344889.0,90511150.0,354.0,631424.0,20567557.0,2542131610.0,2521564053.0
192,115221753.0,11858.0,836771667.0,78815368.0,60649150.0,52447504.0,226.0,341699.0,11130261.0,1028683689.0,1017553428.0
193,115222504.0,3683.0,157583224.0,9594576.0,6253924.0,5408744.0,20.0,18097.0,589479.0,178840468.0,178250989.0
194,115222752.0,20622.0,564393450.0,28422168.0,11983657.0,9051181.0,83.0,94213.0,3068827.0,613850456.0,610781629.0
195,115224003.0,12682.0,694344430.0,60105358.0,35111387.0,27087640.0,129.0,187377.0,6103485.0,816648815.0,810545330.0
196,115226003.0,8804.0,348199792.0,15981057.0,8088331.0,8683542.0,42.0,20469.0,666743.0,380952722.0,380285979.0
197,115226103.0,3193.0,115488489.0,21177371.0,4554081.0,4387048.0,16.0,5272.0,171726.0,145606989.0,145435263.0
198,115228003.0,4238.0,118399831.0,3005094.0,948085.0,1529116.0,9.0,3483.0,113453.0,123882126.0,123768673.0
199,115228303.0,12750.0,588088101.0,54167189.0,31505142.0,29238242.0,108.0,117252.0,3819283.0,702998674.0,699179391.0
200,115229003.0,4269.0,139656093.0,19949986.0,6109670.0,4308085.0,17.0,3020.0,98371.0,170023834.0,169925463.0
201,125231232.0,13344.0,343318173.0,13073113.0,3235525.0,3288269.0,416.0,318528.0,10375505.0,362915080.0,352539575.0
202,125231303.0,10721.0,469893245.0,21308986.0,6310412.0,8304078.0,1035.0,1252695.0,40804397.0,505816721.0,465012324.0
203,125234103.0,13016.0,1006186392.0,142713986.0,80769820.0,67738940.0,1908.0,5938445.0,193434691.0,1297409138.0,1103974447.0
204,125234502.0,22335.0,1694882968.0,219953202.0,146892710.0,120285618.0,864.0,2517297.0,81996645.0,2182014498.0,2100017853.0
205,125235103.0,10831.0,456138714.0,17614174.0,7603817.0,7044816.0,369.0,433813.0,14130717.0,488401521.0,474270804.0
206,125235502.0,18060.0,1321770719.0,306974543.0,234251319.0,133716388.0,756.0,3046469.0,99233518.0,1996712969.0,1897479451.0
207,125236903.0,12630.0,652646001.0,32549635.0,12340855.0,16360779.0,845.0,1282360.0,41770684.0,713897270.0,672126586.0
208,125237603.0,10992.0,1548227781.0,399710582.0,407035917.0,220403081.0,841.0,6504217.0,211863746.0,2575377361.0,2363513615.0
209,125237702.0,18413.0,886599956.0,37556240.0,17429063.0,18126322.0,742.0,1058928.0,34492769.0,959711581.0,925218812.0
210,125237903.0,16922.0,1308289948.0,268737142.0,215924665.0,117043686.0,1160.0,4510838.0,146932834.0,1909995441.0,1763062607.0
211,125238402.0,12144.0,434380769.0,13326177.0,3737830.0,4569757.0,242.0,254502.0,8289967.0,456014533.0,447724566.0
212,125238502.0,13176.0,803728037.0,57672579.0,31278734.0,36299637.0,555.0,950197.0,30951042.0,928978987.0,898027945.0
213,125239452.0,38631.0,1575216290.0,99943995.0,27872107.0,33400268.0,804.0,964683.0,31422899.0,1736432660.0,1705009761.0
