,aun,records,compensation,netprofits,miscellaneousincome,dividends&interest,outofstatetaxrecords,outofstatetaxcredit,outofstateincome(calculated),totalpersonalincome,adjustedpersonalincome
52,128034503.0,2832.0,99963763.0,5195191.0,2780341.0,4399590.0,14.0,6163.0,200749.0,112338885.0,112138136.0
53,127040503.0,4058.0,108815056.0,3465348.0,1731733.0,1750205.0,12.0,15666.0,510293.0,115762342.0,115252049.0
54,127040703.0,11589.0,489842987.0,27213898.0,18425848.0,12070406.0,58.0,58668.0,1911010.0,547553139.0,545642129.0
55,127041203.0,7174.0,364625995.0,31878444.0,25231529.0,17643370.0,67.0,76021.0,2476254.0,439379338.0,436903084.0
56,127041503.0,5836.0,177042381.0,8782347.0,4269221.0,3045366.0,17.0,3466.0,112899.0,193139315.0,193026416.0
57,127041603.0,8229.0,385652516.0,38837749.0,12374670.0,12934333.0,80.0,164143.0,5346678.0,449799268.0,444452590.0
58,127042003.0,8864.0,412680760.0,28483043.0,13808187.0,9335542.0,52.0,96110.0,3130619.0,464307532.0,461176913.0
59,127042853.0,5378.0,212403151.0,11412259.0,10845095.0,6279947.0,32.0,35292.0,1149577.0,240940452.0,239790875.0
60,127044103.0,8879.0,404751035.0,19116513.0,14634083.0,9857826.0,46.0,25755.0,838925.0,448359457.0,447520532.0
61,127045303.0,1214.0,35367574.0,739320.0,638750.0,498148.0,5.0,3957.0,128893.0,37243792.0,37114899.0
62,127045653.0,4837.0,165822093.0,7851698.0,3053119.0,2552449.0,25.0,37341.0,1216319.0,179279359.0,178063040.0
63,127045853.0,4830.0,204134591.0,19966136.0,11509083.0,7133459.0,38.0,32490.0,1058306.0,242743269.0,241684963.0
64,127046903.0,3375.0,109075123.0,2950845.0,1321294.0,1719488.0,15.0,31727.0,1033453.0,115066750.0,114033297.0
65,127047404.0,3094.0,152025595.0,7034752.0,7443710.0,2885414.0,41.0,34919.0,1137427.0,169389471.0,168252044.0
66,127049303.0,2545.0,106526959.0,3369859.0,2195453.0,2052169.0,12.0,7968.0,259544.0,114144440.0,113884896.0
67,108051003.0,7698.0,262001254.0,43169587.0,17573829.0,9478551.0,60.0,137003.0,4462638.0,332223221.0,327760583.0
68,108051503.0,4704.0,160396674.0,15070929.0,6947568.0,5050622.0,27.0,19490.0,634853.0,187465793.0,186830940.0
69,108053003.0,4356.0,133419618.0,18245387.0,8217659.0,3693107.0,40.0,43503.0,1417036.0,163575771.0,162158735.0
70,108056004.0,2890.0,97408653.0,18172477.0,11731012.0,2483038.0,16.0,11753.0,382834.0,129795180.0,129412346.0
71,108058003.0,2847.0,90923492.0,4417389.0,1967150.0,1294309.0,18.0,12110.0,394463.0,98602340.0,98207877.0
72,114060503.0,3674.0,146970773.0,6187750.0,2451106.0,3489241.0,28.0,22967.0,748111.0,159098870.0,158350759.0
73,114060753.0,23253.0,1302400020.0,101350210.0,60787104.0,42085783.0,289.0,495933.0,16154169.0,1506623117.0,1490468948.0
74,114060853.0,6416.0,307976328.0,23226366.0,19821711.0,17034328.0,55.0,205437.0,6691759.0,368058733.0,361366974.0
75,114061103.0,9781.0,432040819.0,38587974.0,24169153.0,16218288.0,91.0,83671.0,2725440.0,511016234.0,508290794.0
76,114061503.0,10111.0,591162914.0,40597027.0,33662680.0,15613190.0,125.0,156482.0,5097134.0,681035811.0,675938677.0
77,114062003.0,13080.0,700592141.0,54806079.0,28006352.0,20399490.0,143.0,376502.0,12263909.0,803804062.0,791540153.0
78,114062503.0,8250.0,406705974.0,29413382.0,9519102.0,10052362.0,80.0,91634.0,2984821.0,455690820.0,452705999.0
79,114063003.0,15954.0,837926310.0,95512037.0,57706823.0,47600718.0,173.0,244043.0,7949283.0,1038745888.0,1030796605.0
80,114063503.0,9003.0,375326249.0,29705292.0,19694987.0,10614233.0,61.0,77731.0,2531954.0,435340761.0,432808807.0
81,114064003.0,6454.0,281783920.0,31049150.0,26288597.0,15304675.0,82.0,107508.0,3501889.0,354426342.0,350924453.0
82,114065503.0,12576.0,496092331.0,24211847.0,10510272.0,12998731.0,59.0,61575.0,2005700.0,543813181.0,541807481.0
83,114066503.0,6326.0,333533523.0,41238064.0,35894664.0,17157655.0,75.0,187420.0,6104886.0,427823906.0,421719020.0
84,114067002.0,34930.0,861390478.0,37767864.0,12764898.0,11809331.0,194.0,180903.0,5892606.0,923732571.0,917839965.0
85,114067503.0,6776.0,353429258.0,36363563.0,20947818.0,14203548.0,67.0,62077.0,2022052.0,424944187.0,422922135.0
86,114068003.0,5839.0,243858578.0,50418802.0,15978759.0,7893298.0,56.0,73763.0,2402704.0,318149437.0,315746733.0
87,114068103.0,11649.0,595938910.0,75831206.0,36465485.0,21896542.0,193.0,278724.0,9078958.0,730132143.0,721053185.0
88,114069103.0,19243.0,1065286676.0,110679476.0,82478875.0,50836248.0,244.0,373984.0,12181889.0,1309281275.0,1297099386.0
89,114069353.0,6492.0,416146229.0,88351989.0,87522506.0,58091297.0,132.0,550043.0,17916710.0,650112021.0,632195311.0
90,108070502.0,25405.0,852673790.0,64251961.0,44264366.0,25604657.0,108.0,199809.0,6508436.0,986794774.0,980286338.0
91,108071003.0,3892.0,154689306.0,19682594.0,5405144.0,5814758.0,23.0,63795.0,2078013.0,185591802.0,183513789.0
92,108071504.0,2422.0,79151841.0,8008493.0,3279974.0,1965918.0,11.0,5236.0,170554.0,92406226.0,92235672.0
93,108073503.0,12731.0,589387803.0,119438824.0,60714191.0,32147287.0,113.0,174739.0,5691824.0,801688105.0,795996281.0
94,108077503.0,6224.0,214020901.0,25506630.0,17887688.0,8403996.0,41.0,61657.0,2008371.0,265819215.0,263810844.0
95,108078003.0,6003.0,220858209.0,16475921.0,10035465.0,5658690.0,33.0,42789.0,1393779.0,253028285.0,251634506.0
96,108079004.0,1578.0,51972317.0,4461851.0,2550761.0,1226657.0,5.0,3116.0,101498.0,60211586.0,60110088.0
97,117080503.0,6266.0,247075549.0,20184482.0,13372705.0,9654611.0,1233.0,1634003.0,53224853.0,290287347.0,237062494.0
98,117081003.0,2589.0,80240378.0,6845943.0,9739532.0,2416235.0,76.0,89167.0,2904463.0,99242088.0,96337625.0
99,117083004.0,2500.0,79377747.0,10428897.0,15189623.0,2427308.0,374.0,454967.0,14819772.0,107423575.0,92603803.0
100,117086003.0,3637.0,141607162.0,6292269.0,3921163.0,4293520.0,744.0,873412.0,28449902.0,156114114.0,127664212.0
101,117086503.0,4827.0,157467150.0,12757507.0,18992822.0,7670086.0,210.0,225326.0,7339609.0,196887565.0,189547956.0
102,117086653.0,4597.0,150218775.0,13341925.0,31049385.0,6575759.0,716.0,970115.0,31599837.0,201185844.0,169586007.0
103,117089003.0,4191.0,136570445.0,14274061.0,32477337.0,5313900.0,100.0,93810.0,3055700.0,188635743.0,185580043.0
104,122091002.0,30053.0,1440305857.0,119314261.0,48042885.0,32229725.0,517.0,853532.0,27802345.0,1639892728.0,1612090383.0
105,122091303.0,4487.0,169796240.0,9042573.0,3725125.0,2781426.0,65.0,73223.0,2385114.0,185345364.0,182960250.0
106,122091352.0,25381.0,1066185145.0,47249782.0,14129145.0,12277780.0,293.0,394462.0,12848925.0,1139841852.0,1126992927.0
107,122092002.0,25625.0,1213299600.0,122526118.0,55363987.0,64635037.0,338.0,578846.0,18854919.0,1455824742.0,1436969823.0
108,122092102.0,57044.0,4845141944.0,668719006.0,553374950.0,232674096.0,1891.0,5965543.0,194317362.0,6299909996.0,6105592634.0
109,122092353.0,36295.0,3625382019.0,783933126.0,400350252.0,243335389.0,2119.0,10612801.0,345693844.0,5053000786.0,4707306942.0
110,122097203.0,5291.0,254223490.0,18750502.0,12455514.0,4226580.0,184.0,317092.0,10328730.0,289656086.0,279327356.0
111,122097502.0,32529.0,1922513889.0,167092386.0,96887484.0,68705695.0,780.0,1758881.0,57292541.0,2255199454.0,2197906913.0
112,122097604.0,6330.0,796390724.0,257904104.0,269285367.0,97927361.0,581.0,5439017.0,177166678.0,1421507556.0,1244340878.0
113,122098003.0,7697.0,424677255.0,90439278.0,54185673.0,33761571.0,279.0,906728.0,29535114.0,603063777.0,573528663.0
114,122098103.0,24168.0,1460492848.0,174319524.0,133274639.0,53871099.0,373.0,1010537.0,32916515.0,1821958110.0,1789041595.0
115,122098202.0,33299.0,2540177179.0,281859792.0,193408857.0,132068380.0,1730.0,5879674.0,191520326.0,3147514208.0,2955993882.0
116,122098403.0,18448.0,947264652.0,80390111.0,43597399.0,26631625.0,235.0,302065.0,9839251.0,1097883787.0,1088044536.0
117,104101252.0,26048.0,1019089344.0,73188785.0,46619713.0,35106579.0,123.0,175153.0,5705309.0,1174004421.0,1168299112.0
118,104103603.0,4355.0,172844294.0,10190129.0,5783545.0,4771874.0,13.0,11276.0,367296.0,193589842.0,193222546.0
119,104105003.0,10701.0,887391239.0,140641846.0,72640078.0,47482545.0,211.0,635085.0,20686808.0,1148155708.0,1127468900.0
120,104105353.0,4162.0,154426579.0,10049758.0,5423439.0,3281511.0,23.0,15377.0,500879.0,173181287.0,172680408.0
121,104107903.0,24470.0,1747927366.0,155334193.0,73781087.0,59625557.0,330.0,652860.0,21265798.0,2036668203.0,2015402405.0
122,104107503.0,7970.0,317583261.0,27931912.0,16351906.0,11347586.0,56.0,21695.0,706678.0,373214665.0,372507987.0
123,104107803.0,9144.0,418726525.0,50111726.0,37471287.0,21390533.0,69.0,154062.0,5018306.0,527700071.0,522681765.0
124,108110603.0,2199.0,71078622.0,2075275.0,1467884.0,747540.0,5.0,5046.0,164365.0,75369321.0,75204956.0
125,108111203.0,4707.0,165825999.0,10803090.0,5670621.0,4502605.0,18.0,35850.0,1167752.0,186802315.0,185634563.0
126,108111303.0,6270.0,242391865.0,21836347.0,10613904.0,8444376.0,28.0,16034.0,522280.0,283286492.0,282764212.0
127,108111403.0,2977.0,100471121.0,3700902.0,2085715.0,1559217.0,11.0,8581.0,279511.0,107816955.0,107537444.0
128,108112003.0,2166.0,63342586.0,2241257.0,745696.0,1195510.0,4.0,471.0,15342.0,67525049.0,67509707.0
129,108112203.0,5964.0,230369751.0,22811835.0,6962230.0,5548181.0,30.0,38513.0,1254495.0,265691997.0,264437502.0
130,108112502.0,10207.0,247345208.0,8806755.0,5479656.0,6270922.0,25.0,30286.0,986515.0,267902541.0,266916026.0
131,108114503.0,3516.0,121574916.0,7162637.0,3656124.0,2662121.0,11.0,6735.0,219381.0,135055798.0,134836417.0
132,108116003.0,5874.0,221605855.0,18323150.0,8654947.0,5117450.0,29.0,46087.0,1501205.0,253701402.0,252200197.0
133,108116303.0,2788.0,96416932.0,3717245.0,2709813.0,2179115.0,19.0,2862.0,93225.0,105023105.0,104929880.0
134,108116503.0,6430.0,282511896.0,33261422.0,10718578.0,11267185.0,54.0,52097.0,1696971.0,337759081.0,336062110.0
135,108118503.0,6224.0,292574434.0,44187706.0,21692008.0,22643118.0,79.0,65804.0,2143453.0,381097266.0,378953813.0
136,109122703.0,2271.0,67647081.0,3939572.0,4652637.0,3337668.0,13.0,11604.0,377980.0,79576958.0,79198978.0
137,121135003.0,6935.0,260041279.0,21110665.0,61965590.0,9135388.0,195.0,447768.0,14585277.0,352252922.0,337667645.0
138,121135503.0,8259.0,324457785.0,22237882.0,16964978.0,9977079.0,68.0,85242.0,2776612.0,373637724.0,370861112.0
139,121136503.0,6434.0,263997125.0,19051502.0,37582898.0,9145795.0,50.0,64689.0,2107134.0,329777320.0,327670186.0
140,121136603.0,5421.0,173150279.0,5263261.0,9150519.0,4686567.0,24.0,37592.0,1224495.0,192250626.0,191026131.0
141,121139004.0,2263.0,80141622.0,6651841.0,10848372.0,3108174.0,18.0,215933.0,7033648.0,100750009.0,93716361.0
142,110141003.0,6251.0,235672947.0,14652521.0,7451234.0,4851172.0,37.0,40047.0,1304463.0,262627874.0,261323411.0
143,110141103.0,11288.0,489309087.0,35879445.0,21932678.0,12496875.0,63.0,57072.0,1859023.0,559618085.0,557759062.0
144,110147003.0,5751.0,207802777.0,31653832.0,20753829.0,8301137.0,42.0,40405.0,1316124.0,268511575.0,267195451.0
145,110148002.0,30177.0,1662632787.0,202419983.0,250465217.0,107685052.0,648.0,851865.0,27748046.0,2223203039.0,2195454993.0
146,124150503.0,13923.0,1016537983.0,105933808.0,96975920.0,52856131.0,3301.0,11167030.0,363746906.0,1272303842.0,908556936.0
147,124151902.0,30091.0,1512923634.0,92331685.0,50367035.0,38978116.0,761.0,1341728.0,43704495.0,1694600470.0,1650895975.0
148,124152003.0,32532.0,3051317635.0,367471673.0,348084623.0,121246613.0,1623.0,4613208.0,150267362.0,3888120544.0,3737853182.0
149,124153503.0,12794.0,1292012437.0,243880289.0,237198944.0,125552744.0,672.0,2979271.0,97044658.0,1898644414.0,1801599756.0
150,124154003.0,12661.0,987582816.0,149768878.0,146183461.0,80455882.0,2865.0,12077964.0,393419023.0,1363991037.0,970572014.0
151,124156503.0,8015.0,368699886.0,71122205.0,42206039.0,92145566.0,432.0,799729.0,26049805.0,574173696.0,548123891.0
152,124156603.0,15895.0,1278327023.0,202123475.0,113264100.0,66105871.0,448.0,1313838.0,42796026.0,1659820469.0,1617024443.0
153,124156703.0,10655.0,552076621.0,44009796.0,21501027.0,13757711.0,1252.0,2626636.0,85558176.0,631345155.0,545786979.0
154,124157203.0,16548.0,1209382016.0,134845495.0,76781403.0,50962228.0,416.0,845831.0,27551498.0,1471971142.0,1444419644.0
155,124157802.0,19774.0,2477103876.0,534410583.0,394861056.0,234380790.0,1324.0,5852570.0,190637459.0,3640756305.0,3450118846.0
156,124158503.0,10742.0,1205225315.0,255747385.0,221265283.0,134858673.0,2207.0,12977403.0,422716710.0,1817096656.0,1394379946.0
157,124159002.0,52031.0,4184966791.0,582348468.0,472630178.0,248207556.0,3516.0,11713410.0,381544300.0,5488152993.0,5106608693.0
158,106160303.0,2593.0,89271284.0,5599244.0,3475771.0,2653219.0,18.0,7190.0,234202.0,100999518.0,100765316.0
159,106161203.0,3186.0,118008976.0,12803224.0,14123083.0,8875981.0,38.0,22870.0,744951.0,153811264.0,153066313.0
160,106161703.0,3136.0,103334107.0,11958245.0,6790376.0,4753503.0,16.0,12893.0,419967.0,126836231.0,126416264.0
161,106166503.0,3466.0,112639542.0,12298655.0,5758915.0,4167814.0,10.0,17638.0,574528.0,134864926.0,134290398.0
162,106167504.0,2160.0,74042412.0,7023151.0,6076040.0,5607904.0,14.0,10741.0,349870.0,92749507.0,92399637.0
163,106168003.0,3594.0,118606629.0,8621953.0,6361950.0,3483138.0,15.0,26043.0,848306.0,137073670.0,136225364.0
164,106169003.0,1818.0,54205146.0,4811745.0,2055403.0,1653806.0,8.0,3453.0,112476.0,62726100.0,62613624.0
165,110171003.0,8798.0,277453231.0,21275735.0,11434076.0,11543121.0,32.0,24648.0,802866.0,321706163.0,320903297.0
166,110171803.0,3352.0,104555006.0,9264419.0,4209626.0,3023040.0,15.0,22336.0,727557.0,121052091.0,120324534.0
167,106172003.0,14377.0,519089949.0,64263354.0,26401319.0,20268630.0,87.0,62278.0,2028599.0,630023252.0,627994653.0
168,110173003.0,2372.0,78195428.0,3106007.0,1043851.0,1882510.0,14.0,17525.0,570847.0,84227796.0,83656949.0
169,110173504.0,959.0,28279831.0,2402567.0,679797.0,870435.0,2.0,1918.0,62476.0,32232630.0,32170154.0
170,110175003.0,2914.0,100739240.0,4120546.0,1682847.0,2341606.0,18.0,15369.0,500619.0,108884239.0,108383620.0
171,110177003.0,6044.0,218398062.0,15089364.0,6314567.0,4654236.0,39.0,46465.0,1513518.0,244456229.0,242942711.0
172,110179003.0,3349.0,117437255.0,5167316.0,2300504.0,2193223.0,13.0,12406.0,404104.0,127098298.0,126694194.0
173,110183602.0,15238.0,553678784.0,53466881.0,29235578.0,14826196.0,82.0,125416.0,4085212.0,651207439.0,647122227.0
174,116191004.0,2613.0,92161411.0,6936524.0,5206511.0,2778364.0,18.0,16825.0,548046.0,107082810.0,106534764.0
175,116191103.0,10406.0,374862568.0,22674316.0,12352004.0,10268654.0,72.0,95522.0,3111466.0,420157542.0,417046076.0
176,116191203.0,6382.0,258944103.0,21014700.0,16627018.0,7617350.0,64.0,57741.0,1880814.0,304203171.0,302322357.0
177,116191503.0,7152.0,323254548.0,30563566.0,23432020.0,11883073.0,67.0,85376.0,2780977.0,389133207.0,386352230.0
178,116195004.0,2400.0,92788616.0,9597264.0,4399507.0,2793680.0,16.0,13420.0,437134.0,109579067.0,109141933.0
179,116197503.0,5285.0,222195918.0,22375213.0,8968531.0,9281458.0,40.0,30487.0,993062.0,262821120.0,261828058.0
180,105201033.0,8126.0,251863001.0,36370318.0,17852940.0,9817656.0,89.0,58690.0,1911726.0,315903915.0,313992189.0
181,105201352.0,13017.0,444991710.0,56425658.0,45993320.0,21219698.0,97.0,122336.0,3984886.0,568630386.0,564645500.0
182,105204703.0,9960.0,355988746.0,41111277.0,21792188.0,9426873.0,83.0,61909.0,2016580.0,428319084.0,426302504.0
183,115210503.0,10177.0,408602162.0,46804213.0,32293112.0,13426245.0,76.0,75099.0,2446221.0,501125732.0,498679511.0
184,115211003.0,4709.0,262616571.0,37664945.0,13084519.0,13517610.0,91.0,98860.0,3220195.0,326883645.0,323663450.0
185,115211103.0,17667.0,712302424.0,64046168.0,36491665.0,32309499.0,159.0,314042.0,10229381.0,845149756.0,834920375.0
186,115211603.0,29366.0,1835444668.0,262461053.0,150930265.0,82866466.0,418.0,930726.0,30316808.0,2331702452.0,2301385644.0
187,115212503.0,10219.0,488917610.0,29885335.0,19762299.0,12653341.0,58.0,48093.0,1566547.0,551218585.0,549652038.0
188,115216503.0,15124.0,783937991.0,121367587.0,45073157.0,38223965.0,145.0,1066579.0,34741987.0,988602700.0,953860713.0
189,115218003.0,11911.0,445594161.0,48843214.0,19930093.0,10695305.0,76.0,92032.0,2997785.0,525062773.0,522064988.0
190,115218303.0,7656.0,357138339.0,34463038.0,17137705.0,16296902.0,74.0,93462.0,3044365.0,425035984.0,421991619.0
191,115221402.0,47338.0,2270690116.0,179259088.0,100891959.0,89144985.0,394.0,678912.0,22114397.0,2639986148.0,2617871751.0
192,115221753.0,11944.0,849979793.0,84036970.0,53761902.0,45581457.0,246.0,375411.0,12228371.0,1033360122.0,1021131751.0
193,115222504.0,3630.0,161044373.0,9430786.0,5534431.0,4409231.0,12.0,12035.0,392020.0,180418821.0,180026801.0
194,115222752.0,21106.0,586750990.0,28464306.0,23770581.0,7267738.0,103.0,73619.0,2398013.0,646253615.0,643855602.0
195,115224003.0,12745.0,718583544.0,71292591.0,45700876.0,24009854.0,150.0,195503.0,6368176.0,859586865.0,853218689.0
196,115226003.0,9235.0,372721003.0,14414200.0,8341588.0,7318535.0,47.0,41537.0,1352997.0,402795326.0,401442329.0
197,115226103.0,3190.0,118012411.0,13948696.0,6321717.0,6017826.0,12.0,52701.0,1716645.0,144300650.0,142584005.0
198,115228003.0,3924.0,114759184.0,2995640.0,895132.0,1307285.0,10.0,7353.0,239511.0,119957241.0,119717730.0
199,115228303.0,12758.0,586035944.0,52270269.0,30583054.0,23936539.0,111.0,130714.0,4257785.0,692825806.0,688568021.0
200,115229003.0,4344.0,147610466.0,21507060.0,6873080.0,4311488.0,21.0,11359.0,370000.0,180302094.0,179932094.0
201,125231232.0,13326.0,345383628.0,11798689.0,3029768.0,2107021.0,472.0,355051.0,11565179.0,362319106.0,350753927.0
202,125231303.0,10984.0,489000997.0,20077669.0,6753492.0,6787804.0,1094.0,1463872.0,47683127.0,522619962.0,474936835.0
203,125234103.0,13482.0,1126137325.0,152029748.0,97965014.0,58647850.0,2127.0,7467938.0,243255309.0,1434779937.0,1191524628.0
204,125234502.0,22471.0,1784444006.0,247272782.0,177926540.0,108777558.0,951.0,2642720.0,86082085.0,2318420886.0,2232338801.0
205,125235103.0,10602.0,482727721.0,19788942.0,6819566.0,6315466.0,370.0,522907.0,17032801.0,515651695.0,498618894.0
206,125235502.0,18502.0,1430771403.0,340343487.0,210556854.0,120543449.0,885.0,3224669.0,105038078.0,2102215193.0,1997177115.0
207,125236903.0,12887.0,690026969.0,32786592.0,10921728.0,14003101.0,932.0,1550359.0,50500293.0,747738390.0,697238097.0
208,125237603.0,11491.0,1661762587.0,462765253.0,561365004.0,216428170.0,931.0,6148502.0,200276938.0,2902321014.0,2702044076.0
209,125237702.0,18834.0,947451715.0,36301391.0,17009208.0,16102105.0,792.0,1135834.0,36997850.0,1016864419.0,979866569.0
210,125237903.0,16803.0,1352807041.0,280775542.0,159139471.0,103905563.0,1256.0,5024944.0,163678958.0,1896627617.0,1732948659.0
211,125238402.0,14310.0,523482344.0,17263025.0,3819273.0,5235403.0,315.0,337260.0,10985668.0,549800045.0,538814377.0
212,125238502.0,13035.0,849229282.0,59985025.0,27855835.0,34080292.0,627.0,1144268.0,37272573.0,971150434.0,933877861.0
213,125239452.0,39635.0,1662759087.0,105283864.0,30500720.0,27799657.0,886.0,1291487.0,42067980.0,1826343328.0,1784275348.0
