,aun,marketvalue,personalincome,wadm,mvperwadm,market_value_aid_ratio,piperwadm,personal_income_aid_ratio,mvpi
33,102027451,"$14,182,221,505","$6,730,609,611",32832.049,"$431,962",0.4514,"$205,001",0.3565,0.4134
34,103027503,"$1,143,884,663","$711,166,185",4821.024,"$237,270",0.6987,"$147,513",0.537,0.634
35,103027753,"$1,514,475,956","$1,214,680,793",2228.023,"$679,739",0.1367,"$545,183",0.1,0.15
36,103028203,"$462,613,614","$261,942,413",1243.907,"$371,903",0.5277,"$210,580",0.339,0.4522
37,103028302,"$1,544,890,438","$946,246,843",5659.499,"$272,973",0.6533,"$167,196",0.4752,0.5819
38,103028653,"$244,665,354","$188,894,652",1938.871,"$126,189",0.8398,"$97,425",0.6942,0.7814
39,103028703,"$860,834,056","$554,662,146",3060.634,"$281,260",0.6428,"$181,224",0.4311,0.558
40,103028753,"$539,550,840","$365,776,271",2403.401,"$224,494",0.7149,"$152,191",0.5223,0.6378
41,103028833,"$625,788,070","$272,181,465",2259.032,"$277,016",0.6482,"$120,485",0.6218,0.6376
42,103028853,"$269,031,518","$144,144,980",1956.602,"$137,499",0.8254,"$73,671",0.7688,0.8027
43,103029203,"$1,628,996,417","$1,515,026,362",4822.944,"$337,759",0.571,"$314,128",0.1,0.3826
44,103029403,"$1,514,816,399","$803,400,813",3794.997,"$399,161",0.493,"$211,699",0.3355,0.43
45,103029553,"$1,071,476,985","$580,016,698",3280.072,"$326,662",0.5851,"$176,830",0.4449,0.5289
46,103029603,"$919,340,628","$394,430,961",3351.302,"$274,323",0.6516,"$117,694",0.6306,0.6431
47,103029803,"$328,378,956","$238,631,637",1545.023,"$212,539",0.7301,"$154,451",0.5152,0.644
48,103029902,"$1,541,967,366","$985,222,067",5912.307,"$260,806",0.6688,"$166,639",0.4769,0.5919
49,128030603,"$314,836,511","$161,867,468",1677.181,"$187,717",0.7616,"$96,511",0.6971,0.7357
50,128030852,"$1,599,357,051","$806,747,817",6668.781,"$239,827",0.6954,"$120,973",0.6203,0.6653
51,128033053,"$703,074,621","$324,450,059",2316.398,"$303,520",0.6145,"$140,066",0.5603,0.5928
52,128034503,"$216,075,045","$110,951,882",969.751,"$222,814",0.717,"$114,412",0.6409,0.6865
53,127040503,"$233,163,466","$116,682,219",1460.535,"$159,642",0.7973,"$79,890",0.7492,0.7779
54,127040703,"$924,200,735","$495,963,507",3339.951,"$276,710",0.6486,"$148,494",0.5339,0.6026
55,127041203,"$779,083,090","$401,211,431",2420.312,"$321,893",0.5912,"$165,768",0.4797,0.5465
56,127041503,"$322,341,747","$176,530,949",2005.8,"$160,704",0.7959,"$88,010",0.7238,0.767
57,127041603,"$952,090,560","$428,325,287",3076.059,"$309,516",0.6069,"$139,244",0.5629,0.5892
58,127042003,"$1,075,983,422","$423,934,783",2834.765,"$379,567",0.5179,"$149,548",0.5306,0.5229
59,127042853,"$492,695,376","$234,728,849",1857.162,"$265,294",0.6631,"$126,391",0.6033,0.6391
60,127044103,"$830,133,839","$427,106,973",2815.522,"$294,841",0.6255,"$151,697",0.5238,0.5848
61,127045303,"$59,259,584","$33,095,650",520.335,"$113,887",0.8554,"$63,604",0.8004,0.8333
62,127045653,"$293,406,614","$182,156,369",1910.139,"$153,604",0.8049,"$95,362",0.7007,0.7631
63,127045853,"$497,375,702","$251,028,247",1893.236,"$262,711",0.6664,"$132,592",0.5838,0.6333
64,127046903,"$204,468,789","$110,379,275",1011.776,"$202,088",0.7434,"$109,094",0.6576,0.709
65,127047404,"$462,604,633","$178,827,264",1422.954,"$325,101",0.5871,"$125,673",0.6055,0.5944
66,127049303,"$228,490,545","$111,852,068",933.775,"$244,695",0.6892,"$119,784",0.624,0.6631
67,108051003,"$1,020,760,381","$289,324,337",2639.182,"$386,771",0.5088,"$109,626",0.6559,0.5675
68,108051503,"$551,647,475","$174,653,978",1875.763,"$294,092",0.6265,"$93,110",0.7077,0.6589
69,108053003,"$525,570,000","$153,370,348",1596.81,"$329,137",0.582,"$96,047",0.6985,0.6286
70,108056004,"$310,534,912","$120,465,216",1211.081,"$256,411",0.6744,"$99,469",0.6878,0.6797
71,108058003,"$330,542,594","$96,520,581",1298.668,"$254,524",0.6768,"$74,322",0.7667,0.7126
72,114060503,"$330,431,782","$145,630,671",1209.861,"$273,115",0.6531,"$120,369",0.6222,0.6406
73,114060753,"$3,495,538,095","$1,306,898,485",8368.122,"$417,720",0.4695,"$156,175",0.5098,0.4856
74,114060853,"$854,993,918","$316,616,404",1970.722,"$433,848",0.449,"$160,660",0.4957,0.4676
75,114061103,"$1,256,704,948","$465,017,697",3262.259,"$385,225",0.5107,"$142,544",0.5526,0.5274
76,114061503,"$1,342,422,492","$600,059,229",4331.203,"$309,942",0.6064,"$138,543",0.5651,0.5898
77,114062003,"$1,729,452,739","$731,125,515",5049.62,"$342,491",0.565,"$144,788",0.5455,0.5572
78,114062503,"$1,083,077,109","$418,067,590",3162.678,"$342,455",0.5651,"$132,187",0.5851,0.573
79,114063003,"$2,016,048,185","$907,831,177",4995.037,"$403,610",0.4874,"$181,746",0.4295,0.4642
80,114063503,"$1,053,852,757","$385,764,829",2842.971,"$370,687",0.5292,"$135,690",0.5741,0.5471
81,114064003,"$958,281,877","$344,730,987",1771.677,"$540,889",0.313,"$194,578",0.3892,0.3434
82,114065503,"$1,559,673,714","$485,341,777",4210.083,"$370,461",0.5295,"$115,280",0.6381,0.5729
83,114066503,"$970,207,781","$402,644,987",2059.53,"$471,082",0.4017,"$195,503",0.3863,0.3955
84,114067002,"$1,556,208,126","$789,293,966",20919.553,"$74,390",0.9056,"$37,729",0.8816,0.8959
85,114067503,"$1,083,644,135","$411,654,020",2346.645,"$461,784",0.4135,"$175,422",0.4493,0.4278
86,114068003,"$806,090,846","$285,104,742",1784.816,"$451,638",0.4264,"$159,739",0.4986,0.4552
87,114068103,"$1,976,525,378","$637,011,391",4090.471,"$483,202",0.3863,"$155,730",0.5112,0.4361
88,114069103,"$3,084,497,721","$1,161,295,829",6984.411,"$441,626",0.4391,"$166,269",0.4781,0.4546
89,114069353,"$986,170,888","$841,137,403",2277.585,"$432,989",0.4501,"$369,311",0.1,0.31
90,108070502,"$2,067,633,943","$919,274,752",9244.987,"$223,649",0.716,"$99,434",0.6879,0.7047
91,108071003,"$378,769,599","$163,259,423",1484.713,"$255,113",0.676,"$109,960",0.6549,0.6675
92,108071504,"$219,800,702","$82,905,966",1028.971,"$213,612",0.7287,"$80,571",0.7471,0.736
93,108073503,"$1,552,762,032","$745,300,992",4081.255,"$380,461",0.5168,"$182,615",0.4268,0.4807
94,108077503,"$720,689,689","$259,328,869",2199.06,"$327,726",0.5838,"$117,927",0.6298,0.6021
95,108078003,"$600,609,524","$226,561,109",2139.804,"$280,684",0.6435,"$105,879",0.6677,0.6531
96,108079004,"$133,293,865","$54,105,330",608.118,"$219,190",0.7216,"$88,971",0.7207,0.7211
97,117080503,"$650,036,501","$262,382,854",2589.984,"$250,980",0.6813,"$101,306",0.682,0.6815
98,117081003,"$268,164,451","$115,416,441",1204.045,"$222,719",0.7172,"$95,857",0.6991,0.7099
99,117083004,"$272,367,758","$88,982,812",996.026,"$273,454",0.6527,"$89,337",0.7196,0.6794
100,117086003,"$313,124,172","$129,028,646",1293.064,"$242,156",0.6925,"$99,785",0.6868,0.6902
101,117086503,"$576,005,152","$229,999,274",1845.857,"$312,052",0.6037,"$124,602",0.6089,0.6057
102,117086653,"$527,130,270","$194,219,962",1857.552,"$283,776",0.6396,"$104,556",0.6718,0.6524
103,117089003,"$493,790,626","$210,161,742",1665.449,"$296,490",0.6235,"$126,189",0.6039,0.6156
104,122091002,"$5,313,657,382","$1,390,632,933",8560.342,"$620,729",0.2116,"$162,450",0.4901,0.3229
105,122091303,"$592,087,527","$178,035,456",1496.72,"$395,590",0.4976,"$118,950",0.6266,0.5491
106,122091352,"$3,364,120,950","$983,115,390",8235.003,"$408,514",0.4812,"$119,382",0.6253,0.5388
107,122092002,"$4,582,308,088","$1,307,608,779",6647.063,"$689,373",0.1244,"$196,719",0.3825,0.2276
108,122092102,"$14,762,607,313","$5,148,055,492",23156.268,"$637,521",0.1903,"$222,318",0.3021,0.2349
109,122092353,"$10,497,218,182","$4,150,838,367",13404.747,"$783,097",0.1,"$309,654",0.1,0.15
110,122097203,"$516,662,833","$190,912,722",1144.257,"$451,526",0.4265,"$166,844",0.4763,0.4464
111,122097502,"$6,749,894,436","$2,084,082,230",10742.075,"$628,360",0.2019,"$194,011",0.391,0.2775
112,122097604,"$2,537,451,885","$1,135,129,382",1870.925,"$1,356,255",0.1,"$606,720",0.1,0.15
113,122098003,"$2,414,239,212","$567,274,379",2119.594,"$1,139,010",0.1,"$267,633",0.1599,0.15
114,122098103,"$5,070,433,502","$1,493,551,018",8706.17,"$582,395",0.2603,"$171,550",0.4615,0.3407
115,122098202,"$7,594,047,701","$2,721,480,998",12756.344,"$595,315",0.2439,"$213,343",0.3303,0.2784
116,122098403,"$3,388,883,752","$943,507,040",6345.697,"$534,044",0.3217,"$148,684",0.5333,0.4063
117,104101252,"$2,745,109,155","$1,206,932,764",8788.128,"$312,365",0.6033,"$137,336",0.5689,0.5894
118,104103603,"$411,496,898","$199,008,210",1944.877,"$211,579",0.7313,"$102,324",0.6788,0.7102
119,104105003,"$1,777,341,632","$989,546,151",3833.481,"$463,636",0.4112,"$258,132",0.1897,0.3225
120,104105353,"$405,532,388","$220,860,455",1735.615,"$233,653",0.7033,"$127,251",0.6006,0.6621
121,104107903,"$3,852,813,435","$1,824,969,349",8460.02,"$455,414",0.4216,"$215,716",0.3228,0.382
122,104107503,"$899,506,287","$388,656,354",2628.863,"$342,165",0.5654,"$147,841",0.5359,0.5535
123,104107803,"$1,168,869,474","$519,060,063",3153.432,"$370,665",0.5292,"$164,601",0.4833,0.5108
124,108110603,"$125,633,949","$71,271,083",791.635,"$158,701",0.7985,"$90,030",0.7174,0.766
125,108111203,"$313,711,796","$180,208,895",1753.158,"$178,940",0.7728,"$102,791",0.6774,0.7345
126,108111303,"$653,209,373","$274,543,026",2058.833,"$317,271",0.5971,"$133,348",0.5814,0.5907
127,108111403,"$175,900,510","$97,579,793",1065.867,"$165,030",0.7904,"$91,549",0.7126,0.7592
128,108112003,"$99,988,517","$65,373,441",880.769,"$113,524",0.8559,"$74,223",0.767,0.8203
129,108112203,"$450,491,434","$247,458,437",2297.761,"$196,056",0.751,"$107,695",0.662,0.7154
130,108112502,"$570,042,420","$296,625,066",3605.062,"$158,122",0.7992,"$82,280",0.7417,0.7761
131,108114503,"$209,666,423","$130,800,245",1398.379,"$149,935",0.8096,"$93,537",0.7064,0.7682
132,108116003,"$458,310,453","$252,515,900",2083.228,"$220,000",0.7206,"$121,213",0.6195,0.6801
133,108116303,"$170,074,911","$104,141,156",1061.038,"$160,291",0.7965,"$98,150",0.6919,0.7546
134,108116503,"$924,136,042","$338,494,532",1903.0,"$485,620",0.3832,"$177,874",0.4416,0.4065
135,108118503,"$570,539,387","$407,209,551",1890.018,"$301,869",0.6166,"$215,452",0.3237,0.4993
136,109122703,"$218,737,894","$81,440,173",835.985,"$261,652",0.6677,"$97,418",0.6942,0.6782
137,121135003,"$1,579,465,155","$250,895,230",2665.89,"$592,471",0.2475,"$94,113",0.7046,0.4303
138,121135503,"$944,292,391","$333,377,639",2858.931,"$330,295",0.5805,"$116,609",0.634,0.6019
139,121136503,"$785,697,596","$270,150,329",2318.572,"$338,871",0.5696,"$116,515",0.6343,0.5954
140,121136603,"$346,048,660","$171,552,137",1946.771,"$177,755",0.7743,"$88,121",0.7234,0.7538
141,121139004,"$324,650,066","$88,496,663",803.357,"$404,116",0.4868,"$110,158",0.6542,0.5536
142,110141003,"$677,302,260","$247,752,981",2148.694,"$315,215",0.5997,"$115,303",0.6381,0.615
143,110141103,"$1,352,950,210","$491,009,877",3425.874,"$394,921",0.4984,"$143,323",0.5501,0.519
144,110147003,"$791,795,486","$244,714,608",1796.519,"$440,738",0.4402,"$136,215",0.5724,0.493
145,110148002,"$6,282,030,872","$1,839,393,760",8304.116,"$756,496",0.1,"$221,503",0.3047,0.1818
146,124150503,"$2,609,882,375","$968,016,819",6941.392,"$375,988",0.5225,"$139,455",0.5623,0.5384
147,124151902,"$4,019,602,109","$1,486,269,987",10330.729,"$389,091",0.5058,"$143,868",0.5484,0.5227
148,124152003,"$7,316,891,412","$3,204,806,777",14500.046,"$504,611",0.3591,"$221,020",0.3062,0.3378
149,124153503,"$5,186,985,459","$1,722,858,942",4738.174,"$1,094,722",0.1,"$363,612",0.1,0.15
150,124154003,"$2,805,731,758","$838,963,157",5247.289,"$534,701",0.3209,"$159,885",0.4981,0.3917
151,124156503,"$1,337,034,066","$392,869,270",3208.131,"$416,764",0.4707,"$122,460",0.6156,0.5286
152,124156603,"$3,260,468,664","$1,428,796,335",6078.375,"$536,404",0.3187,"$235,062",0.2621,0.296
153,124156703,"$1,652,107,241","$516,882,969",5055.15,"$326,816",0.5849,"$102,248",0.6791,0.6225
154,124157203,"$3,007,104,220","$1,339,008,336",4460.901,"$674,102",0.1438,"$300,165",0.1,0.15
155,124157802,"$7,960,932,334","$3,172,127,654",7588.922,"$1,049,020",0.1,"$417,994",0.1,0.15
156,124158503,"$3,477,677,256","$1,397,914,995",4780.828,"$727,421",0.1,"$292,400",0.1,0.15
157,124159002,"$12,536,540,440","$4,698,094,232",14333.844,"$874,611",0.1,"$327,762",0.1,0.15
158,106160303,"$272,288,546","$107,180,216",880.254,"$309,329",0.6071,"$121,760",0.6178,0.6113
159,106161203,"$365,098,600","$142,729,075",986.432,"$370,120",0.5299,"$144,692",0.5458,0.5362
160,106161703,"$290,250,923","$119,212,638",1083.562,"$267,867",0.6598,"$110,019",0.6547,0.6576
161,106166503,"$293,920,042","$130,568,871",1274.363,"$230,640",0.7071,"$102,458",0.6784,0.6955
162,106167504,"$278,466,175","$96,692,119",702.716,"$396,271",0.4967,"$137,597",0.5681,0.5252
163,106168003,"$293,716,839","$151,362,574",1372.152,"$214,055",0.7282,"$110,310",0.6538,0.6984
164,106169003,"$119,914,330","$58,596,135",763.376,"$157,084",0.8005,"$76,759",0.7591,0.7839
165,110171003,"$742,393,718","$319,519,247",2825.616,"$262,736",0.6663,"$113,079",0.6451,0.6577
166,110171803,"$234,811,696","$121,541,472",1348.008,"$174,191",0.7788,"$90,163",0.717,0.754
167,106172003,"$1,291,740,036","$613,958,178",4899.485,"$263,648",0.6652,"$125,310",0.6067,0.6417
168,110173003,"$155,915,679","$78,901,461",975.005,"$159,912",0.7969,"$80,924",0.746,0.7765
169,110173504,"$67,564,246","$30,226,529",391.154,"$172,730",0.7807,"$77,275",0.7575,0.7714
170,110175003,"$200,800,481","$101,925,744",1112.722,"$180,458",0.7708,"$91,600",0.7125,0.7474
171,110177003,"$543,665,236","$224,009,588",2180.753,"$249,301",0.6834,"$102,721",0.6776,0.681
172,110179003,"$244,445,703","$119,546,066",1338.521,"$182,623",0.7681,"$89,312",0.7197,0.7486
173,110183602,"$1,673,445,374","$631,309,217",5360.278,"$312,193",0.6035,"$117,775",0.6303,0.6142
174,116191004,"$329,386,192","$96,232,582",871.618,"$377,902",0.52,"$110,406",0.6534,0.5733
175,116191103,"$1,092,207,691","$393,861,513",3775.944,"$289,254",0.6326,"$104,308",0.6726,0.6485
176,116191203,"$916,589,862","$270,855,208",2041.4,"$449,000",0.4297,"$132,681",0.5835,0.4912
177,116191503,"$937,181,869","$357,699,547",2425.209,"$386,433",0.5092,"$147,492",0.537,0.5203
178,116195004,"$326,068,484","$102,327,407",866.82,"$376,166",0.5223,"$118,049",0.6295,0.5651
179,116197503,"$643,734,525","$249,739,428",1770.365,"$363,616",0.5382,"$141,066",0.5572,0.5457
180,105201033,"$867,184,100","$302,583,136",2747.109,"$315,671",0.5991,"$110,146",0.6543,0.6211
181,105201352,"$1,134,336,713","$531,878,442",4663.457,"$243,239",0.6911,"$114,052",0.642,0.6714
182,105204703,"$880,812,696","$414,068,494",4030.744,"$218,523",0.7225,"$102,727",0.6776,0.7045
183,115210503,"$1,291,515,110","$488,367,305",3292.652,"$392,241",0.5018,"$148,320",0.5344,0.5147
184,115211003,"$647,904,556","$259,148,207",1452.824,"$445,962",0.4336,"$178,375",0.4401,0.4361
185,115211103,"$2,499,690,053","$849,788,316",5885.56,"$424,715",0.4606,"$144,385",0.5468,0.495
186,115211603,"$5,426,201,602","$1,982,823,987",9346.083,"$580,585",0.2626,"$212,155",0.334,0.2911
187,115212503,"$1,414,124,773","$501,573,103",3293.69,"$429,343",0.4547,"$152,283",0.522,0.4816
188,115216503,"$2,081,795,693","$821,824,728",4436.834,"$469,207",0.4041,"$185,227",0.4186,0.4098
189,115218003,"$1,601,725,519","$474,744,105",4118.031,"$388,954",0.506,"$115,284",0.6381,0.5588
190,115218303,"$1,482,741,132","$354,662,447",2583.358,"$573,958",0.271,"$137,287",0.5691,0.3902
191,115221402,"$6,829,492,990","$2,516,260,963",13331.792,"$512,271",0.3494,"$188,741",0.4075,0.3726
192,115221753,"$2,481,601,399","$972,157,834",4224.17,"$587,476",0.2539,"$230,141",0.2776,0.2633
193,115222504,"$428,369,734","$164,980,600",1336.133,"$320,604",0.5928,"$123,476",0.6124,0.6005
194,115222752,"$2,000,941,764","$599,734,719",7917.789,"$252,714",0.6791,"$75,745",0.7623,0.7123
195,115224003,"$1,979,129,590","$746,066,609",4476.536,"$442,111",0.4385,"$166,661",0.4768,0.4538
196,115226003,"$1,102,269,207","$360,005,322",2715.913,"$405,855",0.4845,"$132,554",0.5839,0.5242
197,115226103,"$311,191,171","$135,298,682",972.883,"$319,864",0.5938,"$139,069",0.5635,0.5816
198,115228003,"$261,554,897","$108,026,016",1668.009,"$156,806",0.8009,"$64,763",0.7967,0.7991
199,115228303,"$1,903,372,601","$628,661,048",3571.351,"$532,955",0.3231,"$176,028",0.4474,0.3727
200,115229003,"$451,858,868","$160,155,189",1492.506,"$302,751",0.6155,"$107,306",0.6632,0.6345
201,125231232,"$970,276,683","$348,171,595",8000.097,"$121,283",0.846,"$43,520",0.8634,0.8529
202,125231303,"$1,460,297,124","$444,805,807",4052.718,"$360,325",0.5424,"$109,754",0.6555,0.5876
203,125234103,"$3,155,586,622","$999,982,853",5537.981,"$569,808",0.2763,"$180,568",0.4332,0.3389
204,125234502,"$4,426,467,246","$1,854,223,380",6532.398,"$677,617",0.1394,"$283,850",0.109,0.15
205,125235103,"$1,488,152,315","$448,383,072",4189.352,"$355,222",0.5489,"$107,029",0.6641,0.5949
206,125235502,"$4,474,013,827","$1,646,333,884",3936.897,"$1,136,431",0.1,"$418,180",0.1,0.15
207,125236903,"$1,877,210,099","$653,946,683",3961.439,"$473,870",0.3982,"$165,078",0.4818,0.4316
208,125237603,"$4,916,832,395","$2,425,783,903",4225.669,"$1,163,563",0.1,"$574,059",0.1,0.15
209,125237702,"$2,376,625,569","$873,618,604",6650.754,"$357,346",0.5462,"$131,356",0.5877,0.5627
210,125237903,"$3,959,606,299","$1,743,151,744",4405.142,"$898,860",0.1,"$395,708",0.1,0.15
211,125238402,"$1,218,552,644","$417,821,709",4964.883,"$245,434",0.6883,"$84,155",0.7359,0.7072
212,125238502,"$2,490,001,283","$840,146,926",4411.228,"$564,468",0.2831,"$190,456",0.4021,0.3306
213,125239452,"$3,787,825,946","$1,617,187,914",14249.045,"$265,830",0.6624,"$113,494",0.6438,0.6549
214,125239603,"$1,971,358,019","$915,893,172",4082.024,"$482,936",0.3866,"$224,372",0.2957,0.3501
215,125239652,"$1,399,969,476","$667,134,125",6529.418,"$214,409",0.7277,"$102,173",0.6793,0.7083
216,109243503,"$145,053,689","$79,744,025",720.465,"$201,333",0.7443,"$110,684",0.6526,0.7075
217,109246003,"$232,487,401","$140,424,629",1072.623,"$216,746",0.7247,"$130,917",0.5891,0.6704
218,109248003,"$871,342,638","$451,410,069",2645.711,"$329,341",0.5817,"$170,619",0.4644,0.5347
219,105251453,"$482,311,337","$220,776,981",2575.676,"$187,256",0.7622,"$85,716",0.731,0.7497
220,105252602,"$2,469,452,077","$1,371,252,058",15847.633,"$155,824",0.8021,"$86,527",0.7284,0.7725
221,105253303,"$747,966,115","$411,246,157",1902.351,"$393,179",0.5006,"$216,177",0.3214,0.4288
222,105253553,"$1,257,463,676","$345,425,521",2553.011,"$492,541",0.3744,"$135,301",0.5753,0.4547
223,105253903,"$851,730,573","$332,160,002",2566.687,"$331,840",0.5786,"$129,411",0.5938,0.5846
224,105254053,"$431,614,294","$197,389,504",2229.166,"$193,621",0.7541,"$88,548",0.7221,0.7412
225,105254353,"$788,188,105","$343,372,783",2446.93,"$322,113",0.5909,"$140,327",0.5595,0.5783
226,105256553,"$214,190,373","$106,981,172",1422.237,"$150,601",0.8088,"$75,220",0.7639,0.7907
227,105257602,"$3,334,492,328","$1,665,249,887",8711.225,"$382,781",0.5139,"$191,161",0.3999,0.4682
228,105258303,"$516,399,483","$229,338,767",2014.497,"$256,341",0.6745,"$113,844",0.6427,0.6617
229,105258503,"$384,685,767","$159,634,690",1858.384,"$207,000",0.7371,"$85,899",0.7304,0.7343
230,105259103,"$235,622,035","$117,177,419",1425.736,"$165,263",0.7901,"$82,187",0.742,0.7708
231,105259703,"$514,554,025","$215,704,584",1748.237,"$294,327",0.6262,"$123,384",0.6127,0.6207
232,101260303,"$809,102,245","$367,973,174",4298.224,"$188,241",0.761,"$85,610",0.7313,0.7491
233,101260803,"$345,037,739","$187,853,293",2146.104,"$160,774",0.7958,"$87,532",0.7253,0.7675
234,101261302,"$1,254,544,434","$567,416,401",5890.339,"$212,983",0.7295,"$96,330",0.6976,0.7167
235,101262903,"$320,106,256","$144,339,429",1401.529,"$228,397",0.7099,"$102,987",0.6767,0.6965
236,101264003,"$1,102,681,665","$435,990,317",3940.318,"$279,845",0.6446,"$110,648",0.6527,0.6477
237,101268003,"$1,066,537,399","$384,644,207",3517.657,"$303,195",0.6149,"$109,346",0.6568,0.6316
238,106272003,"$411,844,112","$73,115,421",659.144,"$624,816",0.2064,"$110,924",0.6518,0.3845
239,112281302,"$4,728,066,352","$1,391,658,798",10853.007,"$435,645",0.4467,"$128,227",0.5975,0.507
240,112282004,"$272,458,934","$76,668,699",659.561,"$413,091",0.4754,"$116,242",0.6351,0.5392
241,112283003,"$1,422,024,599","$471,282,248",3586.049,"$396,543",0.4964,"$131,421",0.5875,0.5328
242,112286003,"$1,226,710,217","$365,576,329",3097.464,"$396,036",0.497,"$118,024",0.6295,0.55
243,112289003,"$1,829,011,617","$610,016,833",5119.029,"$357,296",0.5462,"$119,166",0.6259,0.578
244,111291304,"$391,151,569","$112,752,762",1123.193,"$348,249",0.5577,"$100,385",0.6849,0.6085
245,111292304,"$160,973,591","$46,370,436",491.064,"$327,805",0.5837,"$94,428",0.7036,0.6316
246,111297504,"$327,309,134","$97,032,011",1006.944,"$325,051",0.5872,"$96,362",0.6975,0.6313
247,101301303,"$211,113,374","$128,017,483",1337.246,"$157,871",0.7995,"$95,732",0.6995,0.7595
248,101301403,"$785,431,254","$305,847,021",2304.957,"$340,757",0.5672,"$132,690",0.5835,0.5737
249,101303503,"$199,745,463","$117,378,027",988.215,"$202,127",0.7433,"$118,777",0.6272,0.6967
250,101306503,"$133,319,842","$84,372,658",720.723,"$184,980",0.7651,"$117,066",0.6325,0.712
251,101308503,"$793,900,283","$115,987,674",945.665,"$839,515",0.1,"$122,651",0.615,0.306
252,111312503,"$882,710,651","$279,881,705",2469.474,"$357,448",0.546,"$113,336",0.6443,0.5853
253,111312804,"$256,373,336","$87,876,643",904.871,"$283,325",0.6402,"$97,115",0.6952,0.6621
254,111316003,"$365,973,367","$130,196,102",1854.201,"$197,375",0.7493,"$70,216",0.7796,0.7613
255,111317503,"$453,906,286","$126,011,055",1507.39,"$301,120",0.6176,"$83,595",0.7376,0.6655
256,128321103,"$500,734,816","$248,329,368",2102.492,"$238,162",0.6975,"$118,111",0.6293,0.6702
257,128323303,"$259,097,611","$113,393,654",1013.226,"$255,715",0.6752,"$111,913",0.6487,0.6645
