,aun,marketvalue,personalincome,wadm,mvperwadm,market_value_aid_ratio,piperwadm,personal_income_aid_ratio,mvpi
133,108116303.0,"$205,730,343","$122,170,142",999.493,"$205,834",0.7883,"$122,232",0.739,0.7685
134,108116503.0,"$1,026,337,110","$416,681,527","1,813.252","$566,020",0.4177,"$229,797",0.5093,0.4543
135,108118503.0,"$558,819,852","$417,924,916","1,828.619","$305,596",0.6856,"$228,546",0.512,0.6161
136,109122703.0,"$206,694,055","$84,837,204",653.711,"$316,185",0.6747,"$129,777",0.7229,0.6939
137,121135003.0,"$1,568,340,773","$384,429,090","2,510.116","$624,808",0.3572,"$153,151",0.673,0.4835
138,121135503.0,"$992,949,606","$440,734,583","2,813.709","$352,897",0.6369,"$156,638",0.6656,0.6483
139,121136503.0,"$823,272,241","$399,966,832","2,197.477","$374,644",0.6146,"$182,011",0.6114,0.6132
140,121136603.0,"$331,066,290","$217,780,519","2,417.179","$136,963",0.8591,"$90,096",0.8077,0.8384
141,121139004.0,"$328,895,642","$114,531,561",770.672,"$426,764",0.5609,"$148,612",0.6827,0.6095
142,110141003.0,"$714,957,422","$299,349,413","1,833.765","$389,884",0.5989,"$163,243",0.6515,0.6199
143,110141103.0,"$1,682,521,180","$693,269,661","3,288.346","$511,661",0.4736,"$210,826",0.5499,0.504
144,110147003.0,"$910,505,279","$348,007,519","1,731.780","$525,762",0.4591,"$200,953",0.5709,0.5037
145,110148002.0,"$7,954,834,249","$2,673,591,497","8,340.999","$953,702",0.1,"$320,536",0.3156,0.1862
146,124150503.0,"$2,945,825,791","$1,148,809,639","6,972.247","$422,507",0.5653,"$164,768",0.6482,0.5983
147,124151902.0,"$4,668,312,823","$1,994,571,611","10,183.276","$458,429",0.5284,"$195,867",0.5818,0.5497
148,124152003.0,"$9,384,850,776","$5,757,024,986","15,773.454","$594,977",0.3879,"$364,981",0.2207,0.3209
149,124153503.0,"$7,183,331,854","$3,587,269,529","5,617.714","$1,278,693",0.1,"$638,563",0.1,0.15
150,124154003.0,"$3,288,525,493","$1,270,541,241","4,882.483","$673,535",0.307,"$260,224",0.4444,0.3619
151,124156503.0,"$1,412,995,444","$732,564,306","2,716.955","$520,065",0.4649,"$269,626",0.4243,0.4486
152,124156603.0,"$3,773,208,356","$2,373,499,581","6,525.113","$578,259",0.4051,"$363,748",0.2233,0.3323
153,124156703.0,"$1,841,309,043","$680,533,118","4,665.937","$394,627",0.594,"$145,851",0.6886,0.6318
154,124157203.0,"$3,655,966,551","$2,254,522,489","5,142.307","$710,958",0.2685,"$438,426",0.1,0.2011
155,124157802.0,"$9,438,726,196","$4,927,512,722","8,174.638","$1,154,635",0.1,"$602,780",0.1,0.15
156,124158503.0,"$4,010,471,504","$2,373,223,048","4,698.178","$853,622",0.1217,"$505,136",0.1,0.15
157,124159002.0,"$15,125,128,109","$6,739,683,429","14,856.759","$1,018,063",0.1,"$453,644",0.1,0.15
158,106160303.0,"$307,517,107","$126,048,065",740.894,"$415,062",0.573,"$170,129",0.6368,0.5985
159,106161203.0,"$352,155,659","$197,953,302",907.404,"$388,091",0.6007,"$218,153",0.5342,0.574
160,106161703.0,"$297,192,208","$148,700,024",952.906,"$311,879",0.6791,"$156,048",0.6668,0.6741
161,106166503.0,"$281,741,435","$164,035,397","1,074.957","$262,095",0.7304,"$152,597",0.6742,0.7078
162,106167504.0,"$258,675,634","$118,218,738",689.732,"$375,037",0.6142,"$171,398",0.634,0.6221
163,106168003.0,"$308,655,467","$173,532,659","1,258.668","$245,223",0.7477,"$137,870",0.7056,0.7308
164,106169003.0,"$112,345,909","$74,645,854",687.189,"$163,486",0.8318,"$108,624",0.7681,0.8062
165,110171003.0,"$919,851,473","$384,745,212","2,543.865","$361,596",0.628,"$151,244",0.6771,0.6476
166,110171803.0,"$295,799,898","$162,542,648","1,230.421","$240,405",0.7527,"$132,103",0.718,0.7388
167,106172003.0,"$1,629,435,759","$773,565,307","4,208.549","$387,172",0.6017,"$183,808",0.6075,0.604
168,110173003.0,"$188,447,798","$98,851,934",832.894,"$226,256",0.7672,"$118,684",0.7466,0.7589
169,110173504.0,"$97,198,923","$42,296,879",300.175,"$323,807",0.6669,"$140,907",0.6992,0.6797
170,110175003.0,"$251,881,751","$135,799,101",992.117,"$253,883",0.7388,"$136,878",0.7078,0.7263
171,110177003.0,"$575,359,869","$289,273,274","1,980.000","$290,585",0.7011,"$146,097",0.6881,0.6958
172,110179003.0,"$312,850,940","$162,101,605","1,123.888","$278,364",0.7136,"$144,232",0.6921,0.7049
173,110183602.0,"$2,083,038,786","$811,324,670","4,886.652","$426,271",0.5614,"$166,028",0.6455,0.595
174,116191004.0,"$382,309,008","$134,025,224",790.845,"$483,418",0.5026,"$169,470",0.6382,0.5567
175,116191103.0,"$1,328,450,382","$487,287,398","3,454.656","$384,539",0.6044,"$141,052",0.6988,0.6421
176,116191203.0,"$1,055,372,575","$371,969,505","1,988.087","$530,848",0.4538,"$187,099",0.6005,0.5124
177,116191503.0,"$1,167,470,015","$476,782,690","2,277.764","$512,550",0.4727,"$209,320",0.5531,0.5048
178,116195004.0,"$366,803,575","$135,546,353",728.997,"$503,161",0.4823,"$185,935",0.603,0.5305
179,116197503.0,"$732,212,813","$305,662,711","1,576.270","$464,522",0.5221,"$193,915",0.586,0.5476
180,105201033.0,"$994,190,890","$376,722,067","2,283.668","$435,348",0.5521,"$164,963",0.6478,0.5903
181,105201352.0,"$1,272,482,399","$652,472,356","4,048.462","$314,312",0.6766,"$161,165",0.6559,0.6682
182,105204703.0,"$1,015,925,250","$504,233,497","3,191.343","$318,337",0.6725,"$158,000",0.6627,0.6685
183,115210503.0,"$1,689,800,758","$599,787,918","3,004.702","$562,385",0.4214,"$199,616",0.5738,0.4823
184,115211003.0,"$747,321,169","$605,180,656","1,452.644","$514,455",0.4707,"$416,606",0.1104,0.3265
185,115211103.0,"$2,976,433,493","$1,066,728,611","6,110.131","$487,130",0.4988,"$174,583",0.6272,0.55
186,115211603.0,"$7,588,320,207","$3,817,613,216","11,561.747","$656,329",0.3247,"$330,193",0.295,0.3128
187,115212503.0,"$1,666,381,410","$702,967,117","3,159.884","$527,355",0.4574,"$222,466",0.525,0.4844
188,115216503.0,"$2,702,862,741","$1,295,783,746","5,293.874","$510,564",0.4747,"$244,770",0.4774,0.4757
189,115218003.0,"$1,956,045,936","$675,674,195","4,291.125","$455,835",0.531,"$157,458",0.6638,0.5841
190,115218303.0,"$1,754,143,807","$556,171,009","2,590.734","$677,083",0.3034,"$214,677",0.5416,0.3986
191,115221402.0,"$8,159,000,330","$3,379,746,315","15,601.094","$522,976",0.4619,"$216,635",0.5374,0.492
192,115221753.0,"$2,978,046,312","$1,300,739,994","4,032.007","$738,601",0.2401,"$322,603",0.3112,0.2684
193,115222504.0,"$477,265,182","$220,497,949","1,145.127","$416,779",0.5712,"$192,553",0.5889,0.5782
194,115222752.0,"$2,204,516,696","$748,931,954","9,378.072","$235,071",0.7582,"$79,859",0.8295,0.7867
195,115224003.0,"$2,225,016,681","$1,117,315,316","4,433.571","$501,856",0.4837,"$252,012",0.4619,0.4749
196,115226003.0,"$1,492,650,447","$482,060,974","3,003.412","$496,984",0.4887,"$160,504",0.6573,0.5561
197,115226103.0,"$339,844,023","$183,701,293",950.886,"$357,397",0.6323,"$193,189",0.5875,0.6143
198,115228003.0,"$259,792,783","$127,935,302","1,898.445","$136,845",0.8592,"$67,389",0.8561,0.8579
199,115228303.0,"$2,309,793,009","$842,304,006","3,934.341","$587,085",0.396,"$214,090",0.5429,0.4547
200,115229003.0,"$519,787,933","$241,088,272","1,312.812","$395,934",0.5927,"$183,642",0.6079,0.5987
201,125231232.0,"$1,311,339,229","$471,419,795","7,829.538","$167,486",0.8277,"$60,210",0.8715,0.8452
202,125231303.0,"$1,692,569,315","$540,503,550","3,871.852","$437,147",0.5503,"$139,598",0.702,0.6109
203,125234103.0,"$3,947,157,015","$1,509,349,911","5,258.306","$750,651",0.2277,"$287,041",0.3871,0.2914
204,125234502.0,"$5,138,664,063","$3,094,842,004","7,619.016","$674,452",0.3061,"$406,199",0.1327,0.2366
205,125235103.0,"$1,782,934,302","$566,351,188","3,962.340","$449,970",0.5371,"$142,933",0.6948,0.6001
206,125235502.0,"$5,481,621,556","$3,106,671,261","4,252.254","$1,289,109",0.1,"$730,594",0.1,0.15
207,125236903.0,"$2,062,812,513","$833,546,930","3,876.158","$532,179",0.4525,"$215,044",0.5408,0.4878
208,125237603.0,"$5,586,911,054","$3,872,059,699","4,249.385","$1,314,757",0.1,"$911,204",0.1,0.15
209,125237702.0,"$2,658,631,834","$1,158,023,326","6,600.233","$402,808",0.5856,"$175,451",0.6254,0.6014
210,125237903.0,"$4,577,645,388","$2,474,052,281","4,662.552","$981,789",0.1,"$530,621",0.1,0.15
211,125238402.0,"$1,279,566,899","$548,677,115","5,506.718","$232,364",0.761,"$99,637",0.7873,0.7715
212,125238502.0,"$2,746,671,477","$1,171,435,037","5,023.479","$546,766",0.4375,"$233,191",0.5021,0.4633
213,125239452.0,"$3,797,468,229","$1,985,560,043","15,199.639","$249,839",0.743,"$130,632",0.7211,0.7342
214,125239603.0,"$2,235,192,974","$1,451,727,146","4,192.000","$533,204",0.4514,"$346,308",0.2605,0.375
215,125239652.0,"$1,485,511,563","$811,033,202","6,509.487","$228,207",0.7652,"$124,592",0.734,0.7527
216,109243503.0,"$166,600,186","$95,183,270",634.287,"$262,657",0.7298,"$150,063",0.6796,0.7096
217,109246003.0,"$253,437,090","$153,855,776",932.237,"$271,859",0.7203,"$165,039",0.6476,0.6911
218,109248003.0,"$1,009,082,953","$528,777,493","2,264.232","$445,662",0.5415,"$233,535",0.5014,0.5254
219,105251453.0,"$558,154,062","$254,334,134","2,219.048","$251,528",0.7412,"$114,614",0.7553,0.7468
220,105252602.0,"$2,980,822,781","$1,477,318,058","14,363.819","$207,522",0.7865,"$102,849",0.7804,0.784
221,105253303.0,"$926,261,342","$530,802,615","2,155.764","$429,667",0.558,"$246,224",0.4743,0.5245
222,105253553.0,"$1,343,002,090","$422,310,946","2,411.241","$556,975",0.427,"$175,142",0.6261,0.5066
223,105253903.0,"$993,635,034","$436,521,596","2,573.761","$386,063",0.6028,"$169,604",0.6379,0.6167
224,105254053.0,"$511,460,385","$241,416,622","1,839.097","$278,104",0.7139,"$131,269",0.7197,0.7161
225,105254353.0,"$1,014,406,819","$410,893,416","2,437.512","$416,164",0.5718,"$168,570",0.6401,0.599
226,105256553.0,"$274,020,243","$130,664,717","1,343.023","$204,032",0.7901,"$97,291",0.7923,0.7909
227,105257602.0,"$3,846,491,143","$2,001,604,253","7,582.817","$507,264",0.4781,"$263,965",0.4364,0.4613
228,105258303.0,"$608,205,515","$261,751,655","1,884.529","$322,736",0.668,"$138,894",0.7035,0.6822
229,105258503.0,"$448,877,353","$189,278,776","1,543.484","$290,820",0.7008,"$122,630",0.7382,0.7156
230,105259103.0,"$273,522,626","$124,354,812","1,186.155","$230,596",0.7628,"$104,838",0.7762,0.768
231,105259703.0,"$592,677,134","$262,678,811","1,550.462","$382,258",0.6067,"$169,419",0.6383,0.6193
232,101260303.0,"$1,055,202,835","$441,425,208","3,756.924","$280,868",0.7111,"$117,496",0.7491,0.7262
233,101260803.0,"$427,299,351","$210,135,654","1,930.602","$221,329",0.7723,"$108,844",0.7676,0.7703
234,101261302.0,"$1,558,459,399","$700,092,100","4,929.008","$316,181",0.6747,"$142,035",0.6967,0.6834
235,101262903.0,"$420,089,160","$187,585,673","1,281.121","$327,907",0.6627,"$146,423",0.6874,0.6725
236,101264003.0,"$1,425,807,974","$550,836,064","3,299.253","$432,160",0.5554,"$166,957",0.6435,0.5906
237,101268003.0,"$1,375,653,391","$516,100,144","3,130.523","$439,432",0.5479,"$164,860",0.648,0.5879
238,106272003.0,"$498,341,311","$86,094,751",485.391,"$1,026,680",0.1,"$177,371",0.6213,0.3085
239,112281302.0,"$5,295,307,597","$1,921,660,198","11,314.257","$468,020",0.5185,"$169,844",0.6374,0.566
240,112282004.0,"$353,372,665","$105,854,325",520.381,"$679,065",0.3013,"$203,416",0.5657,0.4069
241,112283003.0,"$1,812,126,987","$651,412,853","3,649.657","$496,519",0.4892,"$178,486",0.6189,0.541
242,112286003.0,"$1,336,438,969","$493,174,886","2,768.016","$482,814",0.5033,"$178,169",0.6196,0.5497
243,112289003.0,"$1,939,887,740","$840,672,748","5,399.141","$359,295",0.6304,"$155,704",0.6676,0.6452
244,111291304.0,"$415,431,491","$156,171,900","1,111.394","$373,793",0.6154,"$140,518",0.7,0.6492
245,111292304.0,"$184,934,872","$66,324,891",413.308,"$447,450",0.5397,"$160,473",0.6574,0.5867
246,111297504.0,"$371,917,267","$129,214,084",841.920,"$441,748",0.5455,"$153,475",0.6723,0.5962
