,aun,marketvalue,personalincome,wadm,mvperwadm,market_value_aid_ratio,piperwadm,personal_income_aid_ratio,mvpi
77,114062003.0,"$1,833,851,315","$952,032,790","4,739.387","$386,938",0.5536,"$200,876",0.4492,0.5117
78,114062503.0,"$1,094,317,866","$489,753,238","2,994.108","$365,490",0.5784,"$163,572",0.5515,0.5676
79,114063003.0,"$2,034,790,129","$939,841,000","4,993.151","$407,516",0.5299,"$188,226",0.4839,0.5114
80,114063503.0,"$1,100,836,871","$457,704,530","2,607.891","$422,117",0.513,"$175,507",0.5188,0.5153
81,114064003.0,"$991,559,438","$357,206,220","1,617.292","$613,098",0.2927,"$220,866",0.3944,0.3333
82,114065503.0,"$1,598,876,299","$565,401,591","4,551.588","$351,278",0.5948,"$124,220",0.6594,0.6205
83,114066503.0,"$999,162,848","$420,940,388","2,003.639","$498,674",0.4247,"$210,087",0.4239,0.4243
84,114067002.0,"$1,600,691,598","$1,029,218,696","21,366.237","$74,916",0.9136,"$48,170",0.868,0.8953
85,114067503.0,"$1,178,070,053","$429,500,966","2,438.407","$483,131",0.4426,"$176,139",0.517,0.4723
86,114068003.0,"$856,113,257","$327,071,164","1,717.680","$498,412",0.425,"$190,414",0.4779,0.4461
87,114068103.0,"$2,038,872,742","$823,501,895","3,834.410","$531,730",0.3866,"$214,766",0.4111,0.3963
88,114069103.0,"$3,435,422,381","$1,320,001,310","7,197.610","$477,300",0.4494,"$183,394",0.4971,0.4684
89,114069353.0,"$992,552,766","$642,618,123","2,324.630","$426,972",0.5074,"$276,438",0.242,0.4012
90,108070502.0,"$2,276,360,244","$1,003,649,654","9,145.080","$248,916",0.7129,"$109,747",0.6991,0.7073
91,108071003.0,"$406,458,127","$185,466,844","1,481.719","$274,315",0.6836,"$125,170",0.6568,0.6728
92,108071504.0,"$224,162,170","$100,134,670",966.865,"$231,844",0.7326,"$103,566",0.716,0.7259
93,108073503.0,"$1,683,349,622","$800,446,327","4,045.777","$416,075",0.52,"$197,847",0.4575,0.495
94,108077503.0,"$774,466,182","$272,608,912","2,169.280","$357,015",0.5882,"$125,667",0.6554,0.615
95,108078003.0,"$651,387,824","$248,942,216","2,138.686","$304,573",0.6487,"$116,399",0.6808,0.6615
96,108079004.0,"$138,107,290","$60,971,856",599.442,"$230,393",0.7342,"$101,714",0.7211,0.7289
97,117080503.0,"$754,995,631","$254,615,771","2,427.652","$310,998",0.6412,"$104,881",0.7124,0.6696
98,117081003.0,"$296,184,944","$106,518,479","1,076.425","$275,156",0.6826,"$98,955",0.7287,0.7009
99,117083004.0,"$312,835,991","$100,380,631",921.874,"$339,347",0.6085,"$108,887",0.7014,0.6456
100,117086003.0,"$369,364,849","$137,054,861","1,218.851","$303,043",0.6504,"$112,445",0.6917,0.6668
101,117086503.0,"$711,422,329","$202,216,743","1,837.908","$387,082",0.5535,"$110,025",0.6983,0.6114
102,117086653.0,"$608,779,484","$183,911,881","1,746.938","$348,483",0.598,"$105,276",0.7113,0.6433
103,117089003.0,"$539,970,051","$226,750,278","1,556.339","$346,948",0.5998,"$145,694",0.6005,0.6
104,122091002.0,"$5,402,600,162","$1,599,833,355","9,087.623","$594,500",0.3142,"$176,045",0.5173,0.3954
105,122091303.0,"$563,466,344","$184,674,528","1,623.049","$347,165",0.5995,"$113,782",0.688,0.6349
106,122091352.0,"$3,311,346,023","$1,168,137,927","8,588.535","$385,554",0.5552,"$136,011",0.6271,0.5839
107,122092002.0,"$4,611,745,853","$1,491,729,223","6,573.717","$701,543",0.1907,"$226,923",0.3777,0.2654
108,122092102.0,"$15,569,804,782","$6,110,725,673","21,373.362","$728,467",0.1596,"$285,903",0.216,0.1821
109,122092353.0,"$10,927,582,100","$4,926,750,817","12,763.148","$856,182",0.1,"$386,013",0.1,0.15
110,122097203.0,"$494,832,275","$318,066,770","1,122.047","$441,008",0.4912,"$283,470",0.2227,0.3837
111,122097502.0,"$6,992,557,775","$2,442,954,671","10,945.507","$638,851",0.263,"$223,192",0.388,0.313
112,122097604.0,"$2,642,814,498","$1,107,441,297","1,699.851","$1,554,733",0.1,"$651,493",0.1,0.15
113,122098003.0,"$2,467,444,975","$714,860,675","1,937.999","$1,273,192",0.1,"$368,865",0.1,0.15
114,122098103.0,"$5,315,659,069","$1,824,167,215","8,576.151","$619,818",0.2849,"$212,702",0.4167,0.3375
115,122098202.0,"$7,870,565,650","$3,275,683,251","12,543.879","$627,442",0.2762,"$261,137",0.2839,0.2792
116,122098403.0,"$3,508,390,729","$1,096,764,889","6,224.551","$563,637",0.3498,"$176,199",0.5169,0.4165
117,104101252.0,"$3,233,184,537","$1,248,786,054","7,718.937","$418,863",0.5168,"$161,782",0.5564,0.5325
118,104103603.0,"$470,696,533","$200,150,470","1,722.220","$273,308",0.6847,"$116,216",0.6813,0.6833
119,104105003.0,"$2,369,991,746","$1,198,710,475","3,879.848","$610,846",0.2953,"$308,958",0.1528,0.2382
120,104105353.0,"$479,709,912","$185,926,843","1,505.521","$318,633",0.6324,"$123,496",0.6614,0.6439
121,104107903.0,"$5,019,905,091","$2,124,717,357","8,383.045","$598,816",0.3092,"$253,454",0.305,0.3075
122,104107503.0,"$1,084,617,616","$393,828,946","2,403.306","$451,302",0.4794,"$163,869",0.5507,0.5078
123,104107803.0,"$1,309,690,195","$567,632,280","2,710.423","$483,205",0.4426,"$209,425",0.4257,0.4357
124,108110603.0,"$135,396,182","$76,717,399",786.476,"$172,155",0.8014,"$97,545",0.7325,0.7738
125,108111203.0,"$361,512,011","$192,834,792","1,615.205","$223,818",0.7418,"$119,387",0.6727,0.714
126,108111303.0,"$717,227,358","$297,513,466","1,942.359","$369,255",0.574,"$153,171",0.58,0.5764
127,108111403.0,"$187,863,372","$109,902,359",913.408,"$205,673",0.7628,"$120,321",0.6701,0.7256
128,108112003.0,"$97,655,918","$67,765,241",858.991,"$113,686",0.8689,"$78,889",0.7837,0.8347
129,108112203.0,"$511,473,179","$269,908,785","2,133.441","$239,740",0.7235,"$126,513",0.6531,0.6953
130,108112502.0,"$658,396,981","$279,753,317","3,573.283","$184,255",0.7875,"$78,290",0.7854,0.7866
131,108114503.0,"$224,344,184","$144,286,093","1,278.443","$175,482",0.7976,"$112,860",0.6905,0.7547
132,108116003.0,"$510,830,250","$270,018,384","1,996.638","$255,845",0.7049,"$135,236",0.6292,0.6745
133,108116303.0,"$192,573,014","$108,159,696","1,062.305","$181,278",0.7909,"$101,816",0.7208,0.7628
134,108116503.0,"$975,674,433","$345,389,214","1,851.942","$526,838",0.3922,"$186,501",0.4886,0.4307
135,108118503.0,"$566,561,677","$386,392,325","1,707.746","$331,759",0.6173,"$226,258",0.3796,0.5221
136,109122703.0,"$202,347,785","$79,848,580",667.586,"$303,103",0.6504,"$119,607",0.672,0.659
137,121135003.0,"$1,487,331,397","$302,430,267","2,650.207","$561,213",0.3526,"$114,115",0.6871,0.4863
138,121135503.0,"$944,888,046","$367,833,380","2,885.745","$327,432",0.6223,"$127,465",0.6505,0.6335
139,121136503.0,"$768,649,197","$313,018,290","2,247.248","$342,040",0.6054,"$139,289",0.6181,0.6104
140,121136603.0,"$340,142,592","$196,760,590","2,191.269","$155,226",0.821,"$89,792",0.7538,0.7941
141,121139004.0,"$315,736,461","$101,339,436",754.097,"$418,694",0.517,"$134,385",0.6315,0.5628
142,110141003.0,"$700,228,186","$274,571,382","1,960.349","$357,195",0.5879,"$140,062",0.616,0.5991
143,110141103.0,"$1,499,813,923","$574,226,888","3,446.423","$435,179",0.498,"$166,615",0.5431,0.516
144,110147003.0,"$856,360,647","$273,150,213","1,765.035","$485,180",0.4403,"$154,756",0.5757,0.4943
145,110148002.0,"$6,979,885,220","$2,207,333,639","8,440.076","$826,993",0.1,"$261,530",0.2828,0.1731
146,124150503.0,"$2,737,910,277","$931,306,320","6,968.633","$392,890",0.5468,"$133,642",0.6336,0.5814
147,124151902.0,"$4,273,071,865","$1,695,258,574","10,129.073","$421,862",0.5133,"$167,365",0.5411,0.5243
148,124152003.0,"$8,256,563,166","$3,668,198,000","15,558.429","$530,681",0.3878,"$235,769",0.3535,0.374
149,124153503.0,"$5,722,369,276","$1,962,858,196","4,927.860","$1,161,228",0.1,"$398,318",0.1,0.15
150,124154003.0,"$3,006,515,679","$909,148,281","5,169.855","$581,547",0.3291,"$175,855",0.5178,0.4045
151,124156503.0,"$1,319,260,295","$563,389,308","3,014.788","$437,596",0.4952,"$186,875",0.4876,0.4921
152,124156603.0,"$3,357,857,446","$1,769,387,352","6,451.613","$520,467",0.3996,"$274,255",0.2479,0.3388
153,124156703.0,"$1,732,563,747","$561,449,344","5,046.098","$343,347",0.6039,"$111,264",0.6949,0.6402
154,124157203.0,"$3,238,189,050","$1,525,571,963","5,017.209","$645,416",0.2554,"$304,067",0.1662,0.2196
155,124157802.0,"$8,563,911,215","$3,704,761,920","8,045.620","$1,064,419",0.1,"$460,469",0.1,0.15
156,124158503.0,"$3,726,507,658","$1,551,717,714","4,587.515","$812,315",0.1,"$338,247",0.1,0.15
157,124159002.0,"$13,559,785,462","$5,105,520,049","14,816.343","$915,191",0.1,"$344,587",0.1,0.15
158,106160303.0,"$292,019,908","$104,889,682",844.902,"$345,625",0.6013,"$124,144",0.6596,0.6245
159,106161203.0,"$371,245,697","$156,967,634",898.092,"$413,371",0.5231,"$174,779",0.5207,0.522
160,106161703.0,"$301,489,821","$129,653,945","1,007.874","$299,134",0.6549,"$128,641",0.6473,0.6518
161,106166503.0,"$299,164,905","$134,136,266","1,192.710","$250,827",0.7107,"$112,463",0.6916,0.703
162,106167504.0,"$261,357,024","$93,703,608",698.181,"$374,339",0.5682,"$134,211",0.632,0.5937
163,106168003.0,"$307,161,116","$142,958,313","1,330.619","$230,840",0.7337,"$107,437",0.7054,0.7223
164,106169003.0,"$115,457,484","$66,231,576",657.916,"$175,489",0.7976,"$100,668",0.724,0.7681
165,110171003.0,"$856,513,502","$339,066,518","2,658.204","$322,215",0.6283,"$127,554",0.6503,0.637
166,110171803.0,"$263,719,596","$130,479,448","1,193.671","$220,931",0.7452,"$109,309",0.7003,0.7272
167,106172003.0,"$1,456,125,318","$640,184,000","4,360.166","$333,960",0.6148,"$146,825",0.5974,0.6077
168,110173003.0,"$176,556,329","$88,625,703",928.013,"$190,251",0.7806,"$95,500",0.7382,0.7635
169,110173504.0,"$83,493,851","$42,193,593",330.234,"$252,832",0.7084,"$127,768",0.6497,0.6848
170,110175003.0,"$221,250,877","$116,522,566","1,046.710","$211,377",0.7562,"$111,322",0.6948,0.7316
171,110177003.0,"$568,412,799","$254,737,473","2,036.267","$279,144",0.678,"$125,100",0.657,0.6696
172,110179003.0,"$271,026,563","$130,875,936","1,214.572","$223,145",0.7426,"$107,754",0.7046,0.7273
173,110183602.0,"$1,887,030,107","$703,312,035","5,171.308","$364,903",0.5791,"$136,002",0.6271,0.5982
174,116191004.0,"$353,975,479","$107,622,126",838.273,"$422,267",0.5129,"$128,385",0.648,0.5669
175,116191103.0,"$1,161,163,885","$425,988,110","3,538.205","$328,178",0.6214,"$120,396",0.6699,0.6407
176,116191203.0,"$978,471,944","$309,429,692","1,931.013","$506,714",0.4154,"$160,242",0.5606,0.4734
177,116191503.0,"$1,024,817,868","$403,265,979","2,278.731","$449,731",0.4812,"$176,969",0.5147,0.4945
178,116195004.0,"$352,110,216","$113,713,185",851.610,"$413,464",0.523,"$133,527",0.6339,0.5673
179,116197503.0,"$673,593,833","$283,119,945","1,682.656","$400,315",0.5382,"$168,257",0.5386,0.5383
180,105201033.0,"$936,253,354","$305,506,979","2,478.029","$377,821",0.5641,"$123,286",0.662,0.6032
181,105201352.0,"$1,204,031,644","$567,448,769","4,423.321","$272,200",0.686,"$128,285",0.6482,0.6708
182,105204703.0,"$951,894,149","$428,737,544","3,433.439","$277,242",0.6802,"$124,871",0.6576,0.6711
183,115210503.0,"$1,430,277,005","$561,016,859","3,047.166","$469,379",0.4585,"$184,111",0.4952,0.4731
184,115211003.0,"$680,816,701","$382,165,027","1,523.396","$446,907",0.4844,"$250,863",0.3121,0.4154
185,115211103.0,"$2,680,511,447","$891,871,630","6,038.100","$443,932",0.4879,"$147,707",0.595,0.5307
186,115211603.0,"$6,432,449,663","$2,396,687,931","10,429.941","$616,729",0.2885,"$229,789",0.3699,0.321
187,115212503.0,"$1,559,125,950","$554,163,788","3,266.573","$477,297",0.4494,"$169,646",0.5348,0.4835
188,115216503.0,"$2,304,987,725","$1,043,262,058","4,954.854","$465,197",0.4633,"$210,553",0.4226,0.4469
189,115218003.0,"$1,719,201,644","$550,333,447","4,080.082","$421,364",0.5139,"$134,882",0.6302,0.5603
190,115218303.0,"$1,635,678,306","$442,941,121","2,535.523","$645,104",0.2558,"$174,694",0.521,0.3618
191,115221402.0,"$7,343,067,672","$2,728,144,747","14,339.433","$512,089",0.4092,"$190,254",0.4783,0.4368
192,115221753.0,"$2,656,062,046","$1,063,541,113","4,062.213","$653,846",0.2457,"$261,813",0.2821,0.2602
193,115222504.0,"$438,583,673","$188,959,691","1,272.680","$344,614",0.6025,"$148,473",0.5929,0.5986
194,115222752.0,"$2,062,025,534","$652,556,616","8,831.164","$233,494",0.7307,"$73,892",0.7974,0.7573
195,115224003.0,"$2,119,561,479","$843,788,507","4,545.651","$466,283",0.4621,"$185,625",0.491,0.4736
196,115226003.0,"$1,239,752,378","$399,883,560","2,885.854","$429,596",0.5044,"$138,566",0.6201,0.5506
197,115226103.0,"$323,660,748","$144,862,990",962.366,"$336,317",0.612,"$150,527",0.5873,0.6021
198,115228003.0,"$254,853,613","$119,064,832","1,785.369","$142,745",0.8354,"$66,689",0.8172,0.828
199,115228303.0,"$2,118,507,400","$717,698,989","3,641.085","$581,834",0.3288,"$197,111",0.4595,0.381
200,115229003.0,"$489,930,701","$184,349,145","1,416.642","$345,839",0.601,"$130,131",0.6432,0.6178
201,125231232.0,"$1,169,070,909","$370,041,906","7,884.550","$148,273",0.829,"$46,932",0.8713,0.8459
202,125231303.0,"$1,447,371,721","$495,300,273","3,905.457","$370,602",0.5725,"$126,822",0.6523,0.6044
203,125234103.0,"$3,739,396,805","$1,265,466,630","5,613.929","$666,092",0.2316,"$225,415",0.3819,0.2916
204,125234502.0,"$4,708,797,376","$2,344,798,727","7,064.871","$666,508",0.2311,"$331,895",0.1,0.1786
205,125235103.0,"$1,595,808,779","$511,530,405","3,989.853","$399,966",0.5386,"$128,207",0.6485,0.5825
206,125235502.0,"$5,161,844,133","$2,185,412,464","3,844.975","$1,342,490",0.1,"$568,381",0.1,0.15
207,125236903.0,"$1,900,324,861","$737,308,815","3,996.196","$475,533",0.4514,"$184,502",0.4941,0.4684
208,125237603.0,"$5,188,529,135","$2,589,567,632","4,359.485","$1,190,170",0.1,"$594,007",0.1,0.15
209,125237702.0,"$2,529,976,123","$1,009,337,502","6,406.308","$394,919",0.5444,"$157,553",0.568,0.5538
210,125237903.0,"$4,139,037,984","$1,774,034,178","4,468.332","$926,304",0.1,"$397,023",0.1,0.15
211,125238402.0,"$1,234,565,913","$397,030,895","5,441.912","$226,862",0.7383,"$72,957",0.8,0.7629
212,125238502.0,"$2,608,677,589","$980,446,759","4,670.848","$558,501",0.3557,"$209,907",0.4244,0.3831
213,125239452.0,"$3,740,778,444","$1,820,609,655","14,983.583","$249,658",0.712,"$121,506",0.6668,0.6939
214,125239603.0,"$2,100,064,803","$1,051,455,714","4,235.958","$495,770",0.4281,"$248,221",0.3193,0.3845
215,125239652.0,"$1,374,564,406","$794,752,199","6,642.592","$206,931",0.7613,"$119,644",0.6719,0.7254
216,109243503.0,"$147,931,014","$90,554,453",674.510,"$219,316",0.747,"$134,252",0.6319,0.7009
217,109246003.0,"$233,379,760","$139,200,863",944.454,"$247,105",0.715,"$147,387",0.5959,0.6673
218,109248003.0,"$891,083,273","$475,645,279","2,441.456","$364,980",0.579,"$194,820",0.4658,0.5337
219,105251453.0,"$502,852,305","$220,558,044","2,385.874","$210,762",0.7569,"$92,443",0.7465,0.7527
220,105252602.0,"$2,768,171,018","$1,342,784,999","14,956.714","$185,078",0.7865,"$89,778",0.7538,0.7734
221,105253303.0,"$831,926,407","$428,490,563","2,004.417","$415,046",0.5212,"$213,773",0.4138,0.4782
222,105253553.0,"$1,344,642,761","$339,776,652","2,574.063","$522,381",0.3974,"$132,000",0.6381,0.4936
223,105253903.0,"$913,518,428","$355,043,199","2,580.981","$353,942",0.5917,"$137,561",0.6228,0.6041
224,105254053.0,"$474,308,018","$206,182,944","1,968.561","$240,941",0.7221,"$104,737",0.7128,0.7183
225,105254353.0,"$932,713,112","$356,251,944","2,572.660","$362,548",0.5818,"$138,476",0.6203,0.5971
226,105256553.0,"$227,822,014","$117,336,437","1,470.675","$154,909",0.8213,"$79,784",0.7813,0.8052
227,105257602.0,"$3,656,701,658","$1,633,983,868","7,828.120","$467,123",0.4611,"$208,732",0.4276,0.4476
228,105258303.0,"$542,515,700","$239,670,611","1,973.780","$274,861",0.6829,"$121,427",0.6671,0.6765
229,105258503.0,"$412,611,784","$168,570,167","1,636.441","$252,139",0.7091,"$103,010",0.7176,0.7124
230,105259103.0,"$253,819,804","$101,638,685","1,294.250","$196,113",0.7738,"$78,530",0.7847,0.778
231,105259703.0,"$550,142,197","$227,667,554","1,620.316","$339,527",0.6083,"$140,508",0.6147,0.6107
232,101260303.0,"$935,513,522","$396,545,771","3,947.005","$237,018",0.7266,"$100,467",0.7245,0.7257
233,101260803.0,"$382,007,691","$203,516,586","2,018.294","$189,272",0.7817,"$100,835",0.7235,0.7584
234,101261302.0,"$1,406,084,557","$620,391,697","5,247.970","$267,929",0.6909,"$118,215",0.6759,0.6848
235,101262903.0,"$388,522,110","$176,168,128","1,402.024","$277,115",0.6803,"$125,652",0.6555,0.6703
236,101264003.0,"$1,332,136,974","$483,858,111","3,584.982","$371,588",0.5713,"$134,968",0.6299,0.5946
237,101268003.0,"$1,253,468,060","$436,766,448","3,331.024","$376,301",0.5659,"$131,120",0.6405,0.5957
238,106272003.0,"$430,120,586","$72,812,115",546.533,"$786,998",0.1,"$133,225",0.6347,0.3138
239,112281302.0,"$4,850,927,201","$1,548,801,135","11,247.557","$431,287",0.5025,"$137,701",0.6224,0.5504
240,112282004.0,"$287,498,857","$83,052,308",568.203,"$505,979",0.4163,"$146,166",0.5992,0.4893
241,112283003.0,"$1,470,440,805","$534,729,073","3,553.086","$413,848",0.5226,"$150,497",0.5873,0.5484
242,112286003.0,"$1,224,071,664","$377,012,302","2,827.215","$432,960",0.5005,"$133,351",0.6344,0.554
243,112289003.0,"$1,791,787,530","$685,061,379","4,949.201","$362,035",0.5824,"$138,418",0.6205,0.5976
244,111291304.0,"$405,074,750","$127,744,100","1,221.377","$331,654",0.6174,"$104,590",0.7132,0.6556
245,111292304.0,"$154,882,638","$53,869,030",446.396,"$346,962",0.5997,"$120,675",0.6691,0.6274
246,111297504.0,"$333,662,852","$112,640,509",855.935,"$389,822",0.5503,"$131,599",0.6392,0.5857
247,101301303.0,"$241,889,708","$134,278,871","1,289.221","$187,624",0.7836,"$104,155",0.7144,0.7558
