,aun,marketvalue,personalincome,wadm,mvperwadm,market_value_aid_ratio,piperwadm,personal_income_aid_ratio,mvpi
51,128033053,"$686,035,124","$317,615,341",2365.737,"$289,987",0.6192,"$134,256",0.5522,0.5923
52,128034503,"$211,154,812","$113,870,666",974.315,"$216,721",0.7154,"$116,872",0.6102,0.6732
53,127040503,"$236,192,516","$109,448,128",1437.669,"$164,288",0.7843,"$76,128",0.7461,0.7689
54,127040703,"$901,245,416","$480,436,701",3385.25,"$266,227",0.6504,"$141,920",0.5266,0.6008
55,127041203,"$755,169,167","$389,667,180",2449.576,"$308,285",0.5952,"$159,075",0.4694,0.5448
56,127041503,"$314,867,680","$172,154,023",2048.677,"$153,693",0.7982,"$84,031",0.7197,0.7667
57,127041603,"$941,971,201","$429,828,199",2973.941,"$316,741",0.5841,"$144,531",0.5179,0.5575
58,127042003,"$1,073,006,481","$410,792,438",2805.148,"$382,513",0.4977,"$146,442",0.5116,0.5032
59,127042853,"$481,561,205","$220,002,411",1880.49,"$256,082",0.6637,"$116,992",0.6098,0.6421
60,127044103,"$796,063,014","$408,316,179",2926.081,"$272,057",0.6428,"$139,543",0.5346,0.5994
61,127045303,"$55,431,011","$33,783,714",512.152,"$108,231",0.8579,"$65,964",0.78,0.8267
62,127045653,"$293,148,519","$169,531,042",1975.315,"$148,405",0.8052,"$85,824",0.7138,0.7686
63,127045853,"$471,257,243","$219,355,641",1917.215,"$245,803",0.6772,"$114,413",0.6184,0.6536
64,127046903,"$204,634,263","$114,548,778",1089.384,"$187,844",0.7534,"$105,150",0.6493,0.7117
65,127047404,"$448,978,342","$171,231,846",1437.766,"$312,274",0.59,"$119,095",0.6028,0.5951
66,127049303,"$222,954,258","$112,316,667",945.636,"$235,771",0.6904,"$118,773",0.6038,0.6557
67,108051003,"$892,213,310","$283,258,844",2638.381,"$338,166",0.556,"$107,360",0.6419,0.5903
68,108051503,"$522,673,903","$170,307,599",1870.099,"$279,489",0.633,"$91,068",0.6963,0.6583
69,108053003,"$496,257,821","$143,692,747",1693.647,"$293,011",0.6153,"$84,842",0.717,0.6559
70,108056004,"$297,099,390","$117,309,083",1256.499,"$236,450",0.6895,"$93,361",0.6886,0.6891
71,108058003,"$308,847,048","$94,172,185",1312.343,"$235,340",0.691,"$71,758",0.7607,0.7188
72,114060503,"$325,191,686","$132,603,032",1232.479,"$263,851",0.6535,"$107,590",0.6412,0.6485
73,114060753,"$3,421,887,925","$1,265,690,994",8376.351,"$408,517",0.4636,"$151,102",0.496,0.4765
74,114060853,"$836,158,753","$306,964,015",2002.946,"$417,464",0.4518,"$153,256",0.4888,0.4665
75,114061103,"$1,218,126,096","$443,226,573",3419.795,"$356,198",0.5323,"$129,606",0.5677,0.5463
76,114061503,"$1,326,169,571","$580,604,074",4452.135,"$297,872",0.6089,"$130,410",0.565,0.5913
77,114062003,"$1,718,899,899","$688,881,313",5046.69,"$340,599",0.5528,"$136,501",0.5447,0.5494
78,114062503,"$1,070,963,703","$405,154,677",3196.778,"$335,013",0.5601,"$126,738",0.5773,0.5669
79,114063003,"$1,934,991,896","$832,664,336",4857.749,"$398,330",0.4769,"$171,409",0.4283,0.4574
80,114063503,"$1,021,738,076","$383,373,246",2891.151,"$353,401",0.5359,"$132,602",0.5577,0.5445
81,114064003,"$916,750,086","$308,051,817",1794.519,"$510,861",0.3292,"$171,662",0.4274,0.3684
82,114065503,"$1,557,564,493","$436,894,816",4257.26,"$365,860",0.5196,"$102,623",0.6577,0.5747
83,114066503,"$948,594,767","$386,492,394",2141.546,"$442,948",0.4183,"$180,473",0.398,0.4101
84,114067002,"$1,519,194,855","$983,264,975",21025.729,"$72,254",0.9052,"$46,764",0.8441,0.8807
85,114067503,"$1,027,526,946","$348,814,767",2305.093,"$445,763",0.4146,"$151,323",0.4953,0.4468
86,114068003,"$774,520,314","$269,984,564",1825.075,"$424,377",0.4427,"$147,930",0.5066,0.4682
87,114068103,"$1,965,020,278","$613,810,013",4055.684,"$484,510",0.3638,"$151,345",0.4952,0.4162
88,114069103,"$2,947,430,624","$1,072,969,219",6946.7,"$424,292",0.4428,"$154,457",0.4848,0.4595
89,114069353,"$960,075,113","$516,694,967",2265.368,"$423,805",0.4435,"$228,084",0.2392,0.3617
90,108070502,"$2,071,019,492","$886,894,905",9304.27,"$222,588",0.7077,"$95,321",0.6821,0.6974
91,108071003,"$371,969,992","$160,173,081",1527.419,"$243,528",0.6802,"$104,865",0.6502,0.6681
92,108071504,"$197,429,274","$82,109,591",1014.035,"$194,696",0.7444,"$80,973",0.7299,0.7385
93,108073503,"$1,510,147,514","$720,563,730",4101.879,"$368,159",0.5166,"$175,666",0.4141,0.4755
94,108077503,"$697,266,468","$246,428,023",2153.291,"$323,814",0.5748,"$114,442",0.6183,0.5921
95,108078003,"$585,148,119","$219,352,538",2163.29,"$270,489",0.6448,"$101,397",0.6618,0.6515
96,108079004,"$145,003,246","$53,605,739",647.961,"$223,783",0.7062,"$82,729",0.7241,0.7133
97,117080503,"$595,335,190","$290,132,779",2592.192,"$229,664",0.6984,"$111,925",0.6267,0.6696
98,117081003,"$245,212,290","$127,232,187",1205.296,"$203,445",0.7329,"$105,560",0.6479,0.6988
99,117083004,"$246,922,943","$101,649,968",963.109,"$256,381",0.6634,"$105,543",0.648,0.6572
100,117086003,"$284,098,271","$131,943,220",1253.316,"$226,677",0.7024,"$105,275",0.6489,0.6809
101,117086503,"$511,270,703","$225,976,098",1890.711,"$270,411",0.6449,"$119,519",0.6014,0.6274
102,117086653,"$466,270,439","$217,964,911",1849.713,"$252,077",0.669,"$117,837",0.607,0.6442
103,117089003,"$467,102,354","$211,756,943",1683.657,"$277,433",0.6357,"$125,772",0.5805,0.6136
104,122091002,"$5,209,845,648","$1,394,317,374",8272.12,"$629,807",0.173,"$168,556",0.4378,0.2789
105,122091303,"$575,946,752","$172,757,978",1608.652,"$358,030",0.5299,"$107,393",0.6418,0.5746
106,122091352,"$3,233,098,776","$966,346,691",8228.805,"$392,900",0.4841,"$117,434",0.6083,0.5337
107,122092002,"$4,512,605,489","$1,283,421,707",6654.369,"$678,141",0.1095,"$192,869",0.3567,0.2083
108,122092102,"$14,453,591,123","$4,819,181,666",23376.654,"$618,291",0.1881,"$206,153",0.3124,0.2377
109,122092353,"$10,249,182,331","$3,834,302,955",13657.978,"$750,417",0.1,"$280,737",0.1,0.15
110,122097203,"$518,571,615","$184,546,294",1138.436,"$455,512",0.4018,"$162,105",0.4593,0.4247
111,122097502,"$6,500,811,611","$2,035,695,638",10630.653,"$611,515",0.197,"$191,493",0.3613,0.2627
112,122097604,"$2,622,429,926","$977,271,157",1884.331,"$1,391,703",0.1,"$518,630",0.1,0.15
113,122098003,"$2,290,258,859","$528,644,853",2204.429,"$1,038,935",0.1,"$239,810",0.2001,0.15
114,122098103,"$5,002,025,550","$1,410,253,942",8864.45,"$564,279",0.259,"$159,090",0.4694,0.3431
115,122098202,"$7,474,503,834","$2,575,263,168",12861.689,"$581,144",0.2369,"$200,227",0.3321,0.2749
116,122098403,"$3,326,730,625","$913,630,591",6369.55,"$522,286",0.3142,"$143,437",0.5216,0.3971
117,104101252,"$2,590,255,208","$1,137,684,274",8884.089,"$291,561",0.6172,"$128,058",0.5729,0.5994
118,104103603,"$399,365,206","$186,032,291",1944.574,"$205,374",0.7303,"$95,667",0.6809,0.7104
119,104105003,"$1,661,263,028","$923,160,681",3728.658,"$445,539",0.4149,"$247,585",0.1742,0.3185
120,104105353,"$401,557,311","$180,502,647",1755.916,"$228,688",0.6997,"$102,796",0.6571,0.6826
121,104107503,"$878,790,974","$356,813,057",2707.643,"$324,559",0.5738,"$131,779",0.5605,0.5684
122,104107803,"$1,158,591,141","$477,038,567",3149.956,"$367,811",0.517,"$151,442",0.4949,0.5081
123,104107903,"$3,712,334,189","$1,710,002,085",8524.039,"$435,513",0.4281,"$200,609",0.3309,0.3891
124,108110603,"$122,899,705","$76,052,780",796.031,"$154,390",0.7973,"$95,539",0.6814,0.7508
125,108111203,"$303,738,366","$183,689,082",1748.78,"$173,685",0.772,"$105,038",0.6497,0.723
126,108111303,"$635,892,590","$263,542,515",2104.62,"$302,141",0.6033,"$125,220",0.5823,0.5948
127,108111403,"$171,449,167","$98,826,413",1085.957,"$157,878",0.7927,"$91,003",0.6965,0.7542
128,108112003,"$96,708,419","$66,254,677",969.584,"$99,742",0.8691,"$68,333",0.7721,0.8302
129,108112203,"$434,234,819","$248,639,534",2343.003,"$185,332",0.7567,"$106,120",0.6461,0.7124
130,108112502,"$574,359,165","$299,840,300",3684.596,"$155,881",0.7953,"$81,376",0.7286,0.7685
131,108114503,"$202,692,974","$130,644,672",1418.828,"$142,859",0.8124,"$92,079",0.6929,0.7645
132,108116003,"$440,590,025","$238,331,247",2037.024,"$216,291",0.716,"$116,999",0.6098,0.6735
133,108116303,"$164,433,229","$102,905,256",1058.257,"$155,381",0.796,"$97,240",0.6757,0.7478
134,108116503,"$903,246,029","$329,225,417",1938.581,"$465,931",0.3882,"$169,828",0.4335,0.4063
135,108118503,"$565,518,928","$389,013,720",1975.869,"$286,212",0.6242,"$196,882",0.3433,0.5118
136,109122703,"$213,717,497","$83,241,634",817.88,"$261,306",0.6569,"$101,777",0.6605,0.6583
137,121135003,"$1,604,047,727","$249,756,476",2720.973,"$589,512",0.2259,"$91,789",0.6939,0.413
138,121135503,"$926,861,048","$317,883,000",2843.883,"$325,913",0.572,"$111,777",0.6272,0.594
139,121136503,"$772,544,578","$263,523,866",2377.764,"$324,903",0.5734,"$110,828",0.6304,0.5961
140,121136603,"$347,768,967","$172,671,686",2004.631,"$173,482",0.7722,"$86,136",0.7127,0.7483
141,121139004,"$320,423,046","$84,862,285",812.399,"$394,415",0.4821,"$104,458",0.6516,0.5498
142,110141003,"$629,721,457","$249,473,024",2286.371,"$275,424",0.6383,"$109,113",0.6361,0.6373
143,110141103,"$1,273,375,848","$465,027,737",3457.977,"$368,243",0.5165,"$134,479",0.5515,0.5305
144,110147003,"$756,278,405","$227,259,036",1756.537,"$430,550",0.4346,"$129,379",0.5685,0.4881
145,110148002,"$5,909,669,267","$1,800,135,384",8377.22,"$705,445",0.1,"$214,884",0.2832,0.1732
146,124150503,"$2,515,514,896","$758,971,130",6917.518,"$363,644",0.5225,"$109,717",0.6341,0.5671
147,124151902,"$3,930,775,129","$1,415,823,161",10138.381,"$387,712",0.4909,"$139,649",0.5342,0.5081
148,124152003,"$6,998,636,828","$2,966,859,888",14240.299,"$491,466",0.3546,"$208,342",0.3051,0.3347
149,124153503,"$5,054,119,773","$1,598,649,242",4713.516,"$1,072,261",0.1,"$339,162",0.1,0.15
150,124154003,"$2,746,095,544","$806,188,707",5260.079,"$522,063",0.3144,"$153,265",0.4888,0.3841
151,124156503,"$1,292,094,970","$518,478,461",3338.804,"$386,993",0.4918,"$155,288",0.482,0.4878
152,124156603,"$3,213,320,100","$1,353,585,749",5980.286,"$537,318",0.2944,"$226,341",0.245,0.2746
153,124156703,"$1,593,486,212","$492,807,929",5145.485,"$309,686",0.5934,"$95,774",0.6806,0.6282
154,124157203,"$2,892,220,606","$1,187,292,913",4394.625,"$658,126",0.1358,"$270,169",0.1,0.15
155,124157802,"$7,742,482,863","$2,731,831,596",7476.92,"$1,035,517",0.1,"$365,368",0.1,0.15
156,124158503,"$3,366,005,707","$1,317,698,589",4814.76,"$699,101",0.1,"$273,678",0.1,0.15
157,124159002,"$11,993,394,603","$4,245,577,671",14424.05,"$831,485",0.1,"$294,340",0.1,0.15
158,106160303,"$257,270,577","$89,701,547",986.452,"$260,803",0.6575,"$90,933",0.6967,0.6731
159,106161203,"$373,515,791","$142,672,439",959.066,"$389,457",0.4886,"$148,761",0.5038,0.4946
160,106161703,"$283,761,926","$119,013,227",1159.314,"$244,767",0.6786,"$102,658",0.6576,0.6701
161,106166503,"$293,220,281","$133,855,165",1308.248,"$224,132",0.7057,"$102,316",0.6587,0.6868
162,106167504,"$258,454,169","$91,545,555",724.121,"$356,921",0.5313,"$126,423",0.5783,0.55
163,106168003,"$286,792,821","$140,521,523",1431.652,"$200,322",0.737,"$98,153",0.6726,0.7112
164,106169003,"$124,468,856","$57,485,197",735.484,"$169,233",0.7778,"$78,159",0.7393,0.7623
165,106172003,"$1,242,181,465","$587,428,802",4950.769,"$250,906",0.6705,"$118,654",0.6042,0.6439
166,110171003,"$735,196,250","$307,479,991",2920.078,"$251,772",0.6694,"$105,298",0.6488,0.6611
167,110171803,"$229,455,211","$117,517,046",1322.354,"$173,520",0.7722,"$88,869",0.7036,0.7447
168,110173003,"$146,937,129","$75,954,333",972.953,"$151,021",0.8017,"$78,065",0.7396,0.7768
169,110173504,"$65,444,586","$31,170,404",413.529,"$158,258",0.7922,"$75,376",0.7486,0.7747
170,110175003,"$194,887,009","$102,344,068",1109.097,"$175,716",0.7693,"$92,276",0.6922,0.7383
171,110177003,"$527,251,177","$219,869,665",2307.581,"$228,486",0.7,"$95,281",0.6822,0.6928
172,110179003,"$241,524,905","$120,618,990",1386.228,"$174,231",0.7712,"$87,012",0.7098,0.7466
173,110183602,"$1,558,279,384","$595,807,187",5574.578,"$279,533",0.633,"$106,879",0.6435,0.6372
174,116191004,"$304,521,062","$96,843,094",877.884,"$346,880",0.5445,"$110,314",0.6321,0.5795
175,116191103,"$1,049,561,280","$376,830,094",3801.201,"$276,113",0.6374,"$99,134",0.6694,0.6501
176,116191203,"$850,597,343","$262,538,580",2034.674,"$418,050",0.451,"$129,032",0.5696,0.4984
177,116191503,"$907,996,832","$351,086,871",2354.513,"$385,641",0.4936,"$149,112",0.5026,0.4971
178,116195004,"$304,999,304","$99,148,217",890.271,"$342,591",0.5501,"$111,368",0.6286,0.5814
179,116197503,"$613,086,827","$236,457,237",1758.409,"$348,659",0.5422,"$134,472",0.5515,0.5459
180,105201033,"$856,540,412","$282,432,672",2858.639,"$299,632",0.6066,"$98,799",0.6705,0.6321
181,105201352,"$1,132,388,615","$531,777,589",4653.022,"$243,366",0.6804,"$114,286",0.6188,0.6557
182,105204703,"$876,974,851","$400,136,792",4066.193,"$215,674",0.7168,"$98,405",0.6718,0.6987
183,115210503,"$1,268,845,129","$407,520,377",3355.771,"$378,108",0.5035,"$121,438",0.595,0.5401
184,115211003,"$638,805,780","$246,109,419",1444.334,"$442,283",0.4192,"$170,396",0.4316,0.4241
185,115211103,"$2,440,295,080","$814,408,631",5788.417,"$421,582",0.4464,"$140,696",0.5307,0.48
186,115211603,"$5,227,306,058","$1,839,553,476",9203.919,"$567,943",0.2542,"$199,866",0.3333,0.2858
187,115212503,"$1,320,039,500","$485,835,768",3293.836,"$400,760",0.4737,"$147,498",0.508,0.4874
188,115216503,"$2,008,531,697","$733,158,415",4398.997,"$456,588",0.4004,"$166,664",0.4441,0.4178
189,115218003,"$1,544,821,899","$457,456,793",4116.396,"$375,285",0.5072,"$111,130",0.6293,0.556
190,115218303,"$1,436,703,276","$344,327,975",2649.023,"$542,352",0.2878,"$129,983",0.5665,0.3992
191,115221402,"$6,637,491,946","$2,398,381,425",13139.259,"$505,164",0.3366,"$182,535",0.3912,0.3583
192,115221753,"$2,340,652,400","$885,453,647",4245.781,"$551,289",0.2761,"$208,549",0.3044,0.2873
193,115222504,"$411,931,726","$162,235,229",1374.444,"$299,707",0.6065,"$118,036",0.6063,0.6064
194,115222752,"$1,878,944,164","$595,343,037",7737.796,"$242,826",0.6812,"$76,939",0.7434,0.706
195,115224003,"$1,918,250,264","$675,116,270",4503.05,"$425,989",0.4406,"$149,924",0.4999,0.4642
196,115226003,"$1,046,765,964","$371,748,857",2852.054,"$367,021",0.5181,"$130,344",0.5653,0.5369
197,115226103,"$295,203,674","$126,383,267",981.925,"$300,637",0.6052,"$128,709",0.5707,0.5913
198,115228003,"$247,239,757","$107,701,165",1629.776,"$151,701",0.8008,"$66,083",0.7796,0.7922
199,115228303,"$1,821,750,738","$619,279,012",3567.248,"$510,687",0.3294,"$173,601",0.421,0.366
200,115229003,"$420,695,215","$161,085,548",1461.953,"$287,762",0.6221,"$110,185",0.6325,0.6262
201,125231232,"$902,701,539","$376,866,426",7875.305,"$114,624",0.8495,"$47,854",0.8404,0.8458
202,125231303,"$1,452,444,829","$454,457,817",4059.091,"$357,825",0.5301,"$111,960",0.6266,0.5686
203,125234103,"$3,086,764,954","$896,455,301",5470.303,"$564,276",0.259,"$163,876",0.4534,0.3367
204,125234502,"$4,329,822,694","$1,775,072,113",6499.288,"$666,199",0.1252,"$273,117",0.1,0.15
205,125235103,"$1,443,027,808","$447,315,275",4252.634,"$339,325",0.5544,"$105,185",0.6492,0.5922
206,125235502,"$4,262,182,776","$1,515,164,224",4012.325,"$1,062,272",0.1,"$377,627",0.1,0.15
207,125236903,"$1,801,874,411","$626,583,732",4010.413,"$449,298",0.41,"$156,239",0.4789,0.4375
208,125237603,"$4,764,154,520","$1,910,869,457",4156.964,"$1,146,065",0.1,"$459,679",0.1,0.15
209,125237702,"$2,321,184,744","$858,043,035",6655.159,"$348,779",0.542,"$128,929",0.57,0.5532
210,125237903,"$3,899,391,973","$1,516,700,390",4449.685,"$876,329",0.1,"$340,855",0.1,0.15
211,125238402,"$1,164,405,340","$405,281,587",4901.221,"$237,574",0.6881,"$82,689",0.7242,0.7024
212,125238502,"$2,410,958,015","$796,229,327",4348.191,"$554,473",0.2719,"$183,117",0.3892,0.3187
213,125239452,"$3,712,492,539","$1,592,000,144",14281.681,"$259,947",0.6587,"$111,471",0.6282,0.6464
214,125239603,"$1,931,421,557","$896,696,754",4031.866,"$479,039",0.3709,"$222,402",0.2582,0.3257
215,125239652,"$1,371,574,252","$673,455,824",6438.291,"$213,033",0.7203,"$104,601",0.6511,0.6925
216,109243503,"$143,753,395","$81,288,947",715.75,"$200,843",0.7363,"$113,571",0.6212,0.6901
217,109246003,"$234,020,698","$127,060,207",1139.267,"$205,413",0.7303,"$111,528",0.628,0.6893
218,109248003,"$864,530,003","$404,149,005",2673.731,"$323,342",0.5754,"$151,155",0.4958,0.5435
219,105251453,"$469,500,448","$211,582,358",2628.222,"$178,638",0.7655,"$80,503",0.7315,0.7519
220,105252602,"$2,443,327,913","$1,346,375,936",15827.646,"$154,370",0.7973,"$85,064",0.7163,0.7648
221,105253303,"$727,847,911","$387,650,423",1909.676,"$381,136",0.4995,"$202,992",0.3229,0.4288
222,105253553,"$1,191,798,206","$278,281,811",2566.737,"$464,324",0.3903,"$108,418",0.6384,0.4894
223,105253903,"$832,127,989","$324,458,892",2573.948,"$323,288",0.5755,"$126,054",0.5796,0.5771
224,105254053,"$427,097,115","$195,484,738",2293.206,"$186,244",0.7555,"$85,245",0.7157,0.7395
225,105254353,"$775,856,312","$332,966,127",2452.257,"$316,384",0.5846,"$135,779",0.5471,0.5695
226,105256553,"$208,555,348","$106,641,328",1417.637,"$147,114",0.8069,"$75,224",0.7491,0.7837
227,105257602,"$3,313,881,372","$1,511,112,246",8637.204,"$383,675",0.4962,"$174,953",0.4164,0.4642
228,105258303,"$505,155,509","$220,172,725",2024.762,"$249,488",0.6724,"$108,740",0.6373,0.6583
229,105258503,"$374,506,773","$156,014,405",1896.874,"$197,433",0.7408,"$82,248",0.7257,0.7346
230,105259103,"$220,297,421","$90,064,164",1421.859,"$154,936",0.7966,"$63,342",0.7888,0.7934
231,105259703,"$506,509,197","$207,365,195",1803.943,"$280,778",0.6313,"$114,951",0.6166,0.6253
232,101260303,"$660,546,660","$370,149,435",4481.391,"$147,397",0.8065,"$82,596",0.7245,0.7737
233,101260803,"$326,465,784","$181,205,310",2246.563,"$145,317",0.8092,"$80,658",0.731,0.7779
234,101261302,"$1,188,494,409","$536,833,396",6004.434,"$197,936",0.7401,"$89,406",0.7018,0.7247
235,101262903,"$291,812,260","$147,769,552",1402.055,"$208,131",0.7267,"$105,394",0.6485,0.6954
236,101264003,"$1,054,827,884","$429,231,207",4088.634,"$257,990",0.6612,"$104,981",0.6499,0.6566
237,101268003,"$997,922,734","$356,748,536",3443.536,"$289,795",0.6195,"$103,599",0.6545,0.6335
238,106272003,"$405,825,238","$94,385,467",669.225,"$606,410",0.2037,"$141,036",0.5296,0.334
239,112281302,"$4,716,730,977","$1,355,135,350",10673.727,"$441,901",0.4197,"$126,959",0.5765,0.4824
240,112282004,"$275,092,439","$74,662,893",664.706,"$413,855",0.4566,"$112,324",0.6254,0.524
241,112283003,"$1,456,731,795","$456,051,792",3559.675,"$409,231",0.4626,"$128,116",0.5727,0.5065
242,112286003,"$1,235,499,511","$347,345,604",3083.695,"$400,655",0.4739,"$112,639",0.6243,0.534
243,112289003,"$1,872,380,956","$592,784,428",4993.296,"$374,978",0.5076,"$118,716",0.604,0.5461
244,111291304,"$367,039,302","$116,563,830",1115.888,"$328,921",0.5681,"$104,458",0.6516,0.6014
245,111292304,"$158,442,302","$46,476,387",510.999,"$310,063",0.5929,"$90,952",0.6967,0.6343
246,111297504,"$320,517,117","$93,039,395",1046.51,"$306,272",0.5978,"$88,904",0.7035,0.64
247,101301303,"$175,994,665","$132,009,163",1320.427,"$133,286",0.825,"$99,974",0.6666,0.7616
248,101301403,"$631,925,633","$297,391,771",2310.904,"$273,453",0.6409,"$128,690",0.5708,0.6128
249,101303503,"$184,255,430","$112,878,019",1011.286,"$182,199",0.7608,"$111,618",0.6277,0.7074
250,101306503,"$123,898,978","$87,105,856",741.828,"$167,018",0.7807,"$117,420",0.6084,0.7117
251,101308503,"$598,214,293","$129,134,380",996.617,"$600,244",0.2118,"$129,572",0.5678,0.3541
252,111312503,"$830,490,775","$268,816,905",2516.325,"$330,041",0.5666,"$106,829",0.6437,0.5973
253,111312804,"$250,929,232","$87,122,240",900.891,"$278,534",0.6343,"$96,706",0.6775,0.6515
254,111316003,"$349,485,251","$120,748,242",1844.119,"$189,513",0.7512,"$65,477",0.7816,0.7633
255,111317503,"$444,130,793","$123,158,245",1455.246,"$305,192",0.5993,"$84,630",0.7177,0.6465
256,128321103,"$493,458,223","$239,579,965",2154.205,"$229,067",0.6992,"$111,215",0.6291,0.6711
257,128323303,"$237,974,240","$113,022,358",1038.553,"$229,140",0.6991,"$108,826",0.637,0.6742
